,Timestamp,Station,Sensor,Temperature,Humidity,NC0.5,NC1.0,NC2.5,NC10,TypicalParticleSize,PM1.0,PM2.5,PM4.0,PM10,Session Id
0,2021-10-08 07:27:42,Gullmarsplan,B,20.5,46.0,45.08,52.15,52.3,52.33,0.53,6.55,6.93,6.93,6.93,20211008-1
1,2021-10-08 07:27:42,Gullmarsplan,C,20.7,44.6,31.31,36.16,36.26,36.28,0.49,4.54,4.8,4.8,4.8,20211008-1
2,2021-10-08 07:27:42,Gullmarsplan,D,19.6,48.3,29.23,34.34,34.73,34.81,0.63,4.35,4.88,5.11,5.16,20211008-1
3,2021-10-08 07:27:42,Gullmarsplan,E,20.4,47.0,34.25,39.67,39.77,39.78,0.42,4.98,5.27,5.27,5.27,20211008-1
4,2021-10-08 07:27:43,Gullmarsplan,B,20.5,46.0,44.35,51.31,51.46,51.48,0.52,6.45,6.82,6.82,6.82,20211008-1
5,2021-10-08 07:27:43,Gullmarsplan,C,20.7,44.5,31.8,36.72,36.83,36.85,0.49,4.61,4.88,4.88,4.88,20211008-1
6,2021-10-08 07:27:43,Gullmarsplan,D,19.6,48.3,29.46,34.56,34.93,35.01,0.63,4.38,4.89,5.1,5.14,20211008-1
7,2021-10-08 07:27:43,Gullmarsplan,E,20.4,47.0,34.15,39.56,39.66,39.67,0.42,4.97,5.25,5.25,5.25,20211008-1
8,2021-10-08 07:27:44,Gullmarsplan,B,20.5,46.0,43.59,50.42,50.57,50.59,0.52,6.34,6.7,6.7,6.7,20211008-1
9,2021-10-08 07:27:44,Gullmarsplan,C,20.6,44.6,32.89,37.98,38.09,38.11,0.5,4.77,5.05,5.05,5.05,20211008-1
10,2021-10-08 07:27:44,Gullmarsplan,D,19.6,48.3,29.66,34.73,35.06,35.12,0.62,4.39,4.86,5.04,5.07,20211008-1
11,2021-10-08 07:27:44,Gullmarsplan,E,20.4,47.0,34.22,39.63,39.73,39.75,0.43,4.98,5.26,5.26,5.26,20211008-1
12,2021-10-08 07:27:45,Gullmarsplan,B,20.5,45.9,42.25,48.88,49.02,49.04,0.51,6.14,6.49,6.49,6.49,20211008-1
13,2021-10-08 07:27:45,Gullmarsplan,C,20.5,44.6,33.41,38.59,38.7,38.72,0.51,4.85,5.13,5.13,5.13,20211008-1
14,2021-10-08 07:27:45,Gullmarsplan,D,19.6,48.3,29.66,34.7,35.01,35.08,0.62,4.39,4.85,5.01,5.04,20211008-1
15,2021-10-08 07:27:45,Gullmarsplan,E,20.4,47.0,34.14,39.54,39.64,39.66,0.42,4.97,5.25,5.25,5.25,20211008-1
