,Time,Number,Size,LDSA,Filter,Diff,Timestamp,Station,Date,Sensor,Session Id
0,1194.5,3959,"43,2","9,4","7,11","4,08",2021-10-01 09:30:09,Gamla stan,2021-10-01,DiSC,20211001-1
1,1204.5,4024,"43,1","9,53","7,19","4,14",2021-10-01 09:30:19,Gamla stan,2021-10-01,DiSC,20211001-1
2,1214.5,3912,"44,1","9,5","7,24","4,06",2021-10-01 09:30:29,Gamla stan,2021-10-01,DiSC,20211001-1
3,1224.5,4126,"43,1","9,76","7,36","4,25",2021-10-01 09:30:39,Gamla stan,2021-10-01,DiSC,20211001-1
4,1234.5,4023,"43,8","9,7","7,37","4,17",2021-10-01 09:30:49,Gamla stan,2021-10-01,DiSC,20211001-1
5,1244.5,4310,"42,2","9,97","7,45","4,41",2021-10-01 09:30:59,Gamla stan,2021-10-01,DiSC,20211001-1
6,1254.5,4059,"43,7","9,75","7,41","4,2",2021-10-01 09:31:09,Gamla stan,2021-10-01,DiSC,20211001-1
7,1264.5,4034,"43,9","9,75","7,42","4,18",2021-10-01 09:31:19,Gamla stan,2021-10-01,DiSC,20211001-1
8,1274.5,3985,"43,6","9,55","7,24","4,12",2021-10-01 09:31:29,Gamla stan,2021-10-01,DiSC,20211001-1
9,1284.5,4099,"42,6","9,58","7,19","4,2",2021-10-01 09:31:39,Gamla stan,2021-10-01,DiSC,20211001-1
10,1294.5,4122,"43,3","9,81","7,42","4,25",2021-10-01 09:31:49,Gamla stan,2021-10-01,DiSC,20211001-1
11,1304.5,4220,"42,7","9,89","7,44","4,33",2021-10-01 09:31:59,Gamla stan,2021-10-01,DiSC,20211001-1
12,1314.5,4096,"43,3","9,74","7,36","4,22",2021-10-01 09:32:09,Gamla stan,2021-10-01,DiSC,20211001-1
13,1324.5,4100,"42,7","9,6","7,21","4,21",2021-10-01 09:32:19,Gamla stan,2021-10-01,DiSC,20211001-1
14,1334.5,3945,"43,6","9,46","7,17","4,08",2021-10-01 09:32:29,Gamla stan,2021-10-01,DiSC,20211001-1
15,1344.5,4192,"41,2","9,45","6,99","4,25",2021-10-01 09:32:39,Gamla stan,2021-10-01,DiSC,20211001-1
16,104.5,4159,"41,3","9,4","6,96","4,22",2021-10-01 09:11:59,Gullmarsplan,2021-10-01,DiSC,20211001-1
17,1874.5,4136,58,"13,61","11,47","4,71",2021-10-01 09:41:29,Hötorget,2021-10-01,DiSC,20211001-1
18,1884.5,3908,"54,5","12,01","9,92","4,36",2021-10-01 09:41:39,Hötorget,2021-10-01,DiSC,20211001-1
19,1894.5,3748,55,"11,62","9,64","4,19",2021-10-01 09:41:49,Hötorget,2021-10-01,DiSC,20211001-1
20,1904.5,4257,"50,1","11,92","9,57","4,62",2021-10-01 09:41:59,Hötorget,2021-10-01,DiSC,20211001-1
21,1914.5,3556,"54,5","10,92","9,02","3,96",2021-10-01 09:42:09,Hötorget,2021-10-01,DiSC,20211001-1
22,1924.5,4411,"51,8","12,8","10,39","4,83",2021-10-01 09:42:19,Hötorget,2021-10-01,DiSC,20211001-1
23,1934.5,4424,"54,7","13,64","11,29","4,94",2021-10-01 09:42:29,Hötorget,2021-10-01,DiSC,20211001-1
24,1944.5,4628,"52,2","13,55","11,03","5,08",2021-10-01 09:42:39,Hötorget,2021-10-01,DiSC,20211001-1
25,1954.5,4595,"52,5","13,55","11,05","5,06",2021-10-01 09:42:49,Hötorget,2021-10-01,DiSC,20211001-1
26,1964.5,4191,"54,2","12,81","10,57","4,67",2021-10-01 09:42:59,Hötorget,2021-10-01,DiSC,20211001-1
