[miniDiSC java tool version 2 output file]
[Data recorded with miniDiSC SN101607 running firmware 3,42]
[File start date: 2021.09.29]
[File start time: 17:10:32]

Time	Number	Size	LDSA	Filter	Diff	
444,5	3625	52,2	10,61	8,64	3,98
454,5	3992	50	11,15	8,94	4,32
464,5	4141	49,6	11,46	9,16	4,47
474,5	3070	56,2	9,76	8,16	3,46
484,5	3243	53,3	9,73	7,98	3,59
494,5	2821	58,8	9,43	7,99	3,23
504,5	2678	60,5	9,24	7,89	3,09
514,5	2648	59,8	9,02	7,69	3,05
524,5	2696	57,8	8,84	7,45	3,07
534,5	2580	59,3	8,71	7,4	2,96
544,5	2419	61,9	8,56	7,37	2,82
554,5	2271	62,9	8,18	7,07	2,66
564,5	2892	59,5	9,8	8,33	3,32
574,5	2766	61,2	9,66	8,28	3,21
584,5	2860	60,4	9,84	8,4	3,3
594,5	3017	60,4	10,38	8,86	3,48
604,5	2750	62,5	9,84	8,49	3,22
614,5	3015	60,8	10,47	8,96	3,49
624,5	3019	60,5	10,41	8,9	3,49
634,5	3125	58,2	10,32	8,71	3,56
644,5	3478	54,2	10,62	8,76	3,87
654,5	3172	58,8	10,6	8,98	3,63
664,5	3061	59,1	10,3	8,74	3,51
674,5	2950	60,1	10,1	8,61	3,4
684,5	2752	63,6	10,03	8,69	3,24
694,5	2845	62	10,09	8,69	3,32
704,5	2820	63,4	10,25	8,88	3,31
714,5	1986	71,3	8,23	7,35	2,44
724,5	1971	63,9	7,23	6,28	2,32
734,5	1809	67	6,99	6,15	2,17
744,5	1658	69,5	6,67	5,92	2,02
754,5	1736	66,1	6,6	5,79	2,07
764,5	1739	67,4	6,76	5,96	2,09
774,5	1860	64,9	6,94	6,05	2,21
784,5	1807	67,3	7,02	6,18	2,17
794,5	4369	53,6	13,18	10,84	4,84
804,5	4966	57,1	16,08	13,49	5,63
814,5	5123	55,1	15,94	13,23	5,73
824,5	5016	57,1	16,22	13,6	5,68
834,5	5045	57,5	16,45	13,83	5,73
844,5	5106	57,6	16,67	14,03	5,8
854,5	5204	56	16,46	13,72	5,85
864,5	5317	57	17,17	14,4	6,02
874,5	5281	56	16,71	13,93	5,94
884,5	5361	54,7	16,53	13,68	5,98
894,5	5183	56,5	16,59	13,87	5,85
904,5	5340	55,4	16,7	13,88	5,99
914,5	5470	54	16,63	13,7	6,08
924,5	5415	54,5	16,63	13,74	6,04
934,5	5423	55	16,83	13,94	6,06
944,5	5341	55,3	16,68	13,85	5,98
954,5	3023	63,3	10,97	9,5	3,55
964,5	2012	69,3	8,07	7,16	2,44
974,5	1950	68,1	7,68	6,78	2,35
984,5	1803	71,3	7,46	6,66	2,21
994,5	1935	68,2	7,63	6,74	2,34
1004,5	2197	64,3	8,11	7,05	2,6
1014,5	2705	62,1	9,61	8,28	3,16
1024,5	2491	66,5	9,54	8,37	2,98
1034,5	3065	57,3	9,95	8,36	3,48
1044,5	3928	54,9	12,18	10,09	4,39
1054,5	3890	55,2	12,13	10,07	4,36
1064,5	3792	55,4	11,85	9,85	4,25
1074,5	3876	54,2	11,83	9,75	4,31
1084,5	3981	55,2	12,41	10,31	4,46
1094,5	4103	54	12,48	10,29	4,56
1104,5	4088	53,7	12,37	10,17	4,54
1114,5	3885	55,4	12,16	10,11	4,36
1124,5	3994	54,1	12,18	10,04	4,44
1134,5	3734	56,5	11,93	9,98	4,21
1144,5	4238	53,6	12,78	10,51	4,7
1154,5	4169	54,3	12,77	10,54	4,64
1164,5	4322	53,3	12,94	10,62	4,78
1174,5	4314	53,5	13	10,68	4,78
1184,5	4574	52,5	13,49	11,01	5,04
1194,5	4127	55,1	12,85	10,66	4,62
1204,5	3987	54	12,13	10	4,43
1214,5	3737	56,4	11,91	9,96	4,21
1224,5	2967	56,9	9,56	8,01	3,36
1234,5	2278	66,7	8,75	7,69	2,73
1244,5	2157	69,1	8,63	7,65	2,62
1254,5	2945	57,4	9,58	8,05	3,34
1264,5	2519	62,9	9,07	7,84	2,95
1274,5	2243	65,4	8,44	7,37	2,67
1284,5	2409	61,5	8,47	7,27	2,8
1294,5	2058	68,3	8,12	7,18	2,49
1304,5	1992	70,7	8,17	7,28	2,44
1314,5	1953	70	7,92	7,05	2,38
1324,5	4530	47,2	11,86	9,3	4,81
1334,5	4524	50,2	12,68	10,18	4,91
1344,5	4425	50,5	12,49	10,05	4,81
1354,5	4369	51,2	12,52	10,12	4,77
1364,5	4263	52,2	12,5	10,18	4,69
1374,5	4673	48,5	12,62	10	5,01
1384,5	4426	50,2	12,4	9,95	4,8
1394,5	4498	50,7	12,74	10,26	4,89
1404,5	4550	51	12,99	10,49	4,96
1414,5	4677	49,9	13,04	10,44	5,06
1424,5	4653	50,3	13,07	10,5	5,05
1434,5	4545	51,1	12,99	10,49	4,96
1444,5	4897	48,3	13,16	10,41	5,24
1454,5	4891	49,4	13,47	10,75	5,28
1464,5	4879	49,1	13,34	10,62	5,25
1474,5	4770	49,9	13,3	10,65	5,16
1484,5	4565	50,9	12,99	10,48	4,97
1494,5	4522	50,5	12,77	10,27	4,91
1504,5	4375	50,7	12,41	10	4,76
1514,5	3890	53,6	11,74	9,65	4,31
1524,5	1987	69,6	8,01	7,11	2,42
1534,5	2414	59,3	8,15	6,92	2,77
1544,5	2261	62,2	8,04	6,93	2,64
1554,5	6195	30,1	9,85	6,19	5,53
1564,5	2393	59,8	8,14	6,94	2,75
1574,5	2420	63,2	8,76	7,59	2,84
1584,5	2639	61,9	9,34	8,03	3,07
1594,5	2785	61,2	9,73	8,34	3,23
1604,5	2403	63,4	8,74	7,57	2,82
1614,5	2063	66,7	7,94	6,97	2,47
1624,5	2078	65,2	7,8	6,81	2,47
1634,5	3429	52,3	10,07	8,21	3,77
1644,5	4085	49,8	11,36	9,09	4,42
1654,5	4142	49,4	11,4	9,09	4,47
1664,5	3941	50,3	11,08	8,9	4,28
1674,5	4040	49,3	11,09	8,84	4,35
1684,5	3992	50,1	11,18	8,97	4,33
1694,5	3860	51	11,03	8,91	4,21
1704,5	4374	47,4	11,51	9,04	4,65
1714,5	3862	50,7	10,95	8,83	4,2
1724,5	2873	59	9,65	8,18	3,29
1734,5	2412	66,9	9,31	8,18	2,89
1744,5	2461	63,3	8,94	7,74	2,89
1754,5	2377	64,2	8,75	7,61	2,81
1764,5	2399	62,9	8,65	7,48	2,81
1774,5	2514	59,6	8,53	7,26	2,89
1784,5	2400	64	8,81	7,66	2,83
1794,5	2290	64,5	8,48	7,38	2,71
1804,5	2203	66,7	8,47	7,44	2,64
1814,5	2386	63,4	8,67	7,51	2,8
1824,5	2581	61	8,99	7,7	2,99
1834,5	4771	43,2	11,31	8,54	4,92
1844,5	6807	37,4	13,79	9,74	6,66
1854,5	6554	38,5	13,69	9,81	6,48
1864,5	6920	37,5	14,04	9,93	6,77
1874,5	6503	38,9	13,74	9,89	6,45
1884,5	6706	37,9	13,75	9,77	6,59
1894,5	6623	38,2	13,7	9,78	6,52
1904,5	6499	39	13,78	9,93	6,45
1914,5	6656	38,4	13,88	9,93	6,57
1924,5	6716	38,2	13,92	9,94	6,62
1934,5	6797	39,1	14,44	10,42	6,76
1944,5	2356	54,9	7,3	6,05	2,63
1954,5	1936	54,9	5,99	4,97	2,16
1964,5	2651	47,7	7,03	5,54	2,83
1974,5	2334	49,5	6,44	5,14	2,52
1984,5	2031	51,9	5,91	4,8	2,23
1994,5	2086	51,1	5,96	4,82	2,28
2004,5	2144	50,7	6,08	4,9	2,33
2014,5	4681	38,2	9,68	6,91	4,61
2024,5	9930	36,8	19,72	13,81	9,64
2034,5	10211	39	21,61	15,56	10,13
2044,5	8870	42,4	20,64	15,46	9,08
2054,5	8221	37,4	16,62	11,73	8,03
2064,5	8997	42,1	20,75	15,48	9,18
2074,5	9056	43,8	21,8	16,55	9,37
2084,5	8804	40,4	19,41	14,22	8,86
2094,5	7835	40,4	17,26	12,64	7,88
2104,5	8643	37,4	17,46	12,32	8,44
2114,5	21568	27	30,35	17,81	18,26
2124,5	22147	27,9	32,41	19,44	19,07
2134,5	20154	28,3	29,88	18,05	17,46
2144,5	13771	30,8	22,49	14,31	12,42
2154,5	11393	32,9	20,01	13,22	10,58
2164,5	8545	35,4	16,26	11,16	8,17
2174,5	11780	32,5	20,37	13,35	10,87
2184,5	10969	33,3	19,49	12,95	10,23
2194,5	9914	34,2	18,19	12,27	9,36
2204,5	9898	34	18,03	12,12	9,32
2214,5	3561	50,8	10,12	8,16	3,88
2224,5	3356	50,2	9,41	7,55	3,64
2234,5	3376	50,4	9,51	7,65	3,67
2244,5	3359	50,8	9,54	7,69	3,66
2254,5	3297	50,6	9,33	7,51	3,59
2264,5	3371	50,3	9,48	7,62	3,66
2274,5	3497	49,5	9,66	7,71	3,78
2284,5	3377	50,4	9,51	7,64	3,67
2294,5	3339	50,7	9,47	7,63	3,63
2304,5	3243	51,3	9,31	7,53	3,54
2314,5	3275	50,8	9,3	7,5	3,57
2324,5	3022	52,5	8,9	7,26	3,33
2334,5	5230	42,5	12,2	9,15	5,36
2344,5	7082	38,7	14,9	10,71	7,02
2354,5	6501	40,1	14,21	10,38	6,52
2364,5	6214	40,2	13,61	9,95	6,24
2374,5	6283	40,1	13,74	10,04	6,31
2384,5	6400	39,7	13,83	10,05	6,4
2394,5	6088	41	13,62	10,05	6,16
2404,5	6173	39,6	13,32	9,67	6,17
2414,5	6041	39,9	13,12	9,56	6,05
2424,5	8837	34,4	16,29	11,02	8,35
2434,5	12353	31,7	20,78	13,43	11,28
2444,5	7355	37,4	14,89	10,52	7,19
2454,5	3545	47,7	9,39	7,39	3,78
2464,5	3474	49,1	9,51	7,57	3,74
2474,5	3476	48,3	9,34	7,39	3,72
2484,5	3487	48,7	9,45	7,5	3,74
2494,5	3398	49,3	9,33	7,44	3,66
2504,5	3370	49,6	9,32	7,45	3,64
2514,5	3252	49,4	8,96	7,16	3,51
2524,5	3122	51	8,92	7,21	3,41
2534,5	3258	50,6	9,22	7,43	3,54
2544,5	3293	50,2	9,23	7,41	3,57
2554,5	3101	50,3	8,71	6,99	3,37
2564,5	2976	50,6	8,43	6,79	3,24
2574,5	2964	50,7	8,41	6,78	3,23
2584,5	3131	49,7	8,69	6,95	3,39
2594,5	5463	38,7	11,49	8,26	5,41
2604,5	5479	39,5	11,79	8,56	5,47
2614,5	5451	40,6	12,08	8,88	5,49
2624,5	5533	39,2	11,78	8,5	5,5
2634,5	5640	38,7	11,85	8,51	5,59
2644,5	5646	38,8	11,88	8,54	5,59
2654,5	5692	39,1	12,08	8,72	5,66
2664,5	5672	39,2	12,08	8,73	5,64
2674,5	5990	37,9	12,3	8,74	5,89
2684,5	5828	39,5	12,53	9,08	5,82
2694,5	6159	38,1	12,71	9,05	6,06
2704,5	6298	38,2	13,03	9,29	6,2
2714,5	6543	37,8	13,39	9,51	6,42
2724,5	6487	37,8	13,26	9,41	6,36
2734,5	6471	37,5	13,14	9,3	6,33
2744,5	6216	38,6	13,01	9,33	6,15
2754,5	5602	39,9	12,17	8,87	5,61
2764,5	3669	44,2	8,94	6,83	3,81
2774,5	3393	44,3	8,29	6,33	3,53
2784,5	3183	45,4	7,98	6,16	3,34
2794,5	3100	45,2	7,74	5,96	3,25
2804,5	3078	44,1	7,48	5,71	3,2
2814,5	2792	47,1	7,3	5,72	2,96
2824,5	2809	46,9	7,3	5,71	2,98
2834,5	3217	44,3	7,86	6	3,35
2844,5	5687	38,1	11,75	8,38	5,6
2854,5	5945	37,9	12,22	8,69	5,84
2864,5	5880	38,5	12,28	8,8	5,81
2874,5	5877	38,3	12,2	8,72	5,8
2884,5	5811	39,2	12,37	8,93	5,78
2894,5	5840	38,6	12,25	8,79	5,78
2904,5	5884	38,6	12,34	8,86	5,82
2914,5	5749	39,4	12,33	8,93	5,73
2924,5	5917	38,5	12,35	8,85	5,85
2934,5	6011	37,9	12,35	8,79	5,91
2944,5	6872	35	12,92	8,82	6,54
2954,5	5822	39,1	12,36	8,92	5,79
2964,5	5954	38,3	12,38	8,85	5,88
2974,5	5862	38,8	12,34	8,87	5,81
2984,5	5877	39,4	12,6	9,13	5,86
2994,5	5948	39,3	12,71	9,2	5,92
3004,5	5712	39,7	12,35	8,97	5,71
3014,5	5865	39	12,41	8,94	5,82
3024,5	5947	38,9	12,58	9,06	5,9
3034,5	6013	38,7	12,63	9,07	5,95
3044,5	5978	39	12,66	9,12	5,94
3054,5	5991	38,8	12,62	9,07	5,94
3064,5	6179	38	12,7	9,04	6,07
3074,5	5761	39,7	12,46	9,06	5,76
3084,5	5828	40	12,71	9,27	5,84
3094,5	5875	39,2	12,53	9,06	5,85
3104,5	6074	38,6	12,72	9,12	6,01
3114,5	6155	38,9	13,01	9,37	6,11
3124,5	6141	38,7	12,91	9,27	6,08
3134,5	5975	39,3	12,76	9,23	5,95
3144,5	6200	38,4	12,91	9,24	6,12
3154,5	6202	38,9	13,1	9,43	6,15
3164,5	6401	38,2	13,24	9,45	6,31
3174,5	6460	38,5	13,5	9,67	6,38
3184,5	6616	39,4	14,17	10,26	6,59
3194,5	6586	38,4	13,7	9,79	6,5
3204,5	6719	38	13,82	9,83	6,61
3214,5	7007	37,1	14,03	9,86	6,82
3224,5	5588	38,9	11,79	8,49	5,54
3234,5	6265	37,7	12,77	9,05	6,14
3244,5	3937	43,9	9,5	7,23	4,08
3254,5	3203	45,9	8,13	6,3	3,37
3264,5	2796	47,3	7,35	5,77	2,97
3274,5	2901	46,6	7,49	5,84	3,07
3284,5	2859	47,2	7,49	5,87	3,04
3294,5	2671	48,6	7,23	5,73	2,87
3304,5	2568	49,5	7,09	5,67	2,77
3314,5	2975	46	7,57	5,87	3,13
3324,5	5487	39	11,62	8,37	5,45
3334,5	5473	39,5	11,76	8,52	5,46
3344,5	5477	39,4	11,73	8,49	5,46
3354,5	5473	39,5	11,76	8,53	5,46
3364,5	5599	39	11,85	8,54	5,56
3374,5	5549	39,2	11,81	8,53	5,52
3384,5	5595	39,2	11,93	8,63	5,57
3394,5	5503	39,5	11,82	8,58	5,49
3404,5	5510	39,3	11,77	8,52	5,49
3414,5	5599	38,7	11,77	8,45	5,55
3424,5	5510	39,6	11,88	8,63	5,5
3434,5	3701	42	8,52	6,36	3,78
3444,5	3715	41,5	8,43	6,26	3,77
3454,5	2020	47,2	5,3	4,16	2,15
3464,5	1769	48,3	4,75	3,76	1,89
3474,5	1536	49,2	4,22	3,36	1,66
3484,5	1395	51	3,98	3,21	1,52
3494,5	1405	49,5	3,88	3,1	1,52
3504,5	1508	46	3,84	2,98	1,59
3514,5	1321	49,9	3,68	2,95	1,43
3524,5	1351	49,3	3,71	2,96	1,46
3534,5	1230	51,9	3,58	2,91	1,35
3604,5	4937	37,6	10,04	7,11	4,83
3614,5	4838	39,6	10,44	7,58	4,83
3624,5	4585	39,9	9,96	7,26	4,59
3634,5	2889	44,4	7,07	5,41	3,01
3644,5	1623	49,8	4,51	3,61	1,76
3654,5	1590	50,3	4,47	3,59	1,73
3664,5	1617	48	4,31	3,41	1,73
3674,5	1439	50,6	4,07	3,28	1,57
3684,5	1350	53,6	4,07	3,35	1,5
3694,5	1398	52,7	4,14	3,39	1,54
3704,5	1845	43,8	4,44	3,38	1,91
3714,5	1932	46,5	4,98	3,89	2,04
3724,5	2264	45,9	5,75	4,46	2,38
3734,5	1447	50,3	4,07	3,27	1,57
3744,5	1335	55,9	4,22	3,52	1,5
3754,5	1373	52	4	3,26	1,51
3764,5	1366	51	3,9	3,15	1,49
3774,5	1381	51,7	4	3,25	1,51
3784,5	1472	49,3	4,04	3,23	1,59
3794,5	1357	51,4	3,91	3,17	1,48
3804,5	3144	38	6,48	4,62	3,09
3814,5	4806	39,4	10,3	7,46	4,79
3824,5	5022	38,6	10,52	7,55	4,97
3834,5	4947	38,7	10,41	7,48	4,9
3844,5	5028	38,7	10,55	7,58	4,98
3854,5	4982	39,4	10,68	7,74	4,97
3864,5	5111	39	10,84	7,82	5,08
3874,5	4874	40,1	10,66	7,79	4,89
3884,5	4747	41,1	10,66	7,88	4,81
3894,5	4627	41,4	10,47	7,76	4,7
3904,5	4986	38,9	10,52	7,58	4,95
3914,5	5089	38,8	10,72	7,71	5,04
3924,5	4985	39,4	10,68	7,74	4,97
3934,5	5081	39,3	10,87	7,87	5,06
3944,5	5342	38,2	11,05	7,89	5,26
3954,5	6020	40,5	13,32	9,78	6,06
3964,5	5401	38,6	11,32	8,13	5,35
3974,5	5317	38,6	11,14	7,99	5,26
3984,5	5154	38,4	10,75	7,69	5,09
3994,5	5179	38,5	10,82	7,76	5,12
4004,5	5505	37,4	11,14	7,87	5,38
4014,5	6156	35,1	11,62	7,95	5,87
4024,5	6105	35,5	11,65	8,01	5,85
4034,5	5638	37,3	11,37	8,02	5,51
4044,5	5508	38,2	11,42	8,15	5,43
4054,5	5402	38,9	11,41	8,21	5,36
4064,5	5526	38,5	11,54	8,27	5,46
4074,5	3207	48,6	8,68	6,88	3,44
4084,5	1456	68,4	5,76	5,09	1,76
4094,5	1136	84	5,64	5,22	1,5
4104,5	1189	72	4,97	4,45	1,47
4114,5	1272	66,1	4,84	4,24	1,52
4124,5	1757	53,1	5,25	4,3	1,94
4134,5	1568	60	5,36	4,57	1,81
4144,5	1586	61,5	5,58	4,79	1,84
4154,5	1660	62,4	5,93	5,12	1,94
4164,5	2569	50,4	7,24	5,82	2,79
4174,5	1385	69,1	5,54	4,91	1,68
4184,5	1312	69,9	5,31	4,72	1,6
4194,5	1373	67,1	5,32	4,68	1,65
4204,5	1747	59,1	5,88	4,99	2
4214,5	2776	52,8	8,23	6,73	3,06
4224,5	1926	53	5,74	4,71	2,13
4234,5	1517	63,3	5,5	4,76	1,78
4244,5	1709	57,8	5,6	4,72	1,94
4254,5	1359	66,1	5,17	4,53	1,62
4264,5	1582	63,1	5,72	4,95	1,86
4274,5	1370	65,9	5,2	4,56	1,63
4284,5	1964	53,1	5,86	4,81	2,17
4294,5	1376	70,3	5,61	5	1,68
4304,5	1445	65,2	5,42	4,73	1,72
4314,5	1651	57,6	5,39	4,54	1,88
