,Time,Number,Size,LDSA,Filter,Diff,Timestamp,Station,Date,Sensor,Session Id
0,854.5,1921,"72,1","8,05","7,21","2,37",2021-09-30 07:22:04,Abrahamsberg,2021-09-30,DiSC,20210930-1
1,864.5,1930,"71,3","7,99","7,13","2,37",2021-09-30 07:22:14,Abrahamsberg,2021-09-30,DiSC,20210930-1
2,874.5,1845,"74,3",8,"7,21","2,31",2021-09-30 07:22:24,Abrahamsberg,2021-09-30,DiSC,20210930-1
3,884.5,1997,"70,9","8,22","7,33","2,45",2021-09-30 07:22:34,Abrahamsberg,2021-09-30,DiSC,20210930-1
4,894.5,1972,"70,4","8,05","7,17","2,41",2021-09-30 07:22:44,Abrahamsberg,2021-09-30,DiSC,20210930-1
5,904.5,2001,70,"8,11","7,21","2,44",2021-09-30 07:22:54,Abrahamsberg,2021-09-30,DiSC,20210930-1
6,1304.5,2177,"67,7","8,51","7,5","2,62",2021-09-30 07:29:34,Alvik,2021-09-30,DiSC,20210930-1
7,1314.5,2550,"64,3","9,41","8,19","3,01",2021-09-30 07:29:44,Alvik,2021-09-30,DiSC,20210930-1
8,1324.5,2435,"66,3","9,31","8,16","2,91",2021-09-30 07:29:54,Alvik,2021-09-30,DiSC,20210930-1
9,1334.5,2367,"65,6","8,94","7,81","2,82",2021-09-30 07:30:04,Alvik,2021-09-30,DiSC,20210930-1
10,1344.5,2506,"64,7","9,31","8,11","2,97",2021-09-30 07:30:14,Alvik,2021-09-30,DiSC,20210930-1
11,1354.5,2533,"64,1","9,31","8,09","2,99",2021-09-30 07:30:24,Alvik,2021-09-30,DiSC,20210930-1
12,1364.5,2395,65,"8,95","7,8","2,84",2021-09-30 07:30:34,Alvik,2021-09-30,DiSC,20210930-1
13,1374.5,2100,"68,8","8,36","7,4","2,54",2021-09-30 07:30:44,Alvik,2021-09-30,DiSC,20210930-1
14,64.5,1956,"68,8","7,78","6,89","2,37",2021-09-30 07:08:54,Angbyplan,2021-09-30,DiSC,20210930-1
15,74.5,2227,"63,2","8,06","6,97","2,61",2021-09-30 07:09:04,Angbyplan,2021-09-30,DiSC,20210930-1
