,Time,Number,Size,LDSA,Filter,Diff,Timestamp,Station,Date,Sensor,Session Id
0,494.5,2704,"66,6","10,38","9,11","3,24",2021-09-30 16:17:18,Hötorget,2021-09-30,DiSC,20210930-2
1,504.5,2577,"67,9","10,1","8,91","3,11",2021-09-30 16:17:28,Hötorget,2021-09-30,DiSC,20210930-2
2,514.5,2672,"66,6","10,25","8,99","3,2",2021-09-30 16:17:38,Hötorget,2021-09-30,DiSC,20210930-2
3,524.5,2772,66,"10,54","9,23","3,31",2021-09-30 16:17:48,Hötorget,2021-09-30,DiSC,20210930-2
4,534.5,2623,"68,3","10,35","9,14","3,17",2021-09-30 16:17:58,Hötorget,2021-09-30,DiSC,20210930-2
5,544.5,2579,"69,2","10,33","9,15","3,13",2021-09-30 16:18:08,Hötorget,2021-09-30,DiSC,20210930-2
6,554.5,2541,"70,2","10,34","9,2","3,1",2021-09-30 16:18:18,Hötorget,2021-09-30,DiSC,20210930-2
7,94.5,3089,67,"11,94","10,5","3,71",2021-09-30 16:10:38,Rådmansgatan,2021-09-30,DiSC,20210930-2
8,104.5,3149,"64,4","11,65","10,13","3,72",2021-09-30 16:10:48,Rådmansgatan,2021-09-30,DiSC,20210930-2
9,114.5,3213,"63,5","11,69","10,12","3,78",2021-09-30 16:10:58,Rådmansgatan,2021-09-30,DiSC,20210930-2
10,124.5,2980,"67,7","11,65","10,27","3,59",2021-09-30 16:11:08,Rådmansgatan,2021-09-30,DiSC,20210930-2
11,134.5,3148,"65,6","11,88","10,39","3,75",2021-09-30 16:11:18,Rådmansgatan,2021-09-30,DiSC,20210930-2
12,144.5,3281,"64,1","12,08","10,49","3,87",2021-09-30 16:11:28,Rådmansgatan,2021-09-30,DiSC,20210930-2
13,154.5,3239,"64,7","12,05","10,5","3,84",2021-09-30 16:11:38,Rådmansgatan,2021-09-30,DiSC,20210930-2
14,164.5,3146,"65,7","11,9","10,41","3,75",2021-09-30 16:11:48,Rådmansgatan,2021-09-30,DiSC,20210930-2
15,174.5,3055,"66,3","11,67","10,23","3,65",2021-09-30 16:11:58,Rådmansgatan,2021-09-30,DiSC,20210930-2
16,184.5,3020,"66,2","11,51","10,09","3,61",2021-09-30 16:12:08,Rådmansgatan,2021-09-30,DiSC,20210930-2
17,194.5,3071,"66,6","11,79","10,35","3,68",2021-09-30 16:12:18,Rådmansgatan,2021-09-30,DiSC,20210930-2
18,204.5,3296,"63,2","11,93","10,32","3,87",2021-09-30 16:12:28,Rådmansgatan,2021-09-30,DiSC,20210930-2
19,214.5,3190,"64,5","11,81","10,28","3,77",2021-09-30 16:12:38,Rådmansgatan,2021-09-30,DiSC,20210930-2
20,224.5,3234,"62,4","11,55","9,96","3,78",2021-09-30 16:12:48,Rådmansgatan,2021-09-30,DiSC,20210930-2
21,234.5,3061,"66,7","11,77","10,34","3,67",2021-09-30 16:12:58,Rådmansgatan,2021-09-30,DiSC,20210930-2
22,244.5,3002,"68,3","11,85","10,47","3,63",2021-09-30 16:13:08,Rådmansgatan,2021-09-30,DiSC,20210930-2
23,254.5,3157,"65,5","11,9","10,4","3,76",2021-09-30 16:13:18,Rådmansgatan,2021-09-30,DiSC,20210930-2
24,264.5,3033,"66,4","11,59","10,17","3,62",2021-09-30 16:13:28,Rådmansgatan,2021-09-30,DiSC,20210930-2
25,274.5,3110,"65,2","11,66","10,17","3,69",2021-09-30 16:13:38,Rådmansgatan,2021-09-30,DiSC,20210930-2
26,284.5,3376,"66,7","12,98","11,4","4,04",2021-09-30 16:13:48,Rådmansgatan,2021-09-30,DiSC,20210930-2
27,294.5,3500,"66,3","13,36","11,71","4,18",2021-09-30 16:13:58,Rådmansgatan,2021-09-30,DiSC,20210930-2
28,304.5,3805,"67,4","14,8","13,03","4,57",2021-09-30 16:14:08,Rådmansgatan,2021-09-30,DiSC,20210930-2
29,314.5,3824,"69,1","15,3","13,55","4,64",2021-09-30 16:14:18,Rådmansgatan,2021-09-30,DiSC,20210930-2
30,724.5,2431,"76,4","10,87","9,85","3,07",2021-09-30 16:21:08,T-Centralen,2021-09-30,DiSC,20210930-2
31,734.5,2608,"71,3","10,8","9,64","3,2",2021-09-30 16:21:18,T-Centralen,2021-09-30,DiSC,20210930-2
32,744.5,2883,65,"10,77","9,39","3,42",2021-09-30 16:21:28,T-Centralen,2021-09-30,DiSC,20210930-2
33,754.5,2740,"67,1","10,61","9,33","3,29",2021-09-30 16:21:38,T-Centralen,2021-09-30,DiSC,20210930-2
34,764.5,2541,"70,5","10,38","9,25","3,11",2021-09-30 16:21:48,T-Centralen,2021-09-30,DiSC,20210930-2
35,774.5,2613,"68,4","10,32","9,12","3,16",2021-09-30 16:21:58,T-Centralen,2021-09-30,DiSC,20210930-2
36,784.5,2918,"61,3","10,22","8,77","3,39",2021-09-30 16:22:08,T-Centralen,2021-09-30,DiSC,20210930-2
37,794.5,2925,"61,2","10,23","8,78","3,4",2021-09-30 16:22:18,T-Centralen,2021-09-30,DiSC,20210930-2
38,804.5,2710,"65,1","10,13","8,84","3,21",2021-09-30 16:22:28,T-Centralen,2021-09-30,DiSC,20210930-2
