[miniDiSC java tool version 2 output file]
[Data recorded with miniDiSC SN101607 running firmware 3,42]
[File start date: 2021.10.06]
[File start time: 18:08:07]

Time	Number	Size	LDSA	Filter	Diff	
4,5	5935	44,4	14,51	11,08	6,17
14,5	4966	47,3	13,04	10,23	5,28
24,5	4922	46,5	12,67	9,87	5,2
34,5	4465	48,1	11,94	9,43	4,77
44,5	4501	45	11,18	8,6	4,7
54,5	2770	36,3	5,42	3,77	2,68
64,5	1191	23,4	1,43	0,76	0,94
74,5	1653	22,5	1,9	0,99	1,27
84,5	434	0	0,2	0,03	0,21
94,5	11	0	-0,26	-0,32	0,01
104,5	125	0	-0,2	-0,3	0,06
114,5	11	0	-0,25	-0,28	-0,02
124,5	78	0	-0,17	-0,23	0,04
134,5	11	0	-0,32	-0,36	-0,03
144,5	11	0	-0,28	-0,31	-0,02
154,5	75	0	-0,25	-0,33	0,03
164,5	11	0	-0,25	-0,26	-0,03
174,5	11	0	-0,24	-0,23	-0,06
184,5	77	0	-0,22	-0,29	0,04
194,5	11	0	-0,25	-0,3	-0
204,5	11	0	-0,32	-0,3	-0,08
214,5	11	0	-0,23	-0,26	-0,01
224,5	11	0	-0,28	-0,28	-0,05
234,5	11	0	-0,24	-0,28	-0,01
244,5	11	0	-0,3	-0,34	-0,02
254,5	11	0	-0,25	-0,26	-0,04
264,5	11	0	-0,25	-0,26	-0,03
274,5	11	0	-0,31	-0,34	-0,03
284,5	11	0	-0,31	-0,29	-0,08
294,5	11	0	-0,26	-0,24	-0,07
304,5	11	0	-0,31	-0,27	-0,1
314,5	11	0	-0,23	-0,22	-0,06
324,5	11	0	-0,15	-0,17	-0,01
334,5	212	0	-0,12	-0,26	0,11
344,5	248	0	-0,08	-0,23	0,13
354,5	11	0	-0,25	-0,25	-0,05
364,5	11	0	-0,35	-0,32	-0,09
374,5	11	0	-0,34	-0,3	-0,11
384,5	11	0	-0,21	-0,26	0,01
394,5	11	0	-0,26	-0,24	-0,07
404,5	11	0	-0,34	-0,32	-0,09
414,5	7	0	-0,09	0,04	-0,14
424,5	11	0	-0,26	-0,23	-0,08
434,5	11	0	-0,26	-0,22	-0,08
444,5	11	0	-0,29	-0,26	-0,08
454,5	11	0	-0,36	-0,3	-0,13
464,5	11	0	-0,36	-0,3	-0,13
474,5	11	0	-0,29	-0,25	-0,09
484,5	11	0	-0,3	-0,3	-0,07
494,5	11	0	-0,31	-0,29	-0,08
504,5	11	0	-0,3	-0,23	-0,12
514,5	11	0	-0,35	-0,29	-0,13
524,5	11	0	-0,35	-0,29	-0,12
534,5	11	0	-0,33	-0,24	-0,15
544,5	11	0	-0,28	-0,26	-0,07
554,5	11	0	-0,3	-0,3	-0,06
564,5	11	0	-0,32	-0,27	-0,11
574,5	11	0	-0,32	-0,26	-0,12
584,5	11	0	-0,28	-0,23	-0,1
594,5	11	0	-0,35	-0,27	-0,15
604,5	11	0	-0,31	-0,28	-0,09
614,5	11	0	-0,23	-0,2	-0,07
624,5	11	0	-0,18	-0,07	-0,14
634,5	11	0	-0,33	-0,3	-0,09
644,5	11	0	-0,27	-0,22	-0,1
654,5	11	0	-0,3	-0,3	-0,06
664,5	263	0	-0,18	-0,35	0,14
674,5	11	0	-0,3	-0,29	-0,06
684,5	11	0	-0,25	-0,27	-0,03
694,5	11	0	-0,26	-0,17	-0,14
704,5	11	0	-0,13	0,01	-0,16
714,5	11	0	-0,37	-0,31	-0,12
724,5	11	0	-0,33	-0,33	-0,06
734,5	11	0	-0,37	-0,34	-0,1
744,5	11	0	-0,18	-0,13	-0,08
754,5	11	0	-0,32	-0,29	-0,1
764,5	248	0	-0,12	-0,27	0,13
774,5	11	0	-0,27	-0,3	-0,02
784,5	11	0	-0,36	-0,26	-0,17
794,5	11	0	-0,34	-0,29	-0,11
804,5	11	0	-0,32	-0,3	-0,08
814,5	53	0	1	1,29	-0,1
824,5	13	0	-0,22	-0,28	0,01
834,5	11	0	-0,23	-0,27	-0,01
844,5	11	0	-0,44	-0,33	-0,19
854,5	11	0	-0,34	-0,29	-0,12
864,5	171	0	-0,37	-0,53	0,09
874,5	11	0	-0,32	-0,31	-0,07
884,5	11	0	-0,34	-0,31	-0,09
894,5	11	0	-0,31	-0,3	-0,06
904,5	11	0	-0,35	-0,26	-0,15
914,5	11	0	-0,34	-0,33	-0,07
924,5	11	0	-0,34	-0,27	-0,13
934,5	11	0	-0,34	-0,3	-0,11
944,5	11	0	-0,3	-0,21	-0,14
954,5	11	0	-0,31	-0,28	-0,09
964,5	11	0	-0,29	-0,25	-0,09
974,5	11	0	-0,17	-0,12	-0,09
984,5	11	0	-0,27	-0,22	-0,1
994,5	11	0	-0,36	-0,31	-0,12
1004,5	11	0	-0,35	-0,29	-0,13
1014,5	11	0	-0,34	-0,3	-0,11
1024,5	11	0	-0,36	-0,33	-0,1
1034,5	11	0	-0,37	-0,33	-0,11
1044,5	11	0	-0,42	-0,31	-0,19
1054,5	11	0	-0,35	-0,26	-0,16
1064,5	11	0	-0,3	-0,29	-0,08
1074,5	11	0	-0,37	-0,26	-0,19
1084,5	11	0	-0,36	-0,28	-0,14
1094,5	11	0	-0,33	-0,23	-0,16
1104,5	11	0	-0,36	-0,3	-0,12
1114,5	11	0	-0,39	-0,32	-0,15
1124,5	11	0	-0,32	-0,25	-0,14
1134,5	11	0	-0,38	-0,32	-0,14
1144,5	11	0	-0,31	-0,3	-0,07
1154,5	11	0	-0,36	-0,28	-0,15
1164,5	11	0	-0,32	-0,28	-0,1
1174,5	11	0	-0,18	-0,09	-0,13
1184,5	11	0	-0,35	-0,29	-0,13
1194,5	11	0	-0,36	-0,33	-0,09
1204,5	270	0	-0,17	-0,35	0,14
1214,5	11	0	-0,35	-0,29	-0,13
1224,5	11	0	-0,35	-0,3	-0,12
1234,5	11	0	-0,34	-0,28	-0,12
1244,5	11	0	-0,32	-0,22	-0,16
1254,5	11	0	-0,34	-0,27	-0,13
1264,5	11	0	-0,26	-0,16	-0,15
1274,5	11	0	-0,33	-0,3	-0,1
1284,5	11	0	-0,42	-0,34	-0,16
1294,5	11	0	-0,36	-0,3	-0,14
1304,5	44	0	-0,18	-0,24	0,02
1314,5	490	0	-0,04	-0,31	0,26
1324,5	11	0	-0,34	-0,27	-0,13
1334,5	11	0	-0,32	-0,27	-0,11
1344,5	11	0	-0,35	-0,28	-0,14
1354,5	11	0	-0,31	-0,26	-0,11
1364,5	11	0	-0,36	-0,3	-0,14
1374,5	11	0	-0,39	-0,31	-0,16
1384,5	11	0	-0,32	-0,27	-0,11
1394,5	11	0	-0,42	-0,31	-0,19
1404,5	11	0	-0,38	-0,29	-0,17
1414,5	11	0	-0,33	-0,31	-0,09
1424,5	11	0	-0,33	-0,3	-0,09
1434,5	11	0	-0,32	-0,25	-0,13
1444,5	11	0	-0,35	-0,35	-0,06
1454,5	11	0	-0,22	-0,25	-0,02
1464,5	11	0	-0,34	-0,29	-0,12
1474,5	11	0	-0,31	-0,26	-0,11
1484,5	11	0	-0,39	-0,29	-0,17
1494,5	11	0	-0,38	-0,3	-0,15
1504,5	11	0	-0,36	-0,3	-0,13
1514,5	11	0	-0,34	-0,36	-0,04
1524,5	11	0	-0,24	-0,17	-0,11
1534,5	11	0	-0,32	-0,26	-0,13
1544,5	11	0	-0,37	-0,27	-0,17
1554,5	11	0	-0,31	-0,26	-0,11
1564,5	11	0	-0,36	-0,31	-0,11
1574,5	11	0	-0,38	-0,31	-0,14
1584,5	11	0	-0,41	-0,32	-0,17
1594,5	11	0	-0,29	-0,25	-0,1
1604,5	11	0	-0,33	-0,29	-0,1
1614,5	11	0	-0,32	-0,27	-0,11
1624,5	11	0	-0,36	-0,3	-0,13
1634,5	11	0	-0,36	-0,31	-0,12
1644,5	11	0	-0,34	-0,26	-0,14
1654,5	11	0	-0,36	-0,3	-0,12
1664,5	11	0	-0,28	-0,24	-0,1
1674,5	11	0	-0,39	-0,32	-0,14
1684,5	11	0	-0,43	-0,4	-0,1
1694,5	11	0	-0,34	-0,29	-0,12
1704,5	700	0	-0,29	-0,72	0,38
1714,5	13	0	-0,28	-0,34	0,01
1724,5	11	0	-0,4	-0,3	-0,18
1734,5	11	0	-0,36	-0,29	-0,14
1744,5	11	0	-0,23	-0,13	-0,15
1754,5	1209	0	0,3	-0,31	0,66
1764,5	11	0	-0,35	-0,28	-0,13
1774,5	11	0	-0,34	-0,25	-0,15
1784,5	853	0	0,16	-0,28	0,47
1794,5	11	0	-0,31	-0,27	-0,1
1804,5	11	0	-0,28	-0,22	-0,11
1814,5	11	0	-0,29	-0,24	-0,11
1824,5	11	0	-0,32	-0,27	-0,11
1834,5	11	0	-0,38	-0,31	-0,14
1844,5	5	0	-0,04	0,11	-0,16
1854,5	11	0	-0,34	-0,26	-0,14
1864,5	11	0	-0,37	-0,25	-0,19
1874,5	11	0	-0,31	-0,24	-0,13
1884,5	11	0	-0,39	-0,25	-0,21
1894,5	11	0	-0,35	-0,25	-0,16
1904,5	11	0	-0,31	-0,24	-0,12
1914,5	11	0	-0,34	-0,29	-0,12
1924,5	11	0	-0,38	-0,3	-0,15
1934,5	11	0	-0,35	-0,25	-0,17
1944,5	11	0	-0,34	-0,3	-0,1
1954,5	11	0	-0,38	-0,26	-0,19
1964,5	11	0	-0,42	-0,28	-0,22
1974,5	11	0	-0,4	-0,31	-0,16
1984,5	11	0	-0,34	-0,26	-0,14
1994,5	11	0	-0,15	-0,02	-0,16
2004,5	11	0	-0,33	-0,31	-0,08
2014,5	11	0	-0,2	-0,25	0,01
2024,5	11	0	-0,35	-0,27	-0,15
2034,5	11	0	-0,31	-0,21	-0,16
2044,5	11	0	-0,32	-0,26	-0,12
2054,5	11	0	-0,28	-0,29	-0,05
2064,5	11	0	-0,3	-0,26	-0,1
2074,5	11	0	-0,35	-0,26	-0,15
2084,5	11	0	-0,33	-0,22	-0,17
2094,5	11	0	-0,29	-0,24	-0,1
2104,5	11	0	-0,26	-0,22	-0,09
2114,5	11	0	-0,28	-0,25	-0,09
2124,5	11	0	-0,39	-0,33	-0,14
2134,5	11	0	-0,32	-0,28	-0,11
2144,5	11	0	-0,31	-0,21	-0,16
2154,5	11	0	-0,35	-0,28	-0,14
2164,5	11	0	-0,32	-0,24	-0,14
2174,5	11	0	-0,34	-0,29	-0,12
2184,5	11	0	-0,38	-0,27	-0,18
