,Time,Number,Size,LDSA,Filter,Diff,Timestamp,Station,Date,Sensor,Session Id
0,3324.5,8014,"38,1","16,53","11,78","7,89",2021-10-08 08:21:23,Alvik,2021-10-08,DiSC,20211008-1
1,3334.5,7300,"40,1","15,97","11,66","7,33",2021-10-08 08:21:33,Alvik,2021-10-08,DiSC,20211008-1
2,3344.5,6641,"41,3","14,98","11,09","6,73",2021-10-08 08:21:43,Alvik,2021-10-08,DiSC,20211008-1
3,3354.5,5978,"42,4","13,88","10,4","6,12",2021-10-08 08:21:53,Alvik,2021-10-08,DiSC,20211008-1
4,3364.5,5719,"42,6","13,37","10,04","5,86",2021-10-08 08:22:03,Alvik,2021-10-08,DiSC,20211008-1
5,3374.5,5809,"42,4","13,51","10,13","5,95",2021-10-08 08:22:13,Alvik,2021-10-08,DiSC,20211008-1
6,3384.5,5429,"43,6","13,01","9,87","5,61",2021-10-08 08:22:23,Alvik,2021-10-08,DiSC,20211008-1
7,2644.5,4363,"51,5","12,59","10,2","4,77",2021-10-08 08:10:03,Fridhemsplan,2021-10-08,DiSC,20211008-1
8,2654.5,4374,"51,1","12,52","10,12","4,77",2021-10-08 08:10:13,Fridhemsplan,2021-10-08,DiSC,20211008-1
9,2664.5,4254,"52,8","12,63","10,33","4,69",2021-10-08 08:10:23,Fridhemsplan,2021-10-08,DiSC,20211008-1
10,2674.5,4224,"52,4","12,43","10,14","4,65",2021-10-08 08:10:33,Fridhemsplan,2021-10-08,DiSC,20211008-1
11,2684.5,4263,"52,8","12,64","10,33","4,7",2021-10-08 08:10:43,Fridhemsplan,2021-10-08,DiSC,20211008-1
12,2694.5,4626,"51,5","13,36","10,82","5,06",2021-10-08 08:10:53,Fridhemsplan,2021-10-08,DiSC,20211008-1
13,2704.5,4172,"54,3","12,77","10,54","4,65",2021-10-08 08:11:03,Fridhemsplan,2021-10-08,DiSC,20211008-1
14,2714.5,4406,"50,7","12,48","10,05","4,79",2021-10-08 08:11:13,Fridhemsplan,2021-10-08,DiSC,20211008-1
15,1284.5,8605,"38,1","17,79","12,68","8,47",2021-10-08 07:47:23,Gamla Stan,2021-10-08,DiSC,20211008-1
16,1294.5,8081,"39,4","17,33","12,55","8,06",2021-10-08 07:47:33,Gamla Stan,2021-10-08,DiSC,20211008-1
17,1304.5,7616,"39,7","16,44","11,94","7,61",2021-10-08 07:47:43,Gamla Stan,2021-10-08,DiSC,20211008-1
18,1314.5,7030,"41,6","15,99","11,87","7,14",2021-10-08 07:47:53,Gamla Stan,2021-10-08,DiSC,20211008-1
19,1324.5,7021,"41,3","15,85","11,73","7,12",2021-10-08 07:48:03,Gamla Stan,2021-10-08,DiSC,20211008-1
20,104.5,7963,"36,9","15,87","11,13","7,74",2021-10-08 07:27:43,Gullmarsplan,2021-10-08,DiSC,20211008-1
21,1714.5,3484,"59,2","11,73","9,96",4,2021-10-08 07:54:33,Hötorget,2021-10-08,DiSC,20211008-1
22,1724.5,3369,"59,8","11,47","9,77","3,88",2021-10-08 07:54:43,Hötorget,2021-10-08,DiSC,20211008-1
23,1734.5,3529,58,"11,61","9,8","4,02",2021-10-08 07:54:53,Hötorget,2021-10-08,DiSC,20211008-1
24,1744.5,3385,"59,7","11,52","9,8","3,89",2021-10-08 07:55:03,Hötorget,2021-10-08,DiSC,20211008-1
25,1754.5,3583,"58,9","11,99","10,16","4,1",2021-10-08 07:55:13,Hötorget,2021-10-08,DiSC,20211008-1
26,1764.5,3346,"61,4","11,73","10,06","3,89",2021-10-08 07:55:23,Hötorget,2021-10-08,DiSC,20211008-1
27,1774.5,3453,"59,8","11,75","10,01","3,97",2021-10-08 07:55:33,Hötorget,2021-10-08,DiSC,20211008-1
28,1784.5,3738,57,"12,08","10,13","4,23",2021-10-08 07:55:43,Hötorget,2021-10-08,DiSC,20211008-1
29,1794.5,3859,"56,2","12,26","10,23","4,35",2021-10-08 07:55:53,Hötorget,2021-10-08,DiSC,20211008-1
30,3044.5,10341,"36,5","20,38","14,22","10,01",2021-10-08 08:16:43,Kristineberg,2021-10-08,DiSC,20211008-1
31,3054.5,9754,"37,1","19,56","13,75","9,5",2021-10-08 08:16:53,Kristineberg,2021-10-08,DiSC,20211008-1
32,3064.5,9670,"37,6","19,69","13,94","9,47",2021-10-08 08:17:03,Kristineberg,2021-10-08,DiSC,20211008-1
33,3074.5,10227,"36,2","19,98","13,88","9,87",2021-10-08 08:17:13,Kristineberg,2021-10-08,DiSC,20211008-1
34,3084.5,11291,"34,1","20,64","13,9","10,64",2021-10-08 08:17:23,Kristineberg,2021-10-08,DiSC,20211008-1
35,3094.5,14481,"30,5","23,38","14,79",13,2021-10-08 08:17:33,Kristineberg,2021-10-08,DiSC,20211008-1
36,3104.5,12782,33,"22,47","14,84","11,87",2021-10-08 08:17:43,Kristineberg,2021-10-08,DiSC,20211008-1
37,3114.5,18060,"26,9","25,38","14,89","15,29",2021-10-08 08:17:53,Kristineberg,2021-10-08,DiSC,20211008-1
38,3124.5,38938,"18,4","35,81","15,99","26,55",2021-10-08 08:18:03,Kristineberg,2021-10-08,DiSC,20211008-1
39,3134.5,42384,"17,7","37,27","16,1","28,16",2021-10-08 08:18:13,Kristineberg,2021-10-08,DiSC,20211008-1
40,574.5,6676,"49,7","18,53","14,82","7,22",2021-10-08 07:35:33,Medborgarplatsen,2021-10-08,DiSC,20211008-1
41,584.5,6628,"50,3","18,61","14,94","7,19",2021-10-08 07:35:43,Medborgarplatsen,2021-10-08,DiSC,20211008-1
42,594.5,6642,"51,3","19,09","15,44","7,26",2021-10-08 07:35:53,Medborgarplatsen,2021-10-08,DiSC,20211008-1
43,604.5,6512,"51,9","18,94","15,38","7,14",2021-10-08 07:36:03,Medborgarplatsen,2021-10-08,DiSC,20211008-1
44,614.5,6639,"51,1","19,01","15,36","7,24",2021-10-08 07:36:13,Medborgarplatsen,2021-10-08,DiSC,20211008-1
