,Timestamp,Station,Sensor,PM2.5,Session Id
0,2021-10-05 07:13:21,Gullmarsplan,B,3.05,20211005-1
1,2021-10-05 07:13:21,Gullmarsplan,D,3.39,20211005-1
2,2021-10-05 07:13:22,Gullmarsplan,B,3.02,20211005-1
3,2021-10-05 07:13:22,Gullmarsplan,D,3.41,20211005-1
4,2021-10-05 07:13:22,Gullmarsplan,D,3.43,20211005-1
5,2021-10-05 07:13:23,Gullmarsplan,B,3.01,20211005-1
6,2021-10-05 07:13:24,Gullmarsplan,B,3.0,20211005-1
7,2021-10-05 07:13:24,Gullmarsplan,D,3.43,20211005-1
8,2021-10-05 07:13:25,Gullmarsplan,B,3.0,20211005-1
9,2021-10-05 07:13:25,Gullmarsplan,D,3.42,20211005-1
10,2021-10-05 07:13:26,Gullmarsplan,B,3.01,20211005-1
11,2021-10-05 07:13:26,Gullmarsplan,D,3.41,20211005-1
12,2021-10-05 07:13:27,Gullmarsplan,B,3.0,20211005-1
13,2021-10-05 07:13:27,Gullmarsplan,D,3.41,20211005-1
14,2021-10-05 07:13:28,Gullmarsplan,B,3.0,20211005-1
15,2021-10-05 07:13:28,Gullmarsplan,D,3.36,20211005-1
16,2021-10-05 07:13:29,Gullmarsplan,B,3.07,20211005-1
17,2021-10-05 07:13:29,Gullmarsplan,D,3.35,20211005-1
18,2021-10-05 07:13:30,Gullmarsplan,B,3.1,20211005-1
19,2021-10-05 07:13:30,Gullmarsplan,D,3.35,20211005-1
20,2021-10-05 07:13:31,Gullmarsplan,B,3.14,20211005-1
21,2021-10-05 07:13:32,Gullmarsplan,D,3.34,20211005-1
22,2021-10-05 07:13:33,Gullmarsplan,B,3.18,20211005-1
23,2021-10-05 07:13:33,Gullmarsplan,D,3.32,20211005-1
24,2021-10-05 07:16:34,Skanstull,D,9.41,20211005-1
25,2021-10-05 07:16:35,Skanstull,B,9.55,20211005-1
26,2021-10-05 07:16:35,Skanstull,D,9.53,20211005-1
27,2021-10-05 07:16:36,Skanstull,B,9.59,20211005-1
28,2021-10-05 07:16:36,Skanstull,D,9.62,20211005-1
29,2021-10-05 07:16:37,Skanstull,B,9.62,20211005-1
30,2021-10-05 07:16:37,Skanstull,D,9.67,20211005-1
31,2021-10-05 07:16:37,Skanstull,D,9.74,20211005-1
32,2021-10-05 07:16:38,Skanstull,B,9.67,20211005-1
33,2021-10-05 07:16:39,Skanstull,B,9.7,20211005-1
34,2021-10-05 07:16:39,Skanstull,D,9.77,20211005-1
35,2021-10-05 07:16:40,Skanstull,B,9.74,20211005-1
36,2021-10-05 07:16:40,Skanstull,D,9.79,20211005-1
37,2021-10-05 07:16:41,Skanstull,B,9.77,20211005-1
38,2021-10-05 07:16:41,Skanstull,D,9.83,20211005-1
39,2021-10-05 07:16:42,Skanstull,B,9.74,20211005-1
40,2021-10-05 07:16:42,Skanstull,D,9.88,20211005-1
41,2021-10-05 07:16:43,Skanstull,B,9.75,20211005-1
42,2021-10-05 07:16:43,Skanstull,D,9.91,20211005-1
43,2021-10-05 07:16:44,Skanstull,B,9.83,20211005-1
44,2021-10-05 07:16:44,Skanstull,D,9.93,20211005-1
45,2021-10-05 07:16:45,Skanstull,B,9.86,20211005-1
46,2021-10-05 07:16:45,Skanstull,D,9.91,20211005-1
47,2021-10-05 07:16:46,Skanstull,B,9.87,20211005-1
48,2021-10-05 07:16:47,Skanstull,D,9.96,20211005-1
49,2021-10-05 07:16:48,Skanstull,B,9.92,20211005-1
50,2021-10-05 07:16:48,Skanstull,D,10.06,20211005-1
51,2021-10-05 07:16:49,Skanstull,B,10.26,20211005-1
52,2021-10-05 07:16:49,Skanstull,D,10.27,20211005-1
53,2021-10-05 07:16:50,Skanstull,B,10.35,20211005-1
54,2021-10-05 07:16:50,Skanstull,D,10.45,20211005-1
55,2021-10-05 07:16:50,Skanstull,D,10.6,20211005-1
56,2021-10-05 07:16:51,Skanstull,B,10.44,20211005-1
57,2021-10-05 07:16:52,Skanstull,B,10.51,20211005-1
58,2021-10-05 07:16:52,Skanstull,D,10.74,20211005-1
59,2021-10-05 07:16:53,Skanstull,B,10.69,20211005-1
60,2021-10-05 07:16:53,Skanstull,D,10.89,20211005-1
61,2021-10-05 07:16:54,Skanstull,B,10.82,20211005-1
62,2021-10-05 07:16:54,Skanstull,D,11.04,20211005-1
63,2021-10-05 07:16:55,Skanstull,B,10.95,20211005-1
64,2021-10-05 07:16:55,Skanstull,D,11.11,20211005-1
65,2021-10-05 07:16:56,Skanstull,B,11.02,20211005-1
66,2021-10-05 07:16:56,Skanstull,D,11.2,20211005-1
67,2021-10-05 07:16:57,Skanstull,B,11.14,20211005-1
68,2021-10-05 07:16:57,Skanstull,D,11.23,20211005-1
69,2021-10-05 07:16:58,Skanstull,B,11.26,20211005-1
70,2021-10-05 07:16:58,Skanstull,D,11.3,20211005-1
71,2021-10-05 07:16:59,Skanstull,B,11.34,20211005-1
72,2021-10-05 07:16:59,Skanstull,D,11.42,20211005-1
73,2021-10-05 07:17:00,Skanstull,D,11.46,20211005-1
74,2021-10-05 07:17:01,Skanstull,B,11.4,20211005-1
75,2021-10-05 07:17:01,Skanstull,D,11.56,20211005-1
76,2021-10-05 07:17:02,Skanstull,B,11.52,20211005-1
77,2021-10-05 07:17:02,Skanstull,D,11.71,20211005-1
78,2021-10-05 07:17:03,Skanstull,B,11.65,20211005-1
79,2021-10-05 07:17:03,Skanstull,D,11.73,20211005-1
80,2021-10-05 07:17:04,Skanstull,B,11.85,20211005-1
81,2021-10-05 07:17:05,Skanstull,B,11.94,20211005-1
82,2021-10-05 07:17:05,Skanstull,D,11.73,20211005-1
83,2021-10-05 07:17:06,Skanstull,B,12.0,20211005-1
84,2021-10-05 07:17:06,Skanstull,D,11.67,20211005-1
85,2021-10-05 07:17:07,Skanstull,B,12.01,20211005-1
86,2021-10-05 07:17:07,Skanstull,D,11.68,20211005-1
87,2021-10-05 07:17:08,Skanstull,B,12.01,20211005-1
88,2021-10-05 07:17:08,Skanstull,D,11.65,20211005-1
89,2021-10-05 07:17:09,Skanstull,B,12.03,20211005-1
90,2021-10-05 07:17:09,Skanstull,D,11.63,20211005-1
91,2021-10-05 07:17:10,Skanstull,B,12.03,20211005-1
92,2021-10-05 07:17:10,Skanstull,D,11.6,20211005-1
93,2021-10-05 07:17:11,Skanstull,B,12.01,20211005-1
94,2021-10-05 07:17:11,Skanstull,D,11.63,20211005-1
95,2021-10-05 07:17:12,Skanstull,B,12.0,20211005-1
96,2021-10-05 07:17:12,Skanstull,D,11.65,20211005-1
97,2021-10-05 07:17:13,Skanstull,D,11.7,20211005-1
98,2021-10-05 07:17:14,Skanstull,B,12.08,20211005-1
99,2021-10-05 07:17:14,Skanstull,D,11.73,20211005-1
100,2021-10-05 07:17:15,Skanstull,B,12.12,20211005-1
101,2021-10-05 07:17:15,Skanstull,D,11.77,20211005-1
102,2021-10-05 07:17:16,Skanstull,B,12.13,20211005-1
103,2021-10-05 07:17:16,Skanstull,D,11.87,20211005-1
104,2021-10-05 07:17:17,Skanstull,B,12.12,20211005-1
105,2021-10-05 07:17:18,Skanstull,B,12.13,20211005-1
106,2021-10-05 07:17:18,Skanstull,D,11.94,20211005-1
107,2021-10-05 07:17:19,Skanstull,B,12.16,20211005-1
108,2021-10-05 07:17:19,Skanstull,D,12.05,20211005-1
109,2021-10-05 07:17:20,Skanstull,B,12.22,20211005-1
110,2021-10-05 07:17:20,Skanstull,D,12.26,20211005-1
111,2021-10-05 07:17:21,Skanstull,B,12.32,20211005-1
112,2021-10-05 07:17:21,Skanstull,D,12.41,20211005-1
113,2021-10-05 07:17:22,Skanstull,B,12.46,20211005-1
114,2021-10-05 07:17:22,Skanstull,D,12.52,20211005-1
