[miniDiSC java tool version 2 output file]
[Data recorded with miniDiSC SN101607 running firmware 3,42]
[File start date: 2021.09.30]
[File start time: 07:06:50]

Time	Number	Size	LDSA	Filter	Diff	
2464,5	1581	80,3	7,47	6,84	2,04
2474,5	2336	59,8	7,95	6,77	2,69
2484,5	1529	82,1	7,4	6,81	1,99
2494,5	1436	83,2	7,06	6,51	1,88
2504,5	1719	72,8	7,29	6,54	2,13
2514,5	1461	80,2	6,89	6,31	1,88
2524,5	1578	76,7	7,09	6,44	2
2534,5	1625	76,2	7,24	6,57	2,05
2544,5	3146	61,9	11,12	9,57	3,66
2554,5	3304	61,4	11,58	9,93	3,84
2564,5	3233	62	11,46	9,87	3,77
2574,5	3106	59,9	10,59	9,03	3,58
2584,5	3266	62,1	11,6	9,99	3,81
2594,5	3826	58,4	12,7	10,74	4,37
2604,5	3675	60,4	12,65	10,8	4,24
2614,5	3747	57,7	12,28	10,34	4,26
2624,5	3532	60,1	12,1	10,32	4,07
2634,5	3538	60,8	12,26	10,49	4,09
2644,5	3649	59,2	12,29	10,43	4,19
2654,5	3505	60,8	12,16	10,4	4,06
2664,5	3357	61,6	11,82	10,16	3,91
2674,5	3413	60,7	11,81	10,1	3,95
2684,5	3270	61,3	11,44	9,82	3,8
2694,5	3554	58,8	11,89	10,07	4,07
2704,5	3214	62,1	11,41	9,83	3,75
2714,5	3284	61,3	11,5	9,87	3,81
2724,5	3109	64,2	11,46	9,96	3,67
2734,5	3344	61,2	11,69	10,03	3,88
2744,5	3635	60,3	12,48	10,65	4,19
2754,5	3706	59,2	12,47	10,59	4,25
2764,5	3660	59,8	12,46	10,61	4,21
2774,5	3802	58,3	12,59	10,63	4,34
2784,5	3919	57,8	12,84	10,82	4,46
2794,5	3992	55,7	12,57	10,46	4,48
2804,5	3492	61	12,16	10,42	4,05
2814,5	3548	60,8	12,31	10,54	4,11
2824,5	3348	63,2	12,13	10,49	3,93
2834,5	3370	62	11,94	10,28	3,93
2844,5	3453	60,6	11,94	10,21	3,99
2854,5	3572	59,5	12,09	10,28	4,1
2864,5	3399	60,7	11,78	10,07	3,93
2874,5	3592	58,9	12,02	10,18	4,11
2884,5	3340	62,7	11,99	10,35	3,91
2894,5	3382	62,7	12,15	10,49	3,96
2904,5	3232	62,9	11,64	10,05	3,79
2914,5	3204	62,5	11,46	9,89	3,75
2924,5	2985	65,8	11,31	9,9	3,56
2934,5	3451	58,9	11,56	9,8	3,95
2944,5	3266	60,7	11,31	9,67	3,78
2954,5	3084	64	11,32	9,83	3,64
2964,5	3082	62,9	11,11	9,6	3,61
2974,5	3068	63,2	11,11	9,62	3,6
2984,5	3044	64	11,17	9,7	3,59
2994,5	3070	63	11,07	9,57	3,6
3004,5	2977	63,7	10,88	9,43	3,5
3014,5	3196	62,2	11,36	9,79	3,73
3024,5	3039	65,2	11,4	9,95	3,61
3034,5	3144	62,3	11,21	9,66	3,67
3044,5	3135	62,4	11,2	9,66	3,66
3054,5	3110	64,1	11,43	9,93	3,67
3064,5	3090	64,2	11,4	9,91	3,65
3074,5	3316	61,9	11,74	10,1	3,86
3084,5	3346	61,7	11,79	10,13	3,89
3094,5	3326	62,3	11,85	10,21	3,88
3104,5	3281	62,6	11,76	10,15	3,84
3114,5	3358	61,7	11,84	10,18	3,91
3124,5	3166	62,4	11,31	9,76	3,7
3134,5	3133	61	10,92	9,35	3,63
3144,5	3095	61,3	10,84	9,3	3,59
3154,5	3095	61,1	10,8	9,25	3,59
3164,5	2947	63,6	10,75	9,32	3,47
3174,5	3119	61,4	10,94	9,39	3,62
3184,5	3258	61,4	11,43	9,81	3,79
3194,5	3434	61,1	11,97	10,26	3,98
3204,5	3531	61,5	12,41	10,65	4,1
3214,5	3323	62,5	11,89	10,26	3,89
3224,5	3481	60,7	12,06	10,31	4,03
3234,5	3541	60,2	12,14	10,36	4,08
3244,5	3432	60,7	11,88	10,16	3,97
3254,5	3215	63,6	11,71	10,15	3,78
3264,5	3261	63,3	11,83	10,25	3,83
3274,5	3190	63,2	11,55	9,99	3,74
3284,5	3089	64,4	11,43	9,94	3,65
3294,5	3023	64	11,1	9,64	3,56
3304,5	3113	62,4	11,12	9,59	3,64
3314,5	3134	63,2	11,34	9,81	3,68
3324,5	3248	61,3	11,38	9,76	3,77
3334,5	3199	62,3	11,39	9,82	3,73
3344,5	3368	60,6	11,64	9,95	3,89
3354,5	3062	65,1	11,47	10	3,63
3364,5	3170	61,8	11,2	9,63	3,69
3374,5	3017	64,8	11,23	9,78	3,57
3384,5	3129	63,9	11,47	9,96	3,69
3394,5	3184	63,4	11,57	10,02	3,74
3404,5	3067	65,1	11,48	10,02	3,64
3414,5	3070	65,8	11,63	10,17	3,66
3424,5	3127	63,3	11,34	9,82	3,67
3434,5	3217	62,6	11,53	9,95	3,76
3444,5	3025	64,8	11,27	9,82	3,58
3454,5	3322	62,1	11,8	10,16	3,87
3464,5	3378	61,8	11,94	10,27	3,93
3474,5	3330	62,2	11,84	10,19	3,89
3484,5	3288	62,4	11,75	10,13	3,84
3494,5	3447	61,8	12,18	10,47	4,01
3504,5	3818	57	12,34	10,35	4,32
3514,5	3444	61,2	12,03	10,32	4
3524,5	3320	62,6	11,9	10,27	3,88
3534,5	3510	61,9	12,43	10,69	4,09
3604,5	2745	61,9	9,71	8,35	3,2
3614,5	2699	63,8	9,88	8,57	3,18
3624,5	2892	62,9	10,41	8,99	3,39
3634,5	3345	59,1	11,25	9,55	3,83
3644,5	3032	63,8	11,09	9,63	3,57
3654,5	2789	64,4	10,32	8,98	3,3
3664,5	2866	63,2	10,37	8,97	3,36
3674,5	2798	63	10,09	8,73	3,28
3684,5	2886	62,7	10,35	8,94	3,38
3694,5	2419	67,4	9,41	8,29	2,91
3704,5	2660	65,6	10,04	8,78	3,17
3714,5	2792	63,9	10,23	8,88	3,29
3724,5	2599	65,2	9,74	8,5	3,09
3734,5	2530	65,1	9,47	8,26	3
3744,5	2979	60,5	10,27	8,78	3,44
3754,5	2988	61,7	10,54	9,06	3,48
3764,5	3232	62,3	11,53	9,94	3,77
3774,5	3316	59,7	11,28	9,6	3,82
3784,5	4354	54,2	13,3	10,98	4,85
3794,5	5773	47,7	15,29	12,03	6,15
3804,5	5740	47,9	15,29	12,06	6,13
3814,5	5084	50,8	14,44	11,64	5,53
3824,5	4312	55,5	13,53	11,25	4,84
3834,5	4315	56,5	13,8	11,55	4,87
3844,5	3900	56,9	12,57	10,54	4,41
3854,5	3638	59,8	12,4	10,56	4,19
3864,5	3677	58	12,11	10,21	4,19
3874,5	3482	59,3	11,74	9,97	3,99
3884,5	3126	61,7	11,03	9,48	3,64
3894,5	3605	58,7	12,02	10,18	4,12
3904,5	3891	54,9	12,06	10	4,35
3914,5	6101	47,2	15,98	12,52	6,48
3924,5	6414	46,8	16,63	12,98	6,79
3934,5	5044	52,4	14,84	12,1	5,55
3944,5	3949	57,5	12,88	10,84	4,48
3954,5	3862	57,1	12,5	10,49	4,37
3964,5	3867	57,2	12,55	10,54	4,38
3974,5	3748	57,6	12,23	10,29	4,26
3984,5	3612	58,5	12,01	10,16	4,13
3994,5	3593	59,4	12,14	10,31	4,12
4004,5	3258	62,6	11,67	10,07	3,81
4014,5	3580	58,3	11,86	10,02	4,09
4024,5	3927	57,4	12,78	10,75	4,46
4034,5	3855	57,7	12,61	10,61	4,38
4044,5	3976	57,3	12,92	10,86	4,51
4054,5	4474	53,2	13,38	10,97	4,95
4064,5	7651	42,1	17,63	13,15	7,81
4074,5	12564	37,3	25,36	17,88	12,27
4084,5	7883	42,4	18,3	13,7	8,06
4094,5	2075	67	8,01	7,05	2,49
4104,5	2031	66,8	7,83	6,88	2,43
4114,5	2265	62,1	8,05	6,94	2,64
4124,5	2178	65,8	8,24	7,21	2,59
4134,5	2592	64,3	9,57	8,32	3,06
4144,5	2362	62,4	8,44	7,28	2,76
4154,5	3473	49,8	9,66	7,73	3,76
4164,5	3551	49,7	9,85	7,88	3,84
4174,5	3577	49,1	9,8	7,8	3,85
4184,5	3358	51,7	9,73	7,9	3,68
4194,5	3214	53,9	9,75	8,03	3,57
4204,5	2673	59,5	9,05	7,7	3,07
4214,5	1831	73,4	7,84	7,05	2,28
4224,5	2062	66,9	7,95	6,99	2,47
4234,5	1964	68,8	7,82	6,92	2,38
4244,5	1894	70,4	7,73	6,88	2,32
4254,5	1819	72,5	7,67	6,87	2,25
4264,5	1793	73,7	7,7	6,93	2,23
4274,5	1801	73,5	7,71	6,93	2,24
4284,5	1892	71,8	7,9	7,07	2,33
4294,5	1906	70,2	7,76	6,9	2,33
4304,5	2095	66,2	7,98	7	2,5
4314,5	1938	70,2	7,89	7,02	2,37
4324,5	1937	72,2	8,14	7,29	2,39
4334,5	1880	73	7,99	7,17	2,33
4344,5	1837	74,8	8,03	7,25	2,3
4354,5	1894	71,5	7,87	7,03	2,33
4364,5	1967	69,3	7,88	6,99	2,39
4374,5	1912	72	8	7,16	2,36
4384,5	1699	75,7	7,51	6,8	2,14
4394,5	1292	85	6,5	6,02	1,71
4404,5	1317	61,9	4,66	4,02	1,54
4414,5	978	74,3	4,24	3,83	1,22
