,Timestamp,Station,Sensor,Temperature,Humidity,NC0.5,NC1.0,NC2.5,NC10,TypicalParticleSize,PM1.0,PM2.5,PM4.0,PM10,Session Id
0,2021-10-13 09:08:30,Alvik,1,20.6,31.8,3.48,4.48,4.78,4.84,0.9,0.6,0.9,1.12,1.16,20211013-1
1,2021-10-13 09:08:30,Alvik,3,20.8,32.0,2.67,3.37,3.56,3.59,0.75,0.45,0.64,0.77,0.8,20211013-1
2,2021-10-13 09:08:30,Alvik,4,20.5,31.7,3.35,4.32,4.62,4.68,0.88,0.58,0.88,1.1,1.15,20211013-1
3,2021-10-13 09:08:30,Alvik,5,20.2,30.9,3.87,4.88,5.15,5.21,0.82,0.65,0.92,1.12,1.15,20211013-1
4,2021-10-13 09:08:31,Alvik,1,20.5,31.4,3.53,4.56,4.86,4.93,0.9,0.61,0.92,1.14,1.18,20211013-1
5,2021-10-13 09:08:31,Alvik,2,20.2,33.3,4.05,5.21,5.54,5.6,0.78,0.7,1.04,1.28,1.33,20211013-1
6,2021-10-13 09:08:31,Alvik,3,20.8,31.7,2.68,3.38,3.57,3.6,0.75,0.45,0.64,0.78,0.8,20211013-1
7,2021-10-13 09:08:31,Alvik,3,20.8,31.5,2.66,3.36,3.54,3.58,0.75,0.44,0.64,0.77,0.8,20211013-1
8,2021-10-13 09:08:31,Alvik,4,20.4,31.5,3.36,4.34,4.64,4.7,0.87,0.58,0.89,1.11,1.15,20211013-1
9,2021-10-13 09:08:32,Alvik,1,20.6,31.1,3.58,4.62,4.93,4.99,0.9,0.62,0.93,1.16,1.2,20211013-1
10,2021-10-13 09:08:32,Alvik,2,20.2,32.9,4.2,5.4,5.74,5.81,0.78,0.72,1.07,1.33,1.38,20211013-1
11,2021-10-13 09:08:32,Alvik,4,20.3,31.4,3.34,4.32,4.61,4.67,0.87,0.58,0.88,1.1,1.14,20211013-1
12,2021-10-13 09:08:32,Alvik,5,20.2,30.7,3.87,4.89,5.16,5.21,0.82,0.65,0.92,1.12,1.16,20211013-1
13,2021-10-13 09:08:33,Alvik,1,20.5,30.8,3.62,4.66,4.98,5.04,0.9,0.63,0.94,1.17,1.21,20211013-1
14,2021-10-13 09:08:33,Alvik,2,20.2,32.7,4.59,5.9,6.27,6.35,0.78,0.79,1.18,1.45,1.51,20211013-1
15,2021-10-13 09:08:33,Alvik,3,20.8,31.2,2.62,3.3,3.48,3.52,0.75,0.44,0.63,0.76,0.78,20211013-1
16,2021-10-13 09:08:33,Alvik,5,20.1,30.6,3.96,5.0,5.28,5.33,0.82,0.66,0.94,1.14,1.18,20211013-1
17,2021-10-13 09:08:34,Alvik,1,20.5,30.6,3.65,4.7,5.02,5.09,0.9,0.63,0.95,1.18,1.23,20211013-1
18,2021-10-13 09:08:34,Alvik,2,20.2,32.4,4.73,6.08,6.47,6.55,0.78,0.81,1.21,1.5,1.55,20211013-1
19,2021-10-13 09:08:34,Alvik,3,20.8,31.0,2.56,3.23,3.4,3.44,0.75,0.43,0.61,0.74,0.77,20211013-1
20,2021-10-13 09:08:34,Alvik,4,20.3,31.2,3.37,4.35,4.65,4.71,0.87,0.58,0.89,1.11,1.15,20211013-1
21,2021-10-13 09:08:34,Alvik,5,20.1,30.4,4.08,5.15,5.43,5.49,0.82,0.68,0.97,1.17,1.21,20211013-1
22,2021-10-13 09:08:35,Alvik,1,20.5,30.4,3.71,4.78,5.1,5.17,0.9,0.64,0.97,1.2,1.25,20211013-1
23,2021-10-13 09:08:35,Alvik,2,20.1,32.2,4.89,6.28,6.69,6.77,0.78,0.84,1.25,1.55,1.61,20211013-1
24,2021-10-13 09:08:35,Alvik,3,20.8,30.8,2.53,3.19,3.37,3.4,0.75,0.42,0.6,0.73,0.76,20211013-1
25,2021-10-13 09:08:35,Alvik,4,20.3,31.0,3.36,4.34,4.64,4.7,0.87,0.58,0.89,1.11,1.15,20211013-1
26,2021-10-13 09:08:35,Alvik,5,20.1,30.4,4.26,5.37,5.67,5.73,0.82,0.71,1.01,1.23,1.27,20211013-1
27,2021-10-13 09:08:36,Alvik,1,20.4,30.2,3.72,4.79,5.12,5.18,0.9,0.64,0.97,1.2,1.25,20211013-1
28,2021-10-13 09:08:36,Alvik,2,20.2,32.0,4.97,6.39,6.8,6.88,0.78,0.85,1.27,1.57,1.63,20211013-1
29,2021-10-13 09:08:36,Alvik,3,20.8,30.6,2.54,3.2,3.37,3.4,0.75,0.42,0.6,0.73,0.76,20211013-1
30,2021-10-13 09:08:36,Alvik,4,20.2,30.9,3.48,4.49,4.79,4.85,0.87,0.6,0.92,1.14,1.19,20211013-1
31,2021-10-13 09:08:36,Alvik,5,20.0,30.3,4.44,5.61,5.92,5.98,0.82,0.74,1.06,1.28,1.32,20211013-1
32,2021-10-13 09:08:37,Alvik,1,20.4,30.1,4.47,5.77,6.16,6.24,0.89,0.77,1.17,1.45,1.5,20211013-1
33,2021-10-13 09:08:37,Alvik,2,20.1,31.8,4.98,6.41,6.82,6.9,0.78,0.86,1.28,1.58,1.64,20211013-1
34,2021-10-13 09:08:37,Alvik,3,20.8,30.6,2.51,3.17,3.34,3.37,0.75,0.42,0.6,0.72,0.75,20211013-1
35,2021-10-13 09:08:37,Alvik,4,20.2,30.9,3.54,4.57,4.88,4.94,0.87,0.61,0.93,1.16,1.21,20211013-1
36,2021-10-13 09:08:37,Alvik,5,20.0,30.3,4.85,6.13,6.46,6.53,0.82,0.81,1.16,1.4,1.44,20211013-1
37,2021-10-13 09:08:38,Alvik,1,20.4,30.1,4.83,6.23,6.65,6.74,0.89,0.84,1.26,1.56,1.62,20211013-1
38,2021-10-13 09:08:38,Alvik,2,20.1,31.7,4.99,6.42,6.83,6.91,0.78,0.86,1.28,1.58,1.64,20211013-1
39,2021-10-13 09:08:38,Alvik,3,20.8,30.5,2.57,3.23,3.41,3.45,0.75,0.43,0.61,0.74,0.77,20211013-1
40,2021-10-13 09:08:38,Alvik,4,20.1,30.9,3.64,4.7,5.02,5.08,0.87,0.63,0.96,1.2,1.24,20211013-1
41,2021-10-13 09:08:38,Alvik,5,20.0,30.2,4.99,6.3,6.65,6.72,0.82,0.84,1.19,1.44,1.49,20211013-1
42,2021-10-13 09:08:39,Alvik,1,20.4,30.1,5.11,6.58,7.03,7.12,0.89,0.88,1.33,1.65,1.71,20211013-1
43,2021-10-13 09:08:39,Alvik,2,20.0,31.6,5.04,6.48,6.89,6.98,0.78,0.87,1.29,1.6,1.66,20211013-1
44,2021-10-13 09:08:39,Alvik,3,20.8,30.4,2.59,3.26,3.43,3.47,0.75,0.43,0.62,0.74,0.77,20211013-1
45,2021-10-13 09:08:39,Alvik,4,20.1,30.8,3.72,4.8,5.13,5.2,0.88,0.65,0.98,1.22,1.27,20211013-1
46,2021-10-13 09:08:39,Alvik,5,20.0,30.3,5.18,6.54,6.9,6.97,0.82,0.87,1.23,1.49,1.54,20211013-1
47,2021-10-13 09:08:40,Alvik,1,20.5,30.2,5.27,6.79,7.25,7.34,0.89,0.91,1.37,1.7,1.77,20211013-1
48,2021-10-13 09:08:40,Alvik,2,20.1,31.5,5.07,6.52,6.94,7.02,0.78,0.87,1.3,1.61,1.67,20211013-1
49,2021-10-13 09:08:40,Alvik,3,20.8,30.4,2.67,3.37,3.55,3.59,0.75,0.45,0.64,0.77,0.8,20211013-1
50,2021-10-13 09:08:40,Alvik,4,20.1,30.7,3.79,4.89,5.22,5.29,0.88,0.66,1.0,1.25,1.3,20211013-1
51,2021-10-13 09:08:40,Alvik,5,20.0,30.4,5.37,6.77,7.14,7.22,0.82,0.9,1.28,1.54,1.6,20211013-1
52,2021-10-13 09:08:41,Alvik,1,20.4,30.2,5.4,6.96,7.43,7.53,0.89,0.93,1.4,1.74,1.81,20211013-1
53,2021-10-13 09:08:41,Alvik,2,20.1,31.5,5.14,6.61,7.04,7.12,0.78,0.88,1.32,1.63,1.69,20211013-1
54,2021-10-13 09:08:41,Alvik,3,20.8,30.3,2.82,3.55,3.74,3.77,0.75,0.47,0.67,0.81,0.84,20211013-1
55,2021-10-13 09:08:41,Alvik,4,20.1,30.7,3.89,5.02,5.36,5.43,0.88,0.67,1.03,1.28,1.33,20211013-1
56,2021-10-13 09:08:41,Alvik,5,20.0,30.4,5.51,6.95,7.33,7.4,0.82,0.92,1.31,1.58,1.63,20211013-1
57,2021-10-13 09:08:42,Alvik,2,20.0,31.5,5.24,6.74,7.17,7.25,0.78,0.9,1.34,1.66,1.72,20211013-1
58,2021-10-13 09:08:42,Alvik,2,20.0,31.4,5.26,6.77,7.2,7.29,0.78,0.91,1.35,1.67,1.73,20211013-1
59,2021-10-13 09:08:42,Alvik,3,20.7,30.1,2.95,3.71,3.91,3.95,0.75,0.49,0.7,0.84,0.87,20211013-1
60,2021-10-13 09:08:42,Alvik,4,20.0,30.7,4.01,5.17,5.52,5.59,0.87,0.69,1.06,1.32,1.37,20211013-1
61,2021-10-13 09:08:42,Alvik,5,20.0,30.4,5.65,7.12,7.51,7.59,0.81,0.94,1.34,1.62,1.67,20211013-1
