,Timestamp,Station,Sensor,Temperature,Humidity,NC0.5,NC1.0,NC2.5,NC10,TypicalParticleSize,PM1.0,PM2.5,PM4.0,PM10,Session Id
0,2021-10-13 15:30:30,Odenplan,2,21.5,46.4,65.55,103.16,120.79,124.31,1.03,15.27,32.54,45.8,48.45,20211013-2
1,2021-10-13 15:30:30,Odenplan,5,21.3,42.1,61.69,91.8,105.05,107.78,1.02,13.26,26.05,35.79,37.74,20211013-2
2,2021-10-13 15:30:31,Odenplan,2,21.5,45.9,65.37,102.91,120.52,124.03,1.03,15.23,32.47,45.72,48.37,20211013-2
3,2021-10-13 15:30:31,Odenplan,5,21.3,42.0,61.93,92.24,105.59,108.34,1.03,13.33,26.22,36.03,37.99,20211013-2
4,2021-10-13 15:30:32,Odenplan,2,21.6,45.5,65.21,102.69,120.27,123.78,1.04,15.2,32.42,45.65,48.29,20211013-2
5,2021-10-13 15:30:33,Odenplan,5,21.3,41.9,62.15,92.63,106.06,108.83,1.03,13.39,26.36,36.24,38.21,20211013-2
6,2021-10-13 15:30:34,Odenplan,2,21.5,45.1,65.05,102.44,119.98,123.49,1.04,15.17,32.34,45.54,48.18,20211013-2
7,2021-10-13 15:30:34,Odenplan,5,21.4,41.7,62.56,93.27,106.82,109.61,1.02,13.48,26.56,36.52,38.51,20211013-2
8,2021-10-13 15:30:34,Odenplan,5,21.3,41.6,63.01,93.99,107.67,110.49,1.03,13.59,26.8,36.85,38.86,20211013-2
9,2021-10-13 15:30:35,Odenplan,2,21.6,44.8,64.99,102.3,119.8,123.29,1.03,15.14,32.28,45.45,48.08,20211013-2
10,2021-10-13 15:30:36,Odenplan,2,21.6,44.7,64.73,101.89,119.32,122.8,1.04,15.08,32.15,45.26,47.88,20211013-2
11,2021-10-13 15:30:36,Odenplan,5,21.4,41.4,63.05,94.03,107.71,110.52,1.02,13.6,26.8,36.85,38.86,20211013-2
12,2021-10-13 15:30:37,Odenplan,2,21.6,44.9,64.5,101.57,118.96,122.44,1.04,15.04,32.07,45.16,47.77,20211013-2
13,2021-10-13 15:30:37,Odenplan,5,21.4,41.3,63.21,94.19,107.86,110.67,1.01,13.62,26.8,36.84,38.85,20211013-2
14,2021-10-13 15:30:38,Odenplan,2,21.6,45.0,64.19,101.07,118.37,121.83,1.03,14.96,31.91,44.92,47.53,20211013-2
15,2021-10-13 15:30:38,Odenplan,5,21.4,41.2,63.27,94.23,107.88,110.68,1.02,13.62,26.79,36.81,38.82,20211013-2
16,2021-10-13 15:30:39,Odenplan,2,21.6,45.0,64.04,100.81,118.05,121.49,1.03,14.92,31.81,44.78,47.37,20211013-2
17,2021-10-13 15:30:39,Odenplan,5,21.4,41.1,63.26,94.18,107.79,110.59,1.02,13.61,26.74,36.74,38.74,20211013-2
18,2021-10-13 15:30:40,Odenplan,2,21.6,44.9,64.13,100.91,118.14,121.59,1.03,14.93,31.82,44.78,47.38,20211013-2
19,2021-10-13 15:30:40,Odenplan,5,21.4,41.0,63.42,94.35,107.95,110.75,1.02,13.63,26.76,36.76,38.76,20211013-2
20,2021-10-13 15:30:41,Odenplan,2,21.6,44.6,64.31,101.12,118.36,121.81,1.02,14.96,31.85,44.82,47.41,20211013-2
