,Timestamp,Station,Sensor,PM2.5,Session Id
0,2021-10-12 17:26:30,Rådmansgatan,A,23.81,20211012-4
1,2021-10-12 17:26:30,Rådmansgatan,C,23.67,20211012-4
2,2021-10-12 17:26:30,Rådmansgatan,D,20.59,20211012-4
3,2021-10-12 17:26:30,Rådmansgatan,E,25.02,20211012-4
4,2021-10-12 17:26:31,Rådmansgatan,A,23.93,20211012-4
5,2021-10-12 17:26:31,Rådmansgatan,B,19.36,20211012-4
6,2021-10-12 17:26:31,Rådmansgatan,C,23.55,20211012-4
7,2021-10-12 17:26:31,Rådmansgatan,D,20.55,20211012-4
8,2021-10-12 17:26:31,Rådmansgatan,E,25.33,20211012-4
9,2021-10-12 17:26:32,Rådmansgatan,A,24.0,20211012-4
10,2021-10-12 17:26:32,Rådmansgatan,B,19.39,20211012-4
11,2021-10-12 17:26:32,Rådmansgatan,C,23.49,20211012-4
12,2021-10-12 17:26:32,Rådmansgatan,D,20.39,20211012-4
13,2021-10-12 17:26:32,Rådmansgatan,E,25.51,20211012-4
14,2021-10-12 17:26:33,Rådmansgatan,B,19.46,20211012-4
15,2021-10-12 17:26:33,Rådmansgatan,C,23.45,20211012-4
16,2021-10-12 17:26:33,Rådmansgatan,D,20.2,20211012-4
17,2021-10-12 17:26:33,Rådmansgatan,E,25.62,20211012-4
18,2021-10-12 17:26:34,Rådmansgatan,A,24.02,20211012-4
19,2021-10-12 17:26:34,Rådmansgatan,B,19.56,20211012-4
20,2021-10-12 17:26:34,Rådmansgatan,B,19.58,20211012-4
21,2021-10-12 17:26:34,Rådmansgatan,C,23.38,20211012-4
22,2021-10-12 17:26:34,Rådmansgatan,D,19.97,20211012-4
23,2021-10-12 17:26:34,Rådmansgatan,E,25.72,20211012-4
24,2021-10-12 17:26:34,Rådmansgatan,E,25.69,20211012-4
25,2021-10-12 17:26:35,Rådmansgatan,A,23.96,20211012-4
26,2021-10-12 17:26:35,Rådmansgatan,C,23.41,20211012-4
27,2021-10-12 17:26:35,Rådmansgatan,C,23.46,20211012-4
28,2021-10-12 17:26:35,Rådmansgatan,D,19.88,20211012-4
29,2021-10-12 17:26:36,Rådmansgatan,A,23.84,20211012-4
30,2021-10-12 17:26:36,Rådmansgatan,B,19.71,20211012-4
31,2021-10-12 17:26:36,Rådmansgatan,D,19.92,20211012-4
32,2021-10-12 17:26:36,Rådmansgatan,E,25.71,20211012-4
33,2021-10-12 17:26:37,Rådmansgatan,A,23.74,20211012-4
34,2021-10-12 17:26:37,Rådmansgatan,A,23.59,20211012-4
35,2021-10-12 17:26:37,Rådmansgatan,B,19.88,20211012-4
36,2021-10-12 17:26:37,Rådmansgatan,C,23.66,20211012-4
37,2021-10-12 17:26:37,Rådmansgatan,D,20.0,20211012-4
38,2021-10-12 17:26:37,Rådmansgatan,E,25.59,20211012-4
39,2021-10-12 17:26:38,Rådmansgatan,B,20.05,20211012-4
40,2021-10-12 17:26:38,Rådmansgatan,C,23.89,20211012-4
41,2021-10-12 17:26:38,Rådmansgatan,D,20.0,20211012-4
42,2021-10-12 17:26:38,Rådmansgatan,D,19.97,20211012-4
43,2021-10-12 17:26:38,Rådmansgatan,E,25.51,20211012-4
44,2021-10-12 17:26:39,Rådmansgatan,A,23.45,20211012-4
45,2021-10-12 17:26:39,Rådmansgatan,B,20.26,20211012-4
46,2021-10-12 17:26:39,Rådmansgatan,C,24.02,20211012-4
47,2021-10-12 17:26:39,Rådmansgatan,E,25.63,20211012-4
48,2021-10-12 17:26:40,Rådmansgatan,A,23.31,20211012-4
49,2021-10-12 17:26:40,Rådmansgatan,B,20.43,20211012-4
50,2021-10-12 17:26:40,Rådmansgatan,C,24.39,20211012-4
51,2021-10-12 17:26:40,Rådmansgatan,E,25.73,20211012-4
52,2021-10-12 17:26:41,Rådmansgatan,A,23.21,20211012-4
53,2021-10-12 17:26:41,Rådmansgatan,B,20.61,20211012-4
54,2021-10-12 17:26:41,Rådmansgatan,C,24.54,20211012-4
55,2021-10-12 17:26:41,Rådmansgatan,D,19.97,20211012-4
56,2021-10-12 17:26:41,Rådmansgatan,E,25.64,20211012-4
57,2021-10-12 17:26:42,Rådmansgatan,A,23.28,20211012-4
58,2021-10-12 17:26:42,Rådmansgatan,B,20.87,20211012-4
59,2021-10-12 17:26:42,Rådmansgatan,C,24.65,20211012-4
60,2021-10-12 17:26:42,Rådmansgatan,D,19.85,20211012-4
61,2021-10-12 17:26:42,Rådmansgatan,E,25.48,20211012-4
62,2021-10-12 17:26:43,Rådmansgatan,A,23.27,20211012-4
63,2021-10-12 17:26:43,Rådmansgatan,B,20.94,20211012-4
64,2021-10-12 17:26:43,Rådmansgatan,C,24.82,20211012-4
65,2021-10-12 17:26:43,Rådmansgatan,D,19.72,20211012-4
66,2021-10-12 17:26:43,Rådmansgatan,E,25.33,20211012-4
67,2021-10-12 17:26:44,Rådmansgatan,A,23.31,20211012-4
68,2021-10-12 17:26:44,Rådmansgatan,B,20.93,20211012-4
69,2021-10-12 17:26:44,Rådmansgatan,C,24.9,20211012-4
70,2021-10-12 17:26:44,Rådmansgatan,D,19.62,20211012-4
71,2021-10-12 17:26:44,Rådmansgatan,E,25.35,20211012-4
72,2021-10-12 17:26:45,Rådmansgatan,A,23.28,20211012-4
73,2021-10-12 17:26:45,Rådmansgatan,B,20.92,20211012-4
74,2021-10-12 17:26:45,Rådmansgatan,C,25.05,20211012-4
75,2021-10-12 17:26:45,Rådmansgatan,D,19.49,20211012-4
76,2021-10-12 17:26:46,Rådmansgatan,A,23.25,20211012-4
77,2021-10-12 17:26:46,Rådmansgatan,B,20.84,20211012-4
78,2021-10-12 17:26:46,Rådmansgatan,C,25.16,20211012-4
79,2021-10-12 17:26:46,Rådmansgatan,D,19.46,20211012-4
80,2021-10-12 17:26:46,Rådmansgatan,E,25.46,20211012-4
81,2021-10-12 17:26:47,Rådmansgatan,A,23.28,20211012-4
82,2021-10-12 17:26:47,Rådmansgatan,B,20.76,20211012-4
83,2021-10-12 17:26:47,Rådmansgatan,D,19.46,20211012-4
84,2021-10-12 17:26:47,Rådmansgatan,E,25.47,20211012-4
85,2021-10-12 17:26:47,Rådmansgatan,E,25.54,20211012-4
86,2021-10-12 17:26:48,Rådmansgatan,A,23.44,20211012-4
87,2021-10-12 17:26:48,Rådmansgatan,C,25.22,20211012-4
88,2021-10-12 17:26:48,Rådmansgatan,C,25.2,20211012-4
89,2021-10-12 17:26:48,Rådmansgatan,D,19.42,20211012-4
90,2021-10-12 17:26:49,Rådmansgatan,B,20.66,20211012-4
91,2021-10-12 17:26:49,Rådmansgatan,D,19.4,20211012-4
92,2021-10-12 17:26:49,Rådmansgatan,E,25.51,20211012-4
93,2021-10-12 17:26:50,Rådmansgatan,A,23.43,20211012-4
94,2021-10-12 17:26:50,Rådmansgatan,A,23.3,20211012-4
95,2021-10-12 17:26:50,Rådmansgatan,B,20.58,20211012-4
96,2021-10-12 17:26:50,Rådmansgatan,C,25.21,20211012-4
97,2021-10-12 17:26:50,Rådmansgatan,D,19.4,20211012-4
98,2021-10-12 17:26:50,Rådmansgatan,E,25.49,20211012-4
99,2021-10-12 17:26:51,Rådmansgatan,B,20.48,20211012-4
100,2021-10-12 17:26:51,Rådmansgatan,C,25.34,20211012-4
101,2021-10-12 17:26:51,Rådmansgatan,D,19.38,20211012-4
102,2021-10-12 17:26:51,Rådmansgatan,D,19.39,20211012-4
103,2021-10-12 17:26:51,Rådmansgatan,E,25.5,20211012-4
104,2021-10-12 17:26:52,Rådmansgatan,A,23.23,20211012-4
105,2021-10-12 17:26:52,Rådmansgatan,B,20.36,20211012-4
106,2021-10-12 17:26:52,Rådmansgatan,C,25.51,20211012-4
107,2021-10-12 17:26:52,Rådmansgatan,E,25.55,20211012-4
108,2021-10-12 17:26:53,Rådmansgatan,A,23.17,20211012-4
109,2021-10-12 17:26:53,Rådmansgatan,B,20.31,20211012-4
110,2021-10-12 17:26:53,Rådmansgatan,C,25.6,20211012-4
111,2021-10-12 17:26:53,Rådmansgatan,D,19.4,20211012-4
112,2021-10-12 17:26:53,Rådmansgatan,E,25.48,20211012-4
113,2021-10-12 17:26:54,Rådmansgatan,A,23.09,20211012-4
114,2021-10-12 17:26:54,Rådmansgatan,B,20.33,20211012-4
115,2021-10-12 17:26:54,Rådmansgatan,C,25.48,20211012-4
116,2021-10-12 17:26:54,Rådmansgatan,D,19.37,20211012-4
117,2021-10-12 17:26:54,Rådmansgatan,E,25.25,20211012-4
118,2021-10-12 17:26:55,Rådmansgatan,A,23.1,20211012-4
119,2021-10-12 17:26:55,Rådmansgatan,B,20.37,20211012-4
120,2021-10-12 17:26:55,Rådmansgatan,C,25.3,20211012-4
121,2021-10-12 17:26:55,Rådmansgatan,D,19.37,20211012-4
122,2021-10-12 17:26:55,Rådmansgatan,E,25.19,20211012-4
123,2021-10-12 17:26:56,Rådmansgatan,A,23.08,20211012-4
124,2021-10-12 17:26:56,Rådmansgatan,B,20.37,20211012-4
125,2021-10-12 17:26:56,Rådmansgatan,C,25.31,20211012-4
126,2021-10-12 17:26:56,Rådmansgatan,D,19.32,20211012-4
127,2021-10-12 17:26:56,Rådmansgatan,E,25.05,20211012-4
128,2021-10-12 17:26:57,Rådmansgatan,A,23.07,20211012-4
129,2021-10-12 17:26:57,Rådmansgatan,B,20.41,20211012-4
130,2021-10-12 17:26:57,Rådmansgatan,C,25.33,20211012-4
131,2021-10-12 17:26:57,Rådmansgatan,D,19.3,20211012-4
132,2021-10-12 17:26:57,Rådmansgatan,E,24.86,20211012-4
