,Timestamp,Station,Sensor,PM2.5,Session Id
0,2021-10-12 07:51:58,Gullmarsplan,1,1.15,20211012-1
1,2021-10-12 07:51:58,Gullmarsplan,2,1.28,20211012-1
2,2021-10-12 07:51:58,Gullmarsplan,3,1.62,20211012-1
3,2021-10-12 07:51:58,Gullmarsplan,4,1.52,20211012-1
4,2021-10-12 07:51:58,Gullmarsplan,5,0.88,20211012-1
5,2021-10-12 07:51:58,Gullmarsplan,5,0.85,20211012-1
6,2021-10-12 07:51:58,Gullmarsplan,6,1.11,20211012-1
7,2021-10-12 07:51:59,Gullmarsplan,1,1.14,20211012-1
8,2021-10-12 07:51:59,Gullmarsplan,2,1.26,20211012-1
9,2021-10-12 07:51:59,Gullmarsplan,3,1.6,20211012-1
10,2021-10-12 07:51:59,Gullmarsplan,4,1.5,20211012-1
11,2021-10-12 07:51:59,Gullmarsplan,6,1.1,20211012-1
12,2021-10-12 07:52:00,Gullmarsplan,1,1.11,20211012-1
13,2021-10-12 07:52:00,Gullmarsplan,2,1.25,20211012-1
14,2021-10-12 07:52:00,Gullmarsplan,3,1.58,20211012-1
15,2021-10-12 07:52:00,Gullmarsplan,4,1.49,20211012-1
16,2021-10-12 07:52:00,Gullmarsplan,5,0.83,20211012-1
17,2021-10-12 07:52:00,Gullmarsplan,6,1.09,20211012-1
18,2021-10-12 07:52:01,Gullmarsplan,1,1.09,20211012-1
19,2021-10-12 07:52:01,Gullmarsplan,3,1.54,20211012-1
20,2021-10-12 07:52:01,Gullmarsplan,3,1.51,20211012-1
21,2021-10-12 07:52:01,Gullmarsplan,4,1.46,20211012-1
22,2021-10-12 07:52:01,Gullmarsplan,5,0.8,20211012-1
23,2021-10-12 07:52:01,Gullmarsplan,6,1.07,20211012-1
24,2021-10-12 07:52:02,Gullmarsplan,2,1.23,20211012-1
25,2021-10-12 07:52:02,Gullmarsplan,2,1.21,20211012-1
26,2021-10-12 07:52:02,Gullmarsplan,4,1.44,20211012-1
27,2021-10-12 07:52:02,Gullmarsplan,5,0.79,20211012-1
28,2021-10-12 07:52:02,Gullmarsplan,6,1.06,20211012-1
29,2021-10-12 07:52:03,Gullmarsplan,1,1.07,20211012-1
30,2021-10-12 07:52:03,Gullmarsplan,3,1.47,20211012-1
31,2021-10-12 07:52:03,Gullmarsplan,4,1.4,20211012-1
32,2021-10-12 07:52:03,Gullmarsplan,4,1.34,20211012-1
33,2021-10-12 07:52:03,Gullmarsplan,5,0.79,20211012-1
34,2021-10-12 07:52:04,Gullmarsplan,1,1.04,20211012-1
35,2021-10-12 07:52:04,Gullmarsplan,2,1.2,20211012-1
36,2021-10-12 07:52:04,Gullmarsplan,5,0.79,20211012-1
37,2021-10-12 07:52:04,Gullmarsplan,6,1.04,20211012-1
38,2021-10-12 07:52:04,Gullmarsplan,6,1.02,20211012-1
39,2021-10-12 07:52:05,Gullmarsplan,1,0.99,20211012-1
40,2021-10-12 07:52:05,Gullmarsplan,2,1.19,20211012-1
41,2021-10-12 07:52:05,Gullmarsplan,3,1.48,20211012-1
42,2021-10-12 07:52:05,Gullmarsplan,4,1.35,20211012-1
43,2021-10-12 07:52:05,Gullmarsplan,5,0.77,20211012-1
44,2021-10-12 07:52:06,Gullmarsplan,1,0.96,20211012-1
45,2021-10-12 07:52:06,Gullmarsplan,2,1.18,20211012-1
46,2021-10-12 07:52:06,Gullmarsplan,3,1.43,20211012-1
47,2021-10-12 07:52:06,Gullmarsplan,4,1.34,20211012-1
48,2021-10-12 07:52:06,Gullmarsplan,5,0.77,20211012-1
49,2021-10-12 07:52:06,Gullmarsplan,6,1.0,20211012-1
50,2021-10-12 07:52:07,Gullmarsplan,1,0.94,20211012-1
51,2021-10-12 07:52:07,Gullmarsplan,2,1.16,20211012-1
52,2021-10-12 07:52:07,Gullmarsplan,3,1.4,20211012-1
53,2021-10-12 07:52:07,Gullmarsplan,4,1.32,20211012-1
54,2021-10-12 07:52:07,Gullmarsplan,5,0.76,20211012-1
55,2021-10-12 07:52:07,Gullmarsplan,6,0.98,20211012-1
56,2021-10-12 07:52:08,Gullmarsplan,1,0.91,20211012-1
57,2021-10-12 07:52:08,Gullmarsplan,2,1.14,20211012-1
58,2021-10-12 07:52:08,Gullmarsplan,3,1.39,20211012-1
59,2021-10-12 07:52:08,Gullmarsplan,4,1.3,20211012-1
60,2021-10-12 07:52:08,Gullmarsplan,5,0.75,20211012-1
61,2021-10-12 07:52:08,Gullmarsplan,6,0.96,20211012-1
62,2021-10-12 07:52:09,Gullmarsplan,1,0.89,20211012-1
63,2021-10-12 07:52:09,Gullmarsplan,2,1.16,20211012-1
64,2021-10-12 07:52:09,Gullmarsplan,3,1.37,20211012-1
65,2021-10-12 07:52:09,Gullmarsplan,6,0.93,20211012-1
66,2021-10-12 07:52:10,Gullmarsplan,1,0.87,20211012-1
67,2021-10-12 07:52:10,Gullmarsplan,2,1.15,20211012-1
68,2021-10-12 07:52:10,Gullmarsplan,3,1.35,20211012-1
69,2021-10-12 07:52:10,Gullmarsplan,4,1.27,20211012-1
70,2021-10-12 07:52:10,Gullmarsplan,5,0.75,20211012-1
71,2021-10-12 07:52:10,Gullmarsplan,6,0.86,20211012-1
72,2021-10-12 07:52:11,Gullmarsplan,1,0.87,20211012-1
73,2021-10-12 07:52:11,Gullmarsplan,2,1.17,20211012-1
74,2021-10-12 07:52:11,Gullmarsplan,3,1.36,20211012-1
75,2021-10-12 07:52:11,Gullmarsplan,4,1.23,20211012-1
76,2021-10-12 07:52:11,Gullmarsplan,5,0.76,20211012-1
77,2021-10-12 07:52:11,Gullmarsplan,5,0.78,20211012-1
78,2021-10-12 07:52:11,Gullmarsplan,6,0.82,20211012-1
79,2021-10-12 07:52:12,Gullmarsplan,1,0.85,20211012-1
80,2021-10-12 07:52:12,Gullmarsplan,2,1.17,20211012-1
81,2021-10-12 07:52:12,Gullmarsplan,3,1.35,20211012-1
82,2021-10-12 07:52:12,Gullmarsplan,4,1.21,20211012-1
83,2021-10-12 07:52:12,Gullmarsplan,6,0.8,20211012-1
84,2021-10-12 07:52:13,Gullmarsplan,1,0.83,20211012-1
85,2021-10-12 07:52:13,Gullmarsplan,2,1.18,20211012-1
86,2021-10-12 07:52:13,Gullmarsplan,3,1.34,20211012-1
87,2021-10-12 07:52:13,Gullmarsplan,4,1.18,20211012-1
88,2021-10-12 07:52:13,Gullmarsplan,5,0.78,20211012-1
89,2021-10-12 07:52:13,Gullmarsplan,6,0.78,20211012-1
90,2021-10-12 07:52:14,Gullmarsplan,1,0.81,20211012-1
91,2021-10-12 07:52:14,Gullmarsplan,2,1.22,20211012-1
92,2021-10-12 07:52:14,Gullmarsplan,3,1.33,20211012-1
93,2021-10-12 07:52:14,Gullmarsplan,3,1.34,20211012-1
94,2021-10-12 07:52:14,Gullmarsplan,4,1.19,20211012-1
95,2021-10-12 07:52:14,Gullmarsplan,5,0.79,20211012-1
96,2021-10-12 07:52:14,Gullmarsplan,6,0.76,20211012-1
97,2021-10-12 07:52:15,Gullmarsplan,2,1.27,20211012-1
98,2021-10-12 07:52:15,Gullmarsplan,4,1.17,20211012-1
99,2021-10-12 07:52:15,Gullmarsplan,5,0.79,20211012-1
100,2021-10-12 07:52:15,Gullmarsplan,6,0.77,20211012-1
101,2021-10-12 07:52:16,Gullmarsplan,1,0.78,20211012-1
102,2021-10-12 07:52:16,Gullmarsplan,3,1.32,20211012-1
103,2021-10-12 07:52:16,Gullmarsplan,4,1.15,20211012-1
104,2021-10-12 07:52:16,Gullmarsplan,4,1.1,20211012-1
105,2021-10-12 07:52:16,Gullmarsplan,5,0.78,20211012-1
106,2021-10-12 07:52:16,Gullmarsplan,6,0.78,20211012-1
107,2021-10-12 07:52:17,Gullmarsplan,1,0.76,20211012-1
108,2021-10-12 07:52:17,Gullmarsplan,2,1.29,20211012-1
109,2021-10-12 07:52:17,Gullmarsplan,3,1.3,20211012-1
110,2021-10-12 07:52:17,Gullmarsplan,5,0.76,20211012-1
111,2021-10-12 07:52:17,Gullmarsplan,6,0.8,20211012-1
112,2021-10-12 07:52:18,Gullmarsplan,1,0.72,20211012-1
113,2021-10-12 07:52:18,Gullmarsplan,2,1.29,20211012-1
114,2021-10-12 07:52:18,Gullmarsplan,3,1.24,20211012-1
115,2021-10-12 07:52:18,Gullmarsplan,4,1.07,20211012-1
116,2021-10-12 07:52:18,Gullmarsplan,5,0.76,20211012-1
117,2021-10-12 07:52:19,Gullmarsplan,1,0.71,20211012-1
118,2021-10-12 07:52:19,Gullmarsplan,2,1.25,20211012-1
119,2021-10-12 07:52:19,Gullmarsplan,3,1.2,20211012-1
120,2021-10-12 07:52:19,Gullmarsplan,4,1.04,20211012-1
121,2021-10-12 07:52:19,Gullmarsplan,5,0.76,20211012-1
122,2021-10-12 07:52:19,Gullmarsplan,6,0.8,20211012-1
123,2021-10-12 07:52:20,Gullmarsplan,1,0.66,20211012-1
124,2021-10-12 07:52:20,Gullmarsplan,2,1.22,20211012-1
125,2021-10-12 07:52:20,Gullmarsplan,4,1.02,20211012-1
126,2021-10-12 07:52:20,Gullmarsplan,5,0.75,20211012-1
127,2021-10-12 07:52:20,Gullmarsplan,6,0.81,20211012-1
128,2021-10-12 07:52:21,Gullmarsplan,1,0.64,20211012-1
129,2021-10-12 07:52:21,Gullmarsplan,2,1.21,20211012-1
130,2021-10-12 07:52:21,Gullmarsplan,3,1.16,20211012-1
131,2021-10-12 07:52:21,Gullmarsplan,4,1.01,20211012-1
132,2021-10-12 07:52:21,Gullmarsplan,5,0.74,20211012-1
133,2021-10-12 07:52:21,Gullmarsplan,6,0.81,20211012-1
134,2021-10-12 07:52:22,Gullmarsplan,1,0.61,20211012-1
135,2021-10-12 07:52:22,Gullmarsplan,2,1.18,20211012-1
136,2021-10-12 07:52:22,Gullmarsplan,3,1.15,20211012-1
137,2021-10-12 07:52:22,Gullmarsplan,4,0.98,20211012-1
138,2021-10-12 07:52:22,Gullmarsplan,5,0.74,20211012-1
139,2021-10-12 07:52:22,Gullmarsplan,6,0.8,20211012-1
140,2021-10-12 07:52:23,Gullmarsplan,1,0.6,20211012-1
141,2021-10-12 07:52:23,Gullmarsplan,2,1.15,20211012-1
142,2021-10-12 07:52:23,Gullmarsplan,3,1.13,20211012-1
143,2021-10-12 07:52:23,Gullmarsplan,4,0.95,20211012-1
144,2021-10-12 07:52:23,Gullmarsplan,5,0.72,20211012-1
145,2021-10-12 07:52:23,Gullmarsplan,6,0.79,20211012-1
146,2021-10-12 07:52:24,Gullmarsplan,1,0.6,20211012-1
147,2021-10-12 07:52:24,Gullmarsplan,2,1.11,20211012-1
148,2021-10-12 07:52:24,Gullmarsplan,3,1.11,20211012-1
149,2021-10-12 07:52:24,Gullmarsplan,4,0.93,20211012-1
150,2021-10-12 07:52:24,Gullmarsplan,5,0.7,20211012-1
151,2021-10-12 07:52:24,Gullmarsplan,6,0.79,20211012-1
152,2021-10-12 07:52:25,Gullmarsplan,1,0.59,20211012-1
153,2021-10-12 07:52:25,Gullmarsplan,2,1.09,20211012-1
154,2021-10-12 07:52:25,Gullmarsplan,3,1.1,20211012-1
155,2021-10-12 07:52:25,Gullmarsplan,4,0.9,20211012-1
156,2021-10-12 07:52:25,Gullmarsplan,6,0.77,20211012-1
157,2021-10-12 07:55:36,Skanstull,1,13.1,20211012-1
158,2021-10-12 07:55:36,Skanstull,2,12.8,20211012-1
159,2021-10-12 07:55:36,Skanstull,3,13.72,20211012-1
160,2021-10-12 07:55:36,Skanstull,4,14.44,20211012-1
161,2021-10-12 07:55:36,Skanstull,5,14.67,20211012-1
162,2021-10-12 07:55:36,Skanstull,6,12.92,20211012-1
163,2021-10-12 07:55:37,Skanstull,1,13.22,20211012-1
164,2021-10-12 07:55:37,Skanstull,2,13.05,20211012-1
165,2021-10-12 07:55:37,Skanstull,3,13.79,20211012-1
166,2021-10-12 07:55:37,Skanstull,4,14.56,20211012-1
167,2021-10-12 07:55:37,Skanstull,5,14.83,20211012-1
168,2021-10-12 07:55:37,Skanstull,6,12.99,20211012-1
169,2021-10-12 07:55:38,Skanstull,1,13.3,20211012-1
170,2021-10-12 07:55:38,Skanstull,2,13.27,20211012-1
171,2021-10-12 07:55:38,Skanstull,3,13.95,20211012-1
172,2021-10-12 07:55:38,Skanstull,4,14.68,20211012-1
173,2021-10-12 07:55:38,Skanstull,5,15.05,20211012-1
174,2021-10-12 07:55:38,Skanstull,6,13.03,20211012-1
175,2021-10-12 07:55:39,Skanstull,1,13.41,20211012-1
