[miniDiSC java tool version 2 output file]
[Data recorded with miniDiSC SN101607 running firmware 3,42]
[File start date: 2021.09.28]
[File start time: 07:04:46]

Time	Number	Size	LDSA	Filter	Diff	
774,5	1858	50,5	5,24	4,22	2,02
784,5	1989	47,8	5,28	4,16	2,12
794,5	2166	45,9	5,5	4,27	2,28
804,5	2008	48	5,36	4,23	2,15
814,5	1821	51,2	5,22	4,23	1,99
824,5	1866	50,5	5,27	4,24	2,03
834,5	2051	46,6	5,3	4,14	2,17
844,5	1935	49	5,29	4,21	2,08
854,5	1888	48,8	5,13	4,08	2,03
864,5	1328	53,1	3,96	3,25	1,47
874,5	1327	52,2	3,89	3,17	1,46
884,5	1253	53,1	3,74	3,07	1,39
894,5	1379	51,5	3,98	3,22	1,51
904,5	1146	56	3,63	3,03	1,29
914,5	1204	54,2	3,68	3,04	1,34
924,5	949	63,9	3,48	3,03	1,12
934,5	947	61,5	3,33	2,86	1,1
944,5	1059	56,7	3,4	2,85	1,2
954,5	1700	50,1	4,75	3,81	1,84
964,5	2177	49,2	5,97	4,75	2,35
974,5	2159	49,8	6	4,81	2,34
984,5	2189	48,7	5,93	4,71	2,35
994,5	2173	48,4	5,85	4,63	2,33
1004,5	2105	49,6	5,83	4,66	2,28
1014,5	2120	48,9	5,77	4,59	2,28
1024,5	2177	48,5	5,88	4,66	2,34
1034,5	2193	48,7	5,95	4,72	2,35
1044,5	2149	48,7	5,83	4,63	2,31
1054,5	1130	60,8	3,92	3,36	1,31
1064,5	698	66,2	2,66	2,34	0,83
1074,5	875	57,2	2,84	2,38	0,99
1084,5	763	59,2	2,57	2,19	0,88
1094,5	694	63,1	2,51	2,17	0,81
1104,5	676	60,2	2,32	1,98	0,78
1114,5	641	62,7	2,3	1,99	0,75
1124,5	535	69,1	2,14	1,9	0,65
1134,5	1122	45,6	2,83	2,19	1,18
1144,5	2092	46,1	5,34	4,15	2,21
1154,5	2227	47,7	5,9	4,65	2,38
1164,5	2275	47,2	5,95	4,67	2,42
1174,5	2286	47	5,96	4,67	2,43
1184,5	2461	45,9	6,25	4,85	2,59
1194,5	2712	44,3	6,62	5,05	2,82
1204,5	3969	34,1	7,23	4,87	3,74
1214,5	1826	51,6	5,28	4,29	2
1224,5	1857	52	5,42	4,41	2,04
1234,5	1870	51,2	5,36	4,33	2,04
1244,5	2228	46,9	5,8	4,54	2,36
1254,5	891	67,8	3,49	3,08	1,07
1264,5	535	78	2,45	2,23	0,68
1274,5	967	47,8	2,57	2,02	1,03
1284,5	515	74	2,22	2	0,64
1294,5	613	63,1	2,22	1,92	0,72
1304,5	758	56,6	2,43	2,04	0,86
1314,5	504	70,6	2,07	1,84	0,62
1324,5	626	68,1	2,47	2,18	0,76
1334,5	571	68	2,25	1,98	0,69
1344,5	520	69,3	2,09	1,85	0,63
1354,5	438	77,1	1,98	1,8	0,56
1364,5	590	64,4	2,19	1,9	0,7
1374,5	417	83,8	2,07	1,91	0,55
1384,5	735	54,3	2,25	1,86	0,82
1394,5	1156	48,5	3,12	2,48	1,24
1404,5	2748	43,6	6,59	5	2,84
1414,5	2906	42,8	6,82	5,13	2,99
1424,5	2385	45,1	5,94	4,57	2,5
1434,5	2153	47,3	5,65	4,44	2,29
1444,5	2276	49,7	6,31	5,05	2,46
1454,5	2387	46,9	6,2	4,85	2,53
1464,5	2030	50,6	5,75	4,63	2,21
1474,5	2264	48,6	6,12	4,85	2,43
1484,5	2261	49,7	6,27	5,02	2,44
1494,5	2226	51,9	6,48	5,27	2,44
1504,5	2612	49,6	7,23	5,78	2,82
1514,5	2416	50,4	6,8	5,47	2,62
1524,5	1930	54,6	5,94	4,92	2,15
1534,5	1364	58,1	4,5	3,8	1,56
1544,5	1525	58,3	5,05	4,27	1,74
1554,5	1588	57	5,13	4,31	1,8
1564,5	1904	53,4	5,72	4,7	2,11
1574,5	1825	56,1	5,79	4,83	2,06
1584,5	1570	59,2	5,29	4,49	1,8
1594,5	1463	60,4	5,04	4,31	1,69
1604,5	1540	60,3	5,29	4,52	1,78
1614,5	1507	60,9	5,24	4,49	1,75
1624,5	1553	59,1	5,22	4,43	1,78
1634,5	1326	66,4	5,08	4,45	1,59
1644,5	1255	65	4,69	4,09	1,49
1654,5	1342	62,9	4,83	4,18	1,57
1664,5	989	77,9	4,52	4,12	1,26
1674,5	1442	56,2	4,59	3,83	1,63
1684,5	2905	43,9	7,03	5,35	3,01
1694,5	2312	50,8	6,56	5,29	2,52
1704,5	2143	50,8	6,08	4,91	2,33
1714,5	2263	48,4	6,1	4,83	2,43
1724,5	2083	51,4	6	4,86	2,28
1734,5	2288	48,1	6,12	4,84	2,45
1744,5	2527	44,2	6,15	4,69	2,63
1754,5	3550	43,8	8,56	6,51	3,68
1764,5	3841	37,9	7,89	5,61	3,78
1774,5	2319	51,8	6,73	5,47	2,54
1784,5	3864	44,3	9,44	7,21	4,02
1794,5	3352	49,6	9,28	7,42	3,62
1804,5	2852	52,2	8,36	6,81	3,14
1814,5	2529	52,5	7,45	6,08	2,78
1824,5	2426	50	6,78	5,44	2,63
1834,5	1281	65,6	4,84	4,23	1,53
1844,5	1068	70,5	4,37	3,89	1,31
1854,5	1166	65,1	4,37	3,81	1,38
1864,5	1215	64,8	4,53	3,95	1,44
1874,5	1171	65,8	4,44	3,89	1,4
1884,5	1284	60,9	4,46	3,82	1,49
1894,5	1395	57,8	4,58	3,86	1,59
1904,5	2308	42,2	5,34	3,99	2,36
1914,5	2678	40,9	5,98	4,41	2,71
1924,5	2566	41,2	5,78	4,28	2,6
1934,5	2807	39,8	6,08	4,43	2,81
1944,5	2460	43,7	5,92	4,5	2,55
1954,5	2331	43,5	5,58	4,23	2,41
1964,5	2441	42,3	5,66	4,23	2,5
1974,5	2389	42,7	5,6	4,21	2,45
1984,5	2202	44,6	5,41	4,15	2,29
1994,5	1959	48	5,23	4,13	2,09
2004,5	1676	53,3	5,02	4,12	1,85
2014,5	2196	55,6	6,91	5,75	2,47
2024,5	2105	59,6	7,15	6,08	2,42
2034,5	1915	62,4	6,83	5,89	2,24
2044,5	2222	58,8	7,43	6,29	2,54
2054,5	2420	57,9	7,96	6,71	2,76
2064,5	2273	59,7	7,72	6,57	2,61
2074,5	2012	61,9	7,13	6,13	2,35
2084,5	1876	61,5	6,59	5,66	2,18
2094,5	1987	58,3	6,58	5,56	2,27
2104,5	1978	59,2	6,65	5,65	2,27
2114,5	2021	60,3	6,95	5,94	2,33
2124,5	1857	61,6	6,54	5,62	2,16
2134,5	1886	60,9	6,55	5,61	2,19
2144,5	1814	58,5	6,04	5,11	2,07
2154,5	1687	60,5	5,82	4,97	1,95
2164,5	1735	61,4	6,08	5,22	2,02
2174,5	1395	65,9	5,3	4,64	1,66
2184,5	1435	58,3	4,75	4,01	1,64
2194,5	1443	60	4,94	4,21	1,66
2204,5	1380	60,7	4,78	4,09	1,6
2214,5	1982	47,8	5,27	4,15	2,12
2224,5	1301	64	4,78	4,16	1,54
2234,5	1166	67,6	4,55	4,01	1,4
2244,5	1242	64,2	4,58	3,98	1,47
2254,5	1229	63,7	4,5	3,9	1,45
2264,5	1353	60	4,63	3,95	1,56
2274,5	1413	61,4	4,96	4,26	1,64
2284,5	2771	56,5	8,87	7,42	3,13
2294,5	2822	60,1	9,66	8,24	3,25
2304,5	2973	59,3	10,03	8,52	3,41
2314,5	2902	59,5	9,83	8,36	3,34
2324,5	2999	57,8	9,83	8,28	3,41
2334,5	2931	59	9,83	8,34	3,36
2344,5	2902	59,7	9,87	8,4	3,34
2354,5	2793	60,7	9,68	8,28	3,23
2364,5	2716	61,3	9,5	8,15	3,15
2374,5	2833	59,6	9,62	8,19	3,26
2384,5	2868	59,6	9,73	8,28	3,3
2394,5	2875	59,4	9,71	8,25	3,3
2404,5	2828	60,1	9,68	8,25	3,26
2414,5	2887	58,5	9,6	8,12	3,3
2424,5	2881	58	9,49	8,01	3,28
2434,5	2986	56,3	9,51	7,95	3,37
2444,5	3069	54,5	9,43	7,8	3,42
2454,5	2342	61,2	8,18	7,01	2,72
2464,5	1500	68,8	5,97	5,28	1,82
2474,5	1423	66,7	5,47	4,81	1,7
2484,5	1357	69	5,42	4,8	1,65
2494,5	1323	70,5	5,41	4,82	1,62
2504,5	1425	67,6	5,57	4,91	1,72
2514,5	1419	67,8	5,55	4,9	1,71
2524,5	1416	68,5	5,61	4,96	1,71
2534,5	1363	72,9	5,78	5,19	1,69
2544,5	2579	58,9	8,64	7,33	2,95
2554,5	2717	62,8	9,78	8,45	3,18
2564,5	2765	62,1	9,83	8,47	3,23
2574,5	2682	63,5	9,77	8,47	3,15
2584,5	2800	63	10,11	8,74	3,28
2594,5	2867	62,8	10,31	8,9	3,36
2604,5	2948	61,4	10,34	8,87	3,43
2614,5	2631	65,7	9,95	8,71	3,13
2624,5	2897	60,5	9,99	8,54	3,35
2634,5	2977	59,3	10,04	8,53	3,42
2644,5	2828	62,2	10,05	8,66	3,3
2654,5	2777	62,9	10	8,65	3,25
2664,5	2839	62,3	10,13	8,73	3,32
2674,5	2845	61,7	10,04	8,63	3,31
2684,5	2910	61,2	10,17	8,72	3,38
2694,5	3139	58	10,34	8,73	3,58
2704,5	2907	61,7	10,26	8,82	3,38
2714,5	2819	62,1	10,01	8,62	3,29
2724,5	2974	59,9	10,15	8,65	3,43
2734,5	3096	59,8	10,54	8,98	3,56
2744,5	2838	64	10,41	9,04	3,35
2754,5	3024	60,8	10,48	8,97	3,5
2764,5	3072	60,7	10,63	9,09	3,55
2774,5	2994	59,9	10,22	8,71	3,45
2784,5	2805	62,9	10,1	8,73	3,29
2794,5	2704	63,8	9,89	8,59	3,19
2804,5	2738	63,1	9,9	8,57	3,21
2814,5	2643	62,8	9,51	8,21	3,1
2824,5	2988	58,7	9,96	8,44	3,42
2834,5	2862	60,3	9,84	8,4	3,3
2844,5	2557	63,9	9,38	8,14	3,01
2854,5	2458	62,3	8,75	7,54	2,87
2864,5	2582	64,5	9,57	8,33	3,05
2874,5	2960	59	9,93	8,42	3,39
2884,5	2629	63	9,48	8,19	3,08
2894,5	2656	63,2	9,61	8,32	3,12
2904,5	2917	60,6	10,08	8,61	3,37
2914,5	2851	61,7	10,06	8,64	3,32
2924,5	3031	59,3	10,22	8,68	3,48
2934,5	3176	58,6	10,59	8,96	3,63
2944,5	3483	53,5	10,48	8,6	3,86
2954,5	2718	62	9,64	8,3	3,17
2964,5	2954	59,2	9,94	8,44	3,39
2974,5	3151	58	10,37	8,75	3,59
2984,5	3179	56,7	10,21	8,55	3,59
2994,5	2765	61,1	9,64	8,26	3,21
3004,5	3153	56,7	10,12	8,47	3,56
3014,5	2938	57,8	9,63	8,11	3,34
3024,5	2674	60,1	9,15	7,81	3,08
3034,5	2676	59,6	9,08	7,73	3,08
3044,5	2942	59,1	9,89	8,4	3,37
3054,5	2701	62,5	9,66	8,34	3,16
3064,5	3165	57,1	10,24	8,6	3,59
3074,5	2970	59,6	10,08	8,58	3,42
3084,5	3080	57,3	10,01	8,41	3,49
3094,5	3104	58,2	10,26	8,67	3,54
3104,5	2896	61,2	10,11	8,67	3,36
3114,5	3120	56,7	10,02	8,39	3,53
3124,5	2957	60,1	10,13	8,64	3,41
3134,5	3200	57,2	10,37	8,71	3,63
3144,5	4597	45,8	11,63	9	4,83
3154,5	3238	57	10,46	8,78	3,67
3164,5	3387	55,9	10,71	8,93	3,81
3174,5	3245	56,9	10,46	8,77	3,67
3184,5	3218	57,2	10,44	8,77	3,65
3194,5	3047	60,6	10,54	9,01	3,52
3204,5	3736	52,7	11,05	9,02	4,12
3214,5	3202	58,6	10,67	9,03	3,66
3224,5	3334	55,7	10,5	8,75	3,75
3234,5	3139	57,8	10,3	8,68	3,57
3244,5	2918	59,9	9,96	8,48	3,36
3254,5	2967	58,2	9,8	8,28	3,38
3264,5	2929	59	9,83	8,33	3,36
3274,5	3047	57,8	9,99	8,42	3,47
3284,5	3248	58	10,69	9,02	3,7
3294,5	3333	57,2	10,79	9,06	3,78
3304,5	3315	57,2	10,75	9,03	3,76
3314,5	3313	57,7	10,84	9,13	3,77
3324,5	3597	56,1	11,41	9,53	4,05
3334,5	3552	56,3	11,32	9,46	4
3344,5	3493	56,2	11,11	9,28	3,94
3354,5	3444	56,7	11,05	9,25	3,89
3364,5	3507	56,2	11,14	9,31	3,95
3374,5	3447	56,5	11,02	9,21	3,89
3384,5	3338	56,8	10,73	8,99	3,77
3394,5	3017	58,8	10,09	8,55	3,45
3404,5	3036	57,8	9,96	8,4	3,45
3414,5	2927	58,9	9,8	8,31	3,35
3424,5	2808	60,6	9,71	8,3	3,25
3434,5	2831	58,6	9,44	7,99	3,24
3444,5	2799	59,5	9,48	8,06	3,22
3454,5	2622	64	9,63	8,37	3,09
3464,5	2891	59,6	9,8	8,34	3,32
3474,5	3001	59,1	10,08	8,55	3,44
3484,5	3108	57,6	10,14	8,54	3,53
3494,5	3712	50,9	10,56	8,52	4,04
3504,5	3357	55,8	10,59	8,83	3,77
3514,5	3218	57,6	10,52	8,85	3,66
3524,5	3630	53,4	10,9	8,95	4,02
3534,5	3729	52,6	11,03	9,01	4,11
3604,5	3994	47,3	10,49	8,23	4,25
3614,5	3807	50,1	10,65	8,55	4,13
3624,5	3862	50,2	10,83	8,7	4,19
3634,5	4932	44,7	12,17	9,33	5,14
3644,5	4809	47	12,54	9,81	5,1
3654,5	3859	51,4	11,12	9	4,22
3664,5	3316	53,2	9,92	8,13	3,67
3674,5	3302	53	9,84	8,06	3,65
3684,5	3284	54,3	10,04	8,29	3,66
3694,5	3254	53,3	9,76	8,01	3,6
3704,5	2966	56,8	9,53	7,99	3,35
3714,5	3182	54,5	9,78	8,09	3,55
3724,5	3474	52,5	10,25	8,37	3,83
3734,5	3473	50,9	9,89	7,98	3,78
3744,5	3599	52,2	10,54	8,59	3,96
3754,5	4361	49,8	12,13	9,71	4,72
3764,5	3928	51,2	11,26	9,11	4,29
3774,5	3715	53,7	11,22	9,23	4,12
3784,5	3957	51,2	11,34	9,17	4,32
3794,5	4172	50,2	11,7	9,39	4,53
3804,5	4070	50,4	11,46	9,21	4,42
3814,5	3596	53,3	10,78	8,85	3,98
3824,5	3888	50,7	11,03	8,89	4,23
3834,5	3738	52,9	11,12	9,1	4,13
3844,5	3674	53,2	10,98	9	4,06
3854,5	3722	52,4	10,94	8,92	4,09
3864,5	3778	51,7	10,94	8,88	4,14
3874,5	3805	50,8	10,8	8,71	4,14
3884,5	4503	49,1	12,33	9,82	4,85
3894,5	4470	51,3	12,83	10,38	4,88
3904,5	4792	50,2	13,44	10,78	5,2
3914,5	5018	48,7	13,62	10,81	5,39
3924,5	6020	44,4	14,74	11,26	6,26
3934,5	8317	35	15,64	10,68	7,92
3944,5	9016	32	15,33	9,96	8,27
3954,5	8154	34,7	15,17	10,3	7,74
3964,5	7708	36,6	15,2	10,61	7,47
3974,5	6590	41,3	14,88	11,01	6,68
3984,5	7904	37,9	16,21	11,52	7,76
3994,5	7209	40,1	15,76	11,51	7,23
4004,5	6710	43	15,83	11,93	6,9
4014,5	6421	44,2	15,64	11,93	6,67
4024,5	6549	42,3	15,2	11,38	6,7
4034,5	5865	45,8	14,85	11,5	6,17
4044,5	5657	47,3	14,86	11,66	6,01
4054,5	5615	48,3	15,07	11,92	6,01
4064,5	5858	46,5	15,08	11,75	6,19
4074,5	5401	47,3	14,19	11,14	5,74
4084,5	5457	46,3	14	10,89	5,76
4094,5	6271	43,8	15,12	11,49	6,49
4104,5	6449	46,5	16,6	12,93	6,81
4114,5	6490	47,2	17,01	13,34	6,9
4124,5	6020	47,6	15,9	12,5	6,41
4134,5	5635	48,8	15,3	12,14	6,05
4144,5	4904	49,6	13,57	10,84	5,3
4154,5	4503	50,4	12,69	10,21	4,89
4164,5	4168	53,1	12,43	10,18	4,6
4174,5	4087	51,6	11,82	9,59	4,47
4184,5	5206	46,8	13,52	10,57	5,52
4194,5	5434	43,8	13,1	9,96	5,63
4204,5	3767	51,3	10,82	8,75	4,11
4214,5	4235	51,2	12,13	9,8	4,62
4224,5	8611	30,4	13,83	8,73	7,72
4234,5	3226	53,8	9,76	8,04	3,58
4244,5	3205	55	9,95	8,25	3,58
4254,5	378	0	7,28	9,18	-0,53
