,Time,Number,Size,LDSA,Filter,Diff,Timestamp,Station,Date,Sensor,Session Id
16,2354.5,3200,"26,4","4,4","2,55","2,69",2021-09-24 10:17:35,Gamla Stan,2021-09-24,DiSC,20210924-1
17,2364.5,3228,"26,4","4,44","2,58","2,71",2021-09-24 10:17:45,Gamla Stan,2021-09-24,DiSC,20210924-1
18,2374.5,2866,27,"4,03","2,37","2,43",2021-09-24 10:17:55,Gamla Stan,2021-09-24,DiSC,20210924-1
19,2384.5,2680,"27,9","3,91","2,35","2,31",2021-09-24 10:18:05,Gamla Stan,2021-09-24,DiSC,20210924-1
20,2394.5,2614,"27,5","3,76","2,24","2,24",2021-09-24 10:18:15,Gamla Stan,2021-09-24,DiSC,20210924-1
21,2404.5,2826,"26,5","3,91","2,27","2,38",2021-09-24 10:18:25,Gamla Stan,2021-09-24,DiSC,20210924-1
22,2414.5,2771,"26,3","3,79","2,19","2,32",2021-09-24 10:18:35,Gamla Stan,2021-09-24,DiSC,20210924-1
23,2424.5,2754,"26,6","3,82","2,23","2,32",2021-09-24 10:18:45,Gamla Stan,2021-09-24,DiSC,20210924-1
24,2434.5,2586,"27,2","3,68","2,17","2,2",2021-09-24 10:18:55,Gamla Stan,2021-09-24,DiSC,20210924-1
25,2444.5,2560,"26,4","3,52","2,04","2,15",2021-09-24 10:19:05,Gamla Stan,2021-09-24,DiSC,20210924-1
26,2454.5,2572,"26,5","3,55","2,06","2,16",2021-09-24 10:19:15,Gamla Stan,2021-09-24,DiSC,20210924-1
27,2464.5,2334,"28,4","3,47","2,11","2,03",2021-09-24 10:19:25,Gamla Stan,2021-09-24,DiSC,20210924-1
28,2474.5,2460,28,"3,6","2,17","2,12",2021-09-24 10:19:35,Gamla Stan,2021-09-24,DiSC,20210924-1
29,2484.5,2463,"29,7","3,85","2,4","2,19",2021-09-24 10:19:45,Gamla Stan,2021-09-24,DiSC,20210924-1
30,2494.5,2574,"32,2","4,42","2,89","2,37",2021-09-24 10:19:55,Gamla Stan,2021-09-24,DiSC,20210924-1
31,2504.5,2595,"32,5","4,5","2,95","2,4",2021-09-24 10:20:05,Gamla Stan,2021-09-24,DiSC,20210924-1
32,2514.5,2495,"32,5","4,32","2,84","2,31",2021-09-24 10:20:15,Gamla Stan,2021-09-24,DiSC,20210924-1
33,2524.5,2527,"31,8","4,28","2,77","2,31",2021-09-24 10:20:25,Gamla Stan,2021-09-24,DiSC,20210924-1
34,2534.5,2310,"31,9","3,92","2,54","2,12",2021-09-24 10:20:35,Gamla Stan,2021-09-24,DiSC,20210924-1
35,24.5,755,"36,3","1,48","1,03","0,73",2021-09-24 09:38:45,Gullmarsplan,2021-09-24,DiSC,20210924-1
36,34.5,1413,"25,8","1,89","1,08","1,17",2021-09-24 09:38:55,Gullmarsplan,2021-09-24,DiSC,20210924-1
37,44.5,1709,"23,1","2,02","1,07","1,34",2021-09-24 09:39:05,Gullmarsplan,2021-09-24,DiSC,20210924-1
38,54.5,1735,"23,3","2,08","1,11","1,37",2021-09-24 09:39:15,Gullmarsplan,2021-09-24,DiSC,20210924-1
39,64.5,1880,"22,6","2,17","1,13","1,45",2021-09-24 09:39:25,Gullmarsplan,2021-09-24,DiSC,20210924-1
40,74.5,1515,"25,9","2,04","1,17","1,26",2021-09-24 09:39:35,Gullmarsplan,2021-09-24,DiSC,20210924-1
41,84.5,1639,"23,5","1,98","1,06","1,29",2021-09-24 09:39:45,Gullmarsplan,2021-09-24,DiSC,20210924-1
42,94.5,1974,"23,3","2,36","1,26","1,55",2021-09-24 09:39:55,Gullmarsplan,2021-09-24,DiSC,20210924-1
43,104.5,1711,25,"2,21","1,24","1,4",2021-09-24 09:40:05,Gullmarsplan,2021-09-24,DiSC,20210924-1
44,114.5,1502,"27,3","2,14","1,27","1,28",2021-09-24 09:40:15,Gullmarsplan,2021-09-24,DiSC,20210924-1
45,124.5,1611,"26,5","2,23","1,3","1,36",2021-09-24 09:40:25,Gullmarsplan,2021-09-24,DiSC,20210924-1
46,134.5,1647,"27,5","2,37","1,41","1,41",2021-09-24 09:40:35,Gullmarsplan,2021-09-24,DiSC,20210924-1
47,144.5,1545,"28,7","2,33","1,42","1,35",2021-09-24 09:40:45,Gullmarsplan,2021-09-24,DiSC,20210924-1
48,154.5,1573,"27,6","2,27","1,35","1,35",2021-09-24 09:40:55,Gullmarsplan,2021-09-24,DiSC,20210924-1
49,164.5,1442,"26,8","2,01","1,18","1,22",2021-09-24 09:41:05,Gullmarsplan,2021-09-24,DiSC,20210924-1
50,174.5,1469,"26,3","2,01","1,16","1,23",2021-09-24 09:41:15,Gullmarsplan,2021-09-24,DiSC,20210924-1
51,184.5,1463,"26,4","2,01","1,17","1,23",2021-09-24 09:41:25,Gullmarsplan,2021-09-24,DiSC,20210924-1
52,194.5,1493,"26,3","2,04","1,18","1,25",2021-09-24 09:41:35,Gullmarsplan,2021-09-24,DiSC,20210924-1
53,204.5,1360,"28,5","2,03","1,23","1,18",2021-09-24 09:41:45,Gullmarsplan,2021-09-24,DiSC,20210924-1
54,214.5,1388,"26,9","1,95","1,14","1,18",2021-09-24 09:41:55,Gullmarsplan,2021-09-24,DiSC,20210924-1
55,224.5,1506,"26,1","2,04","1,17","1,26",2021-09-24 09:42:05,Gullmarsplan,2021-09-24,DiSC,20210924-1
56,234.5,1526,"26,2","2,08","1,2","1,28",2021-09-24 09:42:15,Gullmarsplan,2021-09-24,DiSC,20210924-1
57,244.5,1413,"27,5","2,03","1,21","1,21",2021-09-24 09:42:25,Gullmarsplan,2021-09-24,DiSC,20210924-1
58,254.5,1420,"26,5","1,96","1,14","1,19",2021-09-24 09:42:35,Gullmarsplan,2021-09-24,DiSC,20210924-1
59,264.5,1279,"29,8","2,01","1,26","1,14",2021-09-24 09:42:45,Gullmarsplan,2021-09-24,DiSC,20210924-1
60,274.5,1218,"29,6","1,9","1,18","1,08",2021-09-24 09:42:55,Gullmarsplan,2021-09-24,DiSC,20210924-1
61,284.5,1201,"28,9","1,82","1,12","1,05",2021-09-24 09:43:05,Gullmarsplan,2021-09-24,DiSC,20210924-1
62,294.5,1273,"27,6","1,84","1,1","1,09",2021-09-24 09:43:15,Gullmarsplan,2021-09-24,DiSC,20210924-1
63,304.5,1178,"28,9","1,79","1,1","1,03",2021-09-24 09:43:25,Gullmarsplan,2021-09-24,DiSC,20210924-1
64,314.5,1195,"28,9","1,82","1,11","1,05",2021-09-24 09:43:35,Gullmarsplan,2021-09-24,DiSC,20210924-1
65,324.5,1101,31,"1,81","1,15",1,2021-09-24 09:43:45,Gullmarsplan,2021-09-24,DiSC,20210924-1
66,334.5,1264,"26,7","1,76","1,03","1,07",2021-09-24 09:43:55,Gullmarsplan,2021-09-24,DiSC,20210924-1
67,344.5,1297,"27,5","1,86","1,11","1,11",2021-09-24 09:44:05,Gullmarsplan,2021-09-24,DiSC,20210924-1
68,354.5,1300,"27,8","1,89","1,13","1,12",2021-09-24 09:44:15,Gullmarsplan,2021-09-24,DiSC,20210924-1
69,364.5,1296,"28,5","1,94","1,18","1,13",2021-09-24 09:44:25,Gullmarsplan,2021-09-24,DiSC,20210924-1
70,374.5,1312,"28,6","1,97","1,2","1,14",2021-09-24 09:44:35,Gullmarsplan,2021-09-24,DiSC,20210924-1
71,384.5,1205,29,"1,84","1,13","1,06",2021-09-24 09:44:45,Gullmarsplan,2021-09-24,DiSC,20210924-1
72,394.5,1219,"29,2","1,87","1,15","1,07",2021-09-24 09:44:55,Gullmarsplan,2021-09-24,DiSC,20210924-1
73,404.5,1075,31,"1,76","1,13","0,97",2021-09-24 09:45:05,Gullmarsplan,2021-09-24,DiSC,20210924-1
74,414.5,982,"38,6","2,06","1,48","0,97",2021-09-24 09:45:15,Gullmarsplan,2021-09-24,DiSC,20210924-1
75,424.5,1090,"31,6","1,83","1,18",1,2021-09-24 09:45:25,Gullmarsplan,2021-09-24,DiSC,20210924-1
76,434.5,1142,"30,2","1,82","1,15","1,02",2021-09-24 09:45:35,Gullmarsplan,2021-09-24,DiSC,20210924-1
77,444.5,1177,"31,6","1,98","1,28","1,08",2021-09-24 09:45:45,Gullmarsplan,2021-09-24,DiSC,20210924-1
78,454.5,1252,"30,4","2,01","1,27","1,12",2021-09-24 09:45:55,Gullmarsplan,2021-09-24,DiSC,20210924-1
79,464.5,1069,"33,5","1,92","1,28",1,2021-09-24 09:46:05,Gullmarsplan,2021-09-24,DiSC,20210924-1
80,474.5,1281,"28,6","1,93","1,18","1,12",2021-09-24 09:46:15,Gullmarsplan,2021-09-24,DiSC,20210924-1
81,484.5,1489,"28,9","2,27","1,39","1,31",2021-09-24 09:46:25,Gullmarsplan,2021-09-24,DiSC,20210924-1
82,494.5,1969,"26,2","2,68","1,55","1,65",2021-09-24 09:46:35,Gullmarsplan,2021-09-24,DiSC,20210924-1
83,504.5,2008,"26,2","2,74","1,58","1,68",2021-09-24 09:46:45,Gullmarsplan,2021-09-24,DiSC,20210924-1
84,514.5,1701,"27,8","2,48","1,49","1,47",2021-09-24 09:46:55,Gullmarsplan,2021-09-24,DiSC,20210924-1
85,3194.5,2423,"55,4","7,58","6,3","2,72",2021-09-24 10:31:35,Hötorget,2021-09-24,DiSC,20210924-1
86,3204.5,2463,"56,2","7,83","6,54","2,77",2021-09-24 10:31:45,Hötorget,2021-09-24,DiSC,20210924-1
87,3214.5,2535,"55,4","7,92","6,59","2,84",2021-09-24 10:31:55,Hötorget,2021-09-24,DiSC,20210924-1
88,3224.5,2524,"54,9","7,81","6,48","2,82",2021-09-24 10:32:05,Hötorget,2021-09-24,DiSC,20210924-1
89,3234.5,2325,"58,3","7,7","6,51","2,65",2021-09-24 10:32:15,Hötorget,2021-09-24,DiSC,20210924-1
90,3244.5,2461,"57,7","8,06","6,79","2,8",2021-09-24 10:32:25,Hötorget,2021-09-24,DiSC,20210924-1
91,3254.5,2384,"59,5","8,07","6,87","2,74",2021-09-24 10:32:35,Hötorget,2021-09-24,DiSC,20210924-1
92,3264.5,2427,"55,2","7,56","6,28","2,72",2021-09-24 10:32:45,Hötorget,2021-09-24,DiSC,20210924-1
93,3274.5,2459,"53,4","7,38","6,06","2,72",2021-09-24 10:32:55,Hötorget,2021-09-24,DiSC,20210924-1
94,3284.5,2599,"53,4","7,81","6,42","2,88",2021-09-24 10:33:05,Hötorget,2021-09-24,DiSC,20210924-1
95,3294.5,2569,"52,2","7,53","6,13","2,82",2021-09-24 10:33:15,Hötorget,2021-09-24,DiSC,20210924-1
96,3304.5,2373,54,"7,22","5,95","2,64",2021-09-24 10:33:25,Hötorget,2021-09-24,DiSC,20210924-1
97,3314.5,2413,"51,9","7,03","5,71","2,65",2021-09-24 10:33:35,Hötorget,2021-09-24,DiSC,20210924-1
98,3324.5,2498,"51,6","7,22","5,86","2,73",2021-09-24 10:33:45,Hötorget,2021-09-24,DiSC,20210924-1
99,3334.5,2481,"51,7","7,18","5,83","2,72",2021-09-24 10:33:55,Hötorget,2021-09-24,DiSC,20210924-1
100,3344.5,2481,"51,9","7,22","5,87","2,72",2021-09-24 10:34:05,Hötorget,2021-09-24,DiSC,20210924-1
101,3354.5,2320,"54,2","7,08","5,84","2,58",2021-09-24 10:34:15,Hötorget,2021-09-24,DiSC,20210924-1
102,3364.5,2581,"47,8","6,85","5,4","2,75",2021-09-24 10:34:25,Hötorget,2021-09-24,DiSC,20210924-1
103,3374.5,2413,"51,1","6,91","5,59","2,63",2021-09-24 10:34:35,Hötorget,2021-09-24,DiSC,20210924-1
104,3384.5,2361,"51,5","6,81","5,52","2,58",2021-09-24 10:34:45,Hötorget,2021-09-24,DiSC,20210924-1
105,3394.5,2308,"55,5","7,24","6,02","2,59",2021-09-24 10:34:55,Hötorget,2021-09-24,DiSC,20210924-1
106,3404.5,2203,"54,9","6,82","5,65","2,46",2021-09-24 10:35:05,Hötorget,2021-09-24,DiSC,20210924-1
107,3414.5,2143,"56,3","6,82","5,7","2,42",2021-09-24 10:35:15,Hötorget,2021-09-24,DiSC,20210924-1
108,3424.5,2240,"53,5","6,74","5,54","2,48",2021-09-24 10:35:25,Hötorget,2021-09-24,DiSC,20210924-1
109,3434.5,2718,"49,7","7,54","6,03","2,94",2021-09-24 10:35:35,Hötorget,2021-09-24,DiSC,20210924-1
110,3444.5,2801,"46,4","7,21","5,61","2,96",2021-09-24 10:35:45,Hötorget,2021-09-24,DiSC,20210924-1
111,3454.5,2490,"51,8","7,24","5,88","2,73",2021-09-24 10:35:55,Hötorget,2021-09-24,DiSC,20210924-1
112,3464.5,2649,"51,8","7,69","6,25","2,9",2021-09-24 10:36:05,Hötorget,2021-09-24,DiSC,20210924-1
113,3474.5,2920,"47,1","7,62","5,97","3,1",2021-09-24 10:36:15,Hötorget,2021-09-24,DiSC,20210924-1
114,3484.5,2767,47,"7,22","5,65","2,94",2021-09-24 10:36:25,Hötorget,2021-09-24,DiSC,20210924-1
115,3494.5,2635,"50,5","7,44","5,99","2,86",2021-09-24 10:36:35,Hötorget,2021-09-24,DiSC,20210924-1
116,3504.5,2657,"50,5","7,5","6,04","2,89",2021-09-24 10:36:45,Hötorget,2021-09-24,DiSC,20210924-1
117,3514.5,2612,50,"7,29","5,85","2,83",2021-09-24 10:36:55,Hötorget,2021-09-24,DiSC,20210924-1
118,3524.5,2718,"48,4","7,32","5,8","2,91",2021-09-24 10:37:05,Hötorget,2021-09-24,DiSC,20210924-1
119,1184.5,2930,"42,6","6,85","5,14","3,01",2021-09-24 09:58:05,Medborgarplatsen,2021-09-24,DiSC,20210924-1
120,1194.5,2961,"41,3","6,69","4,96",3,2021-09-24 09:58:15,Medborgarplatsen,2021-09-24,DiSC,20210924-1
121,1204.5,3105,"39,5","6,67","4,83","3,1",2021-09-24 09:58:25,Medborgarplatsen,2021-09-24,DiSC,20210924-1
122,1214.5,2994,"40,4","6,59","4,83","3,01",2021-09-24 09:58:35,Medborgarplatsen,2021-09-24,DiSC,20210924-1
123,1224.5,2893,"42,1","6,68","4,99","2,96",2021-09-24 09:58:45,Medborgarplatsen,2021-09-24,DiSC,20210924-1
124,1234.5,3061,"40,7","6,8",5,"3,09",2021-09-24 09:58:55,Medborgarplatsen,2021-09-24,DiSC,20210924-1
125,1244.5,2963,"41,6","6,75","5,01","3,01",2021-09-24 09:59:05,Medborgarplatsen,2021-09-24,DiSC,20210924-1
126,1254.5,3043,"40,6","6,74","4,95","3,07",2021-09-24 09:59:15,Medborgarplatsen,2021-09-24,DiSC,20210924-1
127,1264.5,3078,"40,4","6,79","4,98","3,1",2021-09-24 09:59:25,Medborgarplatsen,2021-09-24,DiSC,20210924-1
128,1274.5,3203,"39,7","6,92","5,03","3,2",2021-09-24 09:59:35,Medborgarplatsen,2021-09-24,DiSC,20210924-1
129,1284.5,3073,"40,2","6,74","4,93","3,09",2021-09-24 09:59:45,Medborgarplatsen,2021-09-24,DiSC,20210924-1
130,1294.5,2904,"41,4","6,58","4,88","2,95",2021-09-24 09:59:55,Medborgarplatsen,2021-09-24,DiSC,20210924-1
131,1304.5,2925,"42,6","6,83","5,13",3,2021-09-24 10:00:05,Medborgarplatsen,2021-09-24,DiSC,20210924-1
132,1314.5,3141,"40,2","6,88","5,03","3,16",2021-09-24 10:00:15,Medborgarplatsen,2021-09-24,DiSC,20210924-1
133,1324.5,3344,"37,7","6,83","4,85","3,28",2021-09-24 10:00:25,Medborgarplatsen,2021-09-24,DiSC,20210924-1
134,1334.5,3525,"36,8",7,"4,9","3,42",2021-09-24 10:00:35,Medborgarplatsen,2021-09-24,DiSC,20210924-1
135,1344.5,3542,"35,8","6,82","4,71","3,4",2021-09-24 10:00:45,Medborgarplatsen,2021-09-24,DiSC,20210924-1
136,1354.5,3340,"37,8","6,83","4,85","3,28",2021-09-24 10:00:55,Medborgarplatsen,2021-09-24,DiSC,20210924-1
137,1364.5,3102,"40,9","6,93","5,11","3,14",2021-09-24 10:01:05,Medborgarplatsen,2021-09-24,DiSC,20210924-1
138,1374.5,3028,"41,2","6,81","5,04","3,07",2021-09-24 10:01:15,Medborgarplatsen,2021-09-24,DiSC,20210924-1
139,1384.5,3163,"38,8","6,66","4,79","3,14",2021-09-24 10:01:25,Medborgarplatsen,2021-09-24,DiSC,20210924-1
140,1394.5,2734,43,"6,47","4,88","2,82",2021-09-24 10:01:35,Medborgarplatsen,2021-09-24,DiSC,20210924-1
141,1404.5,3137,"40,9","7,01","5,17","3,17",2021-09-24 10:01:45,Medborgarplatsen,2021-09-24,DiSC,20210924-1
142,1414.5,3254,"38,8","6,86","4,94","3,23",2021-09-24 10:01:55,Medborgarplatsen,2021-09-24,DiSC,20210924-1
143,1424.5,3357,39,"7,11","5,12","3,33",2021-09-24 10:02:05,Medborgarplatsen,2021-09-24,DiSC,20210924-1
144,1434.5,3367,"38,7","7,08","5,09","3,34",2021-09-24 10:02:15,Medborgarplatsen,2021-09-24,DiSC,20210924-1
145,1444.5,3750,"35,9","7,24","5,01","3,61",2021-09-24 10:02:25,Medborgarplatsen,2021-09-24,DiSC,20210924-1
146,1454.5,3312,"38,8","6,98","5,02","3,28",2021-09-24 10:02:35,Medborgarplatsen,2021-09-24,DiSC,20210924-1
147,1464.5,3482,"37,2","7,01","4,94","3,4",2021-09-24 10:02:45,Medborgarplatsen,2021-09-24,DiSC,20210924-1
148,1474.5,3364,"38,7","7,07","5,08","3,33",2021-09-24 10:02:55,Medborgarplatsen,2021-09-24,DiSC,20210924-1
149,1484.5,3224,"39,6","6,94","5,04","3,22",2021-09-24 10:03:05,Medborgarplatsen,2021-09-24,DiSC,20210924-1
150,1494.5,3287,"39,6","7,09","5,15","3,28",2021-09-24 10:03:15,Medborgarplatsen,2021-09-24,DiSC,20210924-1
151,1504.5,3299,"39,4","7,07","5,13","3,29",2021-09-24 10:03:25,Medborgarplatsen,2021-09-24,DiSC,20210924-1
152,1514.5,3148,"40,5","6,95","5,1","3,17",2021-09-24 10:03:35,Medborgarplatsen,2021-09-24,DiSC,20210924-1
153,1524.5,3734,"38,8","7,87","5,66","3,7",2021-09-24 10:03:45,Medborgarplatsen,2021-09-24,DiSC,20210924-1
154,1534.5,3741,"38,5","7,83","5,61","3,7",2021-09-24 10:03:55,Medborgarplatsen,2021-09-24,DiSC,20210924-1
155,1544.5,3889,"38,2","8,05","5,75","3,83",2021-09-24 10:04:05,Medborgarplatsen,2021-09-24,DiSC,20210924-1
156,1554.5,3606,"39,2","7,69","5,56","3,59",2021-09-24 10:04:15,Medborgarplatsen,2021-09-24,DiSC,20210924-1
157,4214.5,2277,"58,6","7,59","6,42","2,6",2021-09-24 10:48:35,Odenplan,2021-09-24,DiSC,20210924-1
158,4224.5,2188,"60,4","7,53","6,44","2,53",2021-09-24 10:48:45,Odenplan,2021-09-24,DiSC,20210924-1
159,4234.5,2158,"59,8","7,36","6,27","2,49",2021-09-24 10:48:55,Odenplan,2021-09-24,DiSC,20210924-1
160,4244.5,2083,60,"7,12","6,07","2,4",2021-09-24 10:49:05,Odenplan,2021-09-24,DiSC,20210924-1
161,4254.5,2075,"60,7","7,19","6,15","2,4",2021-09-24 10:49:15,Odenplan,2021-09-24,DiSC,20210924-1
162,4264.5,2266,"55,5","7,11","5,91","2,54",2021-09-24 10:49:25,Odenplan,2021-09-24,DiSC,20210924-1
163,4274.5,2115,"59,7","7,19","6,12","2,43",2021-09-24 10:49:35,Odenplan,2021-09-24,DiSC,20210924-1
164,4284.5,1984,"60,4","6,83","5,84","2,29",2021-09-24 10:49:45,Odenplan,2021-09-24,DiSC,20210924-1
165,4294.5,2049,"58,6","6,82","5,77","2,34",2021-09-24 10:49:55,Odenplan,2021-09-24,DiSC,20210924-1
166,4304.5,2111,"57,7","6,91","5,82","2,4",2021-09-24 10:50:05,Odenplan,2021-09-24,DiSC,20210924-1
167,4314.5,2113,59,"7,09","6,02","2,42",2021-09-24 10:50:15,Odenplan,2021-09-24,DiSC,20210924-1
168,4324.5,2310,57,"7,46","6,26","2,62",2021-09-24 10:50:25,Odenplan,2021-09-24,DiSC,20210924-1
169,4334.5,2329,"54,2","7,12","5,88","2,59",2021-09-24 10:50:35,Odenplan,2021-09-24,DiSC,20210924-1
170,3664.5,2382,"50,5","6,72","5,41","2,59",2021-09-24 10:39:25,Rådmansgatan,2021-09-24,DiSC,20210924-1
171,3674.5,2410,53,"7,17","5,87","2,66",2021-09-24 10:39:35,Rådmansgatan,2021-09-24,DiSC,20210924-1
172,3684.5,2348,"53,4","7,05","5,79","2,6",2021-09-24 10:39:45,Rådmansgatan,2021-09-24,DiSC,20210924-1
173,3694.5,2230,"51,6","6,45","5,23","2,44",2021-09-24 10:39:55,Rådmansgatan,2021-09-24,DiSC,20210924-1
174,3704.5,2284,"53,3","6,84","5,61","2,53",2021-09-24 10:40:05,Rådmansgatan,2021-09-24,DiSC,20210924-1
175,3714.5,2246,"53,8","6,8","5,6","2,49",2021-09-24 10:40:15,Rådmansgatan,2021-09-24,DiSC,20210924-1
176,3724.5,2286,"52,8","6,78","5,54","2,52",2021-09-24 10:40:25,Rådmansgatan,2021-09-24,DiSC,20210924-1
177,3734.5,2367,"52,4","6,96","5,68","2,61",2021-09-24 10:40:35,Rådmansgatan,2021-09-24,DiSC,20210924-1
178,3744.5,2188,"55,3","6,83","5,67","2,45",2021-09-24 10:40:45,Rådmansgatan,2021-09-24,DiSC,20210924-1
179,3754.5,2386,"52,9","7,09","5,8","2,63",2021-09-24 10:40:55,Rådmansgatan,2021-09-24,DiSC,20210924-1
180,3764.5,2349,"53,9","7,13","5,87","2,61",2021-09-24 10:41:05,Rådmansgatan,2021-09-24,DiSC,20210924-1
181,3774.5,2387,"52,2","6,99","5,69","2,62",2021-09-24 10:41:15,Rådmansgatan,2021-09-24,DiSC,20210924-1
182,3784.5,2222,"54,6","6,84","5,66","2,48",2021-09-24 10:41:25,Rådmansgatan,2021-09-24,DiSC,20210924-1
183,3794.5,2545,"50,8","7,23","5,84","2,77",2021-09-24 10:41:35,Rådmansgatan,2021-09-24,DiSC,20210924-1
184,3804.5,2401,"54,9","7,44","6,17","2,68",2021-09-24 10:41:45,Rådmansgatan,2021-09-24,DiSC,20210924-1
185,3814.5,2496,"54,1","7,6","6,27","2,78",2021-09-24 10:41:55,Rådmansgatan,2021-09-24,DiSC,20210924-1
186,3824.5,2547,"53,6","7,68","6,31","2,82",2021-09-24 10:42:05,Rådmansgatan,2021-09-24,DiSC,20210924-1
187,3834.5,2451,"55,3","7,65","6,36","2,75",2021-09-24 10:42:15,Rådmansgatan,2021-09-24,DiSC,20210924-1
188,3844.5,2429,"54,3","7,43","6,13","2,71",2021-09-24 10:42:25,Rådmansgatan,2021-09-24,DiSC,20210924-1
189,3854.5,2448,"54,2","7,48","6,17","2,72",2021-09-24 10:42:35,Rådmansgatan,2021-09-24,DiSC,20210924-1
190,3864.5,2413,"54,6","7,43","6,15","2,69",2021-09-24 10:42:45,Rådmansgatan,2021-09-24,DiSC,20210924-1
191,3874.5,2567,"52,4","7,55","6,16","2,83",2021-09-24 10:42:55,Rådmansgatan,2021-09-24,DiSC,20210924-1
192,3884.5,2519,"53,6","7,6","6,25","2,79",2021-09-24 10:43:05,Rådmansgatan,2021-09-24,DiSC,20210924-1
193,3894.5,2521,"53,3","7,56","6,21","2,79",2021-09-24 10:43:15,Rådmansgatan,2021-09-24,DiSC,20210924-1
194,3904.5,2748,"50,2","7,7","6,18","2,98",2021-09-24 10:43:25,Rådmansgatan,2021-09-24,DiSC,20210924-1
195,3914.5,2791,"53,2","8,35","6,85","3,09",2021-09-24 10:43:35,Rådmansgatan,2021-09-24,DiSC,20210924-1
196,3924.5,2897,"50,9","8,25","6,66","3,16",2021-09-24 10:43:45,Rådmansgatan,2021-09-24,DiSC,20210924-1
197,3934.5,2468,"53,2","7,38","6,05","2,73",2021-09-24 10:43:55,Rådmansgatan,2021-09-24,DiSC,20210924-1
198,3944.5,2547,"52,1","7,44","6,06","2,8",2021-09-24 10:44:05,Rådmansgatan,2021-09-24,DiSC,20210924-1
199,3954.5,2450,"54,2","7,48","6,17","2,73",2021-09-24 10:44:15,Rådmansgatan,2021-09-24,DiSC,20210924-1
200,3964.5,2644,55,"8,2","6,8","2,96",2021-09-24 10:44:25,Rådmansgatan,2021-09-24,DiSC,20210924-1
201,3974.5,2866,"53,8","8,67","7,14","3,18",2021-09-24 10:44:35,Rådmansgatan,2021-09-24,DiSC,20210924-1
202,3984.5,2635,"53,4","7,91","6,49","2,92",2021-09-24 10:44:45,Rådmansgatan,2021-09-24,DiSC,20210924-1
203,3994.5,2563,"54,4","7,86","6,5","2,86",2021-09-24 10:44:55,Rådmansgatan,2021-09-24,DiSC,20210924-1
204,4004.5,2858,"51,7","8,28","6,72","3,13",2021-09-24 10:45:05,Rådmansgatan,2021-09-24,DiSC,20210924-1
205,4014.5,2728,"52,1","7,98","6,49",3,2021-09-24 10:45:15,Rådmansgatan,2021-09-24,DiSC,20210924-1
206,4024.5,2723,"52,4",8,"6,53",3,2021-09-24 10:45:25,Rådmansgatan,2021-09-24,DiSC,20210924-1
207,4034.5,2515,"54,5","7,73","6,39","2,8",2021-09-24 10:45:35,Rådmansgatan,2021-09-24,DiSC,20210924-1
208,4044.5,2704,"53,3","8,11","6,66","2,99",2021-09-24 10:45:45,Rådmansgatan,2021-09-24,DiSC,20210924-1
209,764.5,5956,"56,1","18,88","15,74","6,7",2021-09-24 09:51:05,Skanstull,2021-09-24,DiSC,20210924-1
210,774.5,5581,"56,7","17,93","15,01","6,31",2021-09-24 09:51:15,Skanstull,2021-09-24,DiSC,20210924-1
