STM32_v0.10,,,SPS30_SN:33B255BE36A68488
Counter,Latitude,Longitude,gpsUpdated,Speed,Altitude,Satellites,Date,Time,Millis,PM1.0,PM2.5,PM4.0,PM10,Temperature,Humidity,NC0.5,NC1.0,NC2.5,NC4.0,NC10,TypicalParticleSize,TVOC,eCO2,BatteryVIN,compensatedT,compensatedRH,UID
0,0.000000,0.000000,0,-1.0,0.0,0,20210928,094030,16654,1.95,2.06,2.06,2.06,21.3,50.2,13.41,15.51,15.55,15.56,15.56,0.42,0,0,3.49,17.3,63.5,488
1,0.000000,0.000000,0,-1.0,0.0,0,20210928,094031,17725,1.06,3.80,5.98,6.41,21.3,50.2,0.83,5.43,8.26,8.75,8.83,1.63,0,0,3.49,17.3,63.5,488
2,0.000000,0.000000,0,-1.0,0.0,0,20210928,094032,18797,0.75,1.42,1.92,2.03,21.3,50.2,3.67,5.28,5.95,6.07,6.09,0.85,0,0,3.49,17.3,63.5,488
3,0.000000,0.000000,0,-1.0,0.0,0,20210928,094033,19872,0.73,1.13,1.43,1.49,21.3,50.3,4.15,5.40,5.80,5.86,5.88,0.61,0,0,3.49,17.3,63.6,488
4,0.000000,0.000000,0,-1.0,0.0,0,20210928,094034,20947,0.70,0.74,0.74,0.74,21.3,50.3,4.83,5.58,5.60,5.60,5.60,0.54,0,0,3.49,17.3,63.6,488
5,0.000000,0.000000,0,-1.0,0.0,0,20210928,094035,22023,0.72,0.76,0.76,0.76,21.3,50.3,4.93,5.71,5.72,5.72,5.72,0.54,0,0,3.49,17.3,63.6,488
6,0.000000,0.000000,0,-1.0,0.0,0,20210928,094037,23094,0.74,0.78,0.78,0.78,21.3,50.2,5.06,5.85,5.87,5.87,5.87,0.50,0,0,3.49,17.3,63.5,488
7,0.000000,0.000000,0,-1.0,0.0,0,20210928,094038,24169,0.76,0.81,0.81,0.81,21.3,50.2,5.24,6.06,6.08,6.08,6.08,0.52,0,0,3.49,17.3,63.5,488
8,0.000000,0.000000,0,-1.0,0.0,0,20210928,094039,25244,0.80,0.84,0.84,0.84,21.3,50.2,5.47,6.33,6.35,6.35,6.35,0.54,0,0,3.49,17.3,63.5,488
9,0.000000,0.000000,0,-1.0,0.0,0,20210928,094040,26319,0.81,0.86,0.86,0.86,21.3,50.2,5.61,6.48,6.50,6.51,6.51,0.54,0,0,3.49,17.3,63.5,488
10,0.000000,0.000000,0,-1.0,0.0,0,20210928,094041,27390,0.85,0.90,0.90,0.90,21.3,50.1,5.84,6.75,6.77,6.77,6.77,0.54,0,0,3.49,17.3,63.4,488
11,0.000000,0.000000,0,-1.0,0.0,0,20210928,094042,28466,0.88,0.93,0.93,0.93,21.3,49.7,6.05,7.00,7.02,7.02,7.03,0.52,0,0,3.49,17.3,62.8,488
12,0.000000,0.000000,0,-1.0,0.0,0,20210928,094043,29542,0.92,0.97,0.97,0.97,21.3,49.1,6.30,7.29,7.31,7.31,7.32,0.49,0,0,3.49,17.3,62.1,488
13,0.000000,0.000000,0,-1.0,0.0,0,20210928,094044,30614,0.95,1.00,1.00,1.00,21.3,48.2,6.53,7.56,7.58,7.58,7.58,0.52,0,0,3.50,17.3,60.9,488
14,0.000000,0.000000,0,-1.0,0.0,0,20210928,094045,31689,0.98,1.03,1.03,1.03,21.3,47.9,6.73,7.78,7.80,7.81,7.81,0.53,0,0,3.50,17.3,60.6,488
15,0.000000,0.000000,0,-1.0,0.0,0,20210928,094046,32765,1.01,1.07,1.07,1.07,21.3,48.1,6.94,8.03,8.06,8.06,8.06,0.56,0,0,3.41,17.3,60.8,488
16,0.000000,0.000000,0,-1.0,0.0,0,20210928,094047,33840,1.04,1.10,1.10,1.10,21.3,48.4,7.14,8.26,8.28,8.29,8.29,0.55,0,0,3.41,17.3,61.3,488
17,0.000000,0.000000,0,-1.0,0.0,0,20210928,094048,34911,1.06,1.12,1.12,1.12,21.3,48.4,7.32,8.46,8.49,8.49,8.49,0.54,0,0,3.41,17.3,61.3,488
18,0.000000,0.000000,0,-1.0,0.0,0,20210928,094050,35986,1.08,1.14,1.14,1.14,21.3,48.4,7.43,8.59,8.62,8.62,8.62,0.54,0,0,3.41,17.3,61.2,488
19,0.000000,0.000000,0,-1.0,0.0,0,20210928,094051,37061,1.10,1.16,1.16,1.16,21.4,48.2,7.54,8.72,8.75,8.75,8.75,0.54,0,0,3.41,17.4,60.9,488
