,Timestamp,Station,Sensor,Temperature,Humidity,NC0.5,NC1.0,NC2.5,NC10,TypicalParticleSize,PM1.0,PM2.5,PM4.0,PM10,Session Id
0,2021-09-27 07:11:47,Gullmarsplan,1,21.2,45.7,3.82,4.66,4.82,4.86,0.71,0.61,0.78,0.89,0.92,20210927-1
1,2021-09-27 07:11:47,Gullmarsplan,2,20.4,47.7,5.96,7.45,7.8,7.86,0.72,0.98,1.35,1.6,1.65,20210927-1
2,2021-09-27 07:11:47,Gullmarsplan,3,21.3,44.8,6.78,8.22,8.48,8.54,0.72,1.06,1.35,1.54,1.58,20210927-1
3,2021-09-27 07:11:47,Gullmarsplan,B,21.3,44.9,5.34,6.55,6.81,6.86,0.73,0.86,1.13,1.31,1.35,20210927-1
4,2021-09-27 07:11:48,Gullmarsplan,1,21.2,45.7,3.87,4.72,4.88,4.92,0.7,0.61,0.79,0.91,0.93,20210927-1
5,2021-09-27 07:11:48,Gullmarsplan,2,20.4,47.8,6.01,7.5,7.85,7.92,0.72,0.99,1.35,1.6,1.65,20210927-1
6,2021-09-27 07:11:48,Gullmarsplan,3,21.3,44.8,6.7,8.12,8.39,8.44,0.72,1.05,1.34,1.52,1.56,20210927-1
7,2021-09-27 07:11:48,Gullmarsplan,4,21.5,45.3,5.45,6.5,6.64,6.66,0.71,0.83,0.99,1.09,1.1,20210927-1
8,2021-09-27 07:11:48,Gullmarsplan,B,21.3,44.9,5.35,6.56,6.81,6.87,0.73,0.86,1.13,1.31,1.35,20210927-1
9,2021-09-27 07:11:49,Gullmarsplan,1,21.1,45.7,4.02,4.9,5.07,5.11,0.7,0.64,0.82,0.94,0.96,20210927-1
10,2021-09-27 07:11:49,Gullmarsplan,3,21.3,44.8,6.62,8.03,8.29,8.34,0.72,1.04,1.32,1.5,1.54,20210927-1
11,2021-09-27 07:11:49,Gullmarsplan,4,21.4,45.3,5.33,6.35,6.48,6.51,0.71,0.81,0.97,1.06,1.08,20210927-1
12,2021-09-27 07:11:49,Gullmarsplan,B,21.3,44.9,5.42,6.65,6.91,6.96,0.73,0.87,1.15,1.33,1.37,20210927-1
13,2021-09-27 07:11:50,Gullmarsplan,1,21.2,45.7,4.17,5.09,5.27,5.31,0.7,0.66,0.85,0.98,1.0,20210927-1
14,2021-09-27 07:11:50,Gullmarsplan,2,20.3,47.9,6.03,7.53,7.88,7.95,0.72,0.99,1.36,1.61,1.66,20210927-1
15,2021-09-27 07:11:50,Gullmarsplan,3,21.3,44.8,6.55,7.94,8.2,8.25,0.72,1.03,1.31,1.48,1.52,20210927-1
16,2021-09-27 07:11:50,Gullmarsplan,B,21.3,44.9,5.51,6.77,7.03,7.08,0.73,0.88,1.17,1.35,1.39,20210927-1
17,2021-09-27 07:11:51,Gullmarsplan,1,21.2,45.7,4.33,5.28,5.47,5.51,0.7,0.69,0.88,1.01,1.04,20210927-1
18,2021-09-27 07:11:51,Gullmarsplan,2,20.3,47.9,6.03,7.54,7.89,7.96,0.72,0.99,1.36,1.62,1.67,20210927-1
19,2021-09-27 07:11:51,Gullmarsplan,3,21.3,44.8,6.48,7.85,8.1,8.15,0.72,1.02,1.29,1.47,1.5,20210927-1
20,2021-09-27 07:11:51,Gullmarsplan,4,21.5,45.3,5.26,6.26,6.4,6.42,0.71,0.8,0.96,1.05,1.06,20210927-1
21,2021-09-27 07:11:51,Gullmarsplan,B,21.3,45.0,5.58,6.84,7.11,7.16,0.74,0.89,1.18,1.37,1.41,20210927-1
22,2021-09-27 07:11:52,Gullmarsplan,1,21.1,45.7,4.42,5.39,5.58,5.62,0.7,0.7,0.9,1.03,1.06,20210927-1
23,2021-09-27 07:11:52,Gullmarsplan,2,20.3,48.0,6.02,7.52,7.88,7.95,0.72,0.99,1.36,1.62,1.67,20210927-1
24,2021-09-27 07:11:52,Gullmarsplan,3,21.4,44.8,6.35,7.7,7.94,7.99,0.72,1.0,1.27,1.44,1.47,20210927-1
25,2021-09-27 07:11:52,Gullmarsplan,4,21.4,45.3,5.15,6.13,6.26,6.29,0.71,0.79,0.94,1.02,1.04,20210927-1
26,2021-09-27 07:11:52,Gullmarsplan,B,21.3,45.0,5.7,6.99,7.26,7.32,0.74,0.91,1.21,1.4,1.44,20210927-1
27,2021-09-27 07:11:53,Gullmarsplan,1,21.1,45.7,4.55,5.55,5.75,5.79,0.7,0.72,0.93,1.06,1.09,20210927-1
28,2021-09-27 07:11:53,Gullmarsplan,2,20.3,48.0,6.05,7.56,7.91,7.98,0.73,0.99,1.37,1.62,1.67,20210927-1
29,2021-09-27 07:11:53,Gullmarsplan,3,21.3,44.8,6.3,7.63,7.87,7.92,0.72,0.99,1.25,1.42,1.45,20210927-1
30,2021-09-27 07:11:53,Gullmarsplan,4,21.4,45.3,5.05,6.02,6.14,6.17,0.71,0.77,0.92,1.0,1.02,20210927-1
31,2021-09-27 07:11:53,Gullmarsplan,B,21.3,45.0,5.74,7.04,7.32,7.37,0.74,0.92,1.22,1.41,1.45,20210927-1
32,2021-09-27 07:11:54,Gullmarsplan,1,21.1,45.8,4.8,5.86,6.06,6.1,0.71,0.76,0.98,1.12,1.15,20210927-1
33,2021-09-27 07:11:54,Gullmarsplan,2,20.3,48.1,6.01,7.51,7.86,7.93,0.73,0.99,1.36,1.61,1.66,20210927-1
34,2021-09-27 07:11:54,Gullmarsplan,3,21.3,44.8,6.19,7.5,7.73,7.78,0.72,0.97,1.23,1.4,1.43,20210927-1
35,2021-09-27 07:11:54,Gullmarsplan,4,21.4,45.3,4.96,5.91,6.04,6.06,0.71,0.76,0.9,0.99,1.01,20210927-1
36,2021-09-27 07:11:54,Gullmarsplan,B,21.3,45.0,5.84,7.17,7.45,7.5,0.74,0.94,1.24,1.44,1.48,20210927-1
37,2021-09-27 07:11:55,Gullmarsplan,1,21.1,45.8,4.91,5.99,6.2,6.24,0.71,0.78,1.0,1.15,1.18,20210927-1
38,2021-09-27 07:11:55,Gullmarsplan,2,20.4,48.1,6.06,7.57,7.92,7.99,0.72,0.99,1.36,1.61,1.67,20210927-1
39,2021-09-27 07:11:55,Gullmarsplan,3,21.3,44.8,6.04,7.32,7.55,7.6,0.72,0.95,1.2,1.36,1.39,20210927-1
40,2021-09-27 07:11:55,Gullmarsplan,4,21.4,45.3,4.88,5.82,5.95,5.97,0.71,0.75,0.89,0.98,0.99,20210927-1
