[miniDiSC java tool version 2 output file]
[Data recorded with miniDiSC SN101607 running firmware 3,42]
[File start date: 2021.10.04]
[File start time: 08:08:50]

Time	Number	Size	LDSA	Filter	Diff	
1074,5	4947	68,4	19,56	17,28	5,98
1084,5	4701	70,3	19,14	17,02	5,74
1094,5	4365	73,4	18,67	16,77	5,43
1104,5	4677	69,9	18,95	16,83	5,7
1114,5	2231	91	12,12	11,36	3,05
1124,5	2382	77,3	10,8	9,81	3,03
1134,5	1714	92,2	9,44	8,87	2,36
1144,5	1561	92,9	8,67	8,16	2,16
1154,5	1554	88,3	8,17	7,62	2,1
1164,5	1572	89,7	8,4	7,86	2,14
1174,5	1514	90	8,12	7,6	2,06
1184,5	1618	86	8,25	7,66	2,15
1194,5	1522	88,8	8,04	7,51	2,06
1204,5	1690	80,4	7,99	7,33	2,18
1214,5	1323	96,9	7,7	7,3	1,87
1224,5	1330	95,4	7,61	7,19	1,86
1234,5	1397	91,9	7,67	7,2	1,92
1244,5	1541	83,4	7,59	7,01	2,02
1254,5	2959	68,6	11,75	10,39	3,58
1264,5	3642	73,3	15,55	13,97	4,52
1274,5	3904	71,6	16,24	14,51	4,8
1284,5	4769	64,5	17,68	15,38	5,64
1294,5	5041	63	18,2	15,73	5,91
1304,5	4682	67	18,1	15,91	5,62
1314,5	4564	66,7	17,54	15,39	5,46
1324,5	5066	62,6	18,14	15,64	5,92
1334,5	4697	65,6	17,71	15,47	5,59
1344,5	4589	66	17,44	15,26	5,47
1354,5	4508	67	17,43	15,32	5,41
1364,5	3424	74,6	14,91	13,45	4,28
1374,5	2332	90,2	12,53	11,73	3,18
1384,5	2425	86,5	12,44	11,56	3,24
1394,5	2345	88	12,27	11,44	3,16
1404,5	2323	86,7	11,94	11,1	3,1
1414,5	2330	86,3	11,92	11,07	3,11
1424,5	2135	91,8	11,71	10,99	2,93
1434,5	2279	86,4	11,68	10,85	3,04
1444,5	2103	90,2	11,31	10,58	2,86
1454,5	2269	84,4	11,32	10,47	2,99
1464,5	3045	75,5	13,44	12,16	3,83
1474,5	3592	73	15,27	13,71	4,46
1484,5	3710	70,4	15,14	13,47	4,53
1494,5	3595	73,3	15,36	13,79	4,47
1504,5	3950	67,4	15,35	13,51	4,75
1514,5	3520	73,8	15,15	13,63	4,39
1524,5	3473	75,1	15,22	13,75	4,36
1534,5	3638	72,3	15,3	13,7	4,49
1544,5	3786	71,2	15,64	13,95	4,65
1554,5	3764	71,5	15,64	13,97	4,63
1564,5	3801	70,4	15,51	13,8	4,65
1574,5	3820	70,1	15,51	13,78	4,66
1584,5	3484	74,2	15,08	13,59	4,35
1594,5	3366	74,3	14,59	13,15	4,2
1604,5	3157	76,7	14,18	12,87	4
1614,5	2899	81,4	13,91	12,78	3,77
1624,5	2797	83,7	13,83	12,77	3,68
1634,5	3090	77	13,93	12,65	3,92
1644,5	2986	77,7	13,59	12,36	3,8
1654,5	2853	80,1	13,44	12,3	3,68
1664,5	4370	65,8	16,54	14,47	5,2
1674,5	5587	59,6	18,96	16,12	6,42
1684,5	5426	61,2	18,95	16,23	6,29
1694,5	5393	61,2	18,83	16,13	6,25
1704,5	5743	58,3	19,02	16,06	6,55
1714,5	5614	59	18,82	15,95	6,43
1724,5	5605	59,8	19,09	16,25	6,45
1734,5	5629	58,4	18,66	15,76	6,42
1744,5	6171	55,3	19,26	15,98	6,91
1754,5	5824	57,6	19,03	16,01	6,62
1764,5	2934	70,9	12,08	10,77	3,6
1774,5	1745	82,6	8,5	7,84	2,28
1784,5	928	110,5	6,25	6,03	1,4
1794,5	981	97,3	5,74	5,44	1,39
1804,5	842	107,3	5,49	5,28	1,25
1814,5	869	103,3	5,43	5,2	1,27
1824,5	961	96,9	5,59	5,3	1,36
1834,5	932	101,5	5,71	5,45	1,35
1844,5	1004	95,2	5,73	5,41	1,4
1854,5	4172	59,9	14,22	12,11	4,8
1864,5	4284	68,4	16,93	14,96	5,18
1874,5	3975	71	16,37	14,59	4,87
1884,5	3914	71,1	16,16	14,41	4,8
1894,5	3817	72,8	16,18	14,51	4,73
1904,5	3930	71,1	16,21	14,45	4,82
1914,5	3972	71,3	16,44	14,67	4,88
1924,5	3958	70,7	16,25	14,47	4,85
1934,5	3911	71,8	16,31	14,57	4,82
1944,5	3873	71,9	16,18	14,46	4,77
1954,5	3878	72,3	16,31	14,6	4,79
1964,5	3998	71,7	16,64	14,87	4,92
1974,5	4005	70,8	16,46	14,66	4,91
1984,5	3723	74,8	16,26	14,67	4,66
1994,5	3920	73,1	16,67	14,96	4,86
2004,5	3787	75,1	16,6	14,98	4,75
2014,5	3697	75,1	16,21	14,64	4,64
2024,5	2519	87,2	13,04	12,13	3,38
2034,5	2409	89,1	12,78	11,94	3,26
2044,5	2425	87,1	12,54	11,66	3,25
2054,5	2388	85,6	12,11	11,23	3,17
2064,5	2353	86,4	12,05	11,2	3,14
2074,5	2056	93,9	11,56	10,89	2,86
2084,5	2396	85,1	12,08	11,19	3,17
2094,5	2530	82,6	12,32	11,35	3,31
2104,5	2475	84,9	12,44	11,52	3,28
2114,5	2527	84,4	12,62	11,68	3,34
2124,5	2792	80,3	13,19	12,09	3,6
2134,5	2046	98,9	12,19	11,58	2,92
