,Timestamp,Station,Sensor,Temperature,Humidity,NC0.5,NC1.0,NC2.5,NC10,TypicalParticleSize,PM1.0,PM2.5,PM4.0,PM10,Session Id
0,2021-09-24 09:38:42,Gullmarsplan,2,19.0,48.0,3.06,3.56,3.57,3.57,0.53,0.45,0.47,0.47,0.47,20210924-1
1,2021-09-24 09:38:42,Gullmarsplan,B,19.6,45.4,2.72,3.15,3.16,3.16,0.55,0.4,0.42,0.42,0.42,20210924-1
2,2021-09-24 09:38:43,Gullmarsplan,2,19.1,48.0,3.37,3.93,3.93,3.94,0.53,0.49,0.52,0.52,0.52,20210924-1
3,2021-09-24 09:38:43,Gullmarsplan,B,19.7,45.4,2.87,3.31,3.32,3.33,0.55,0.42,0.44,0.44,0.44,20210924-1
4,2021-09-24 09:38:44,Gullmarsplan,2,19.1,47.9,3.56,4.15,4.16,4.16,0.53,0.52,0.55,0.55,0.55,20210924-1
5,2021-09-24 09:38:44,Gullmarsplan,B,19.7,45.5,3.04,3.52,3.53,3.53,0.56,0.44,0.47,0.47,0.47,20210924-1
6,2021-09-24 09:38:45,Gullmarsplan,2,19.1,47.9,3.68,4.28,4.3,4.3,0.53,0.54,0.57,0.57,0.57,20210924-1
7,2021-09-24 09:38:45,Gullmarsplan,B,19.7,45.6,3.15,3.65,3.66,3.66,0.56,0.46,0.48,0.48,0.48,20210924-1
8,2021-09-24 09:38:46,Gullmarsplan,2,19.1,47.9,3.79,4.41,4.42,4.42,0.53,0.55,0.59,0.59,0.59,20210924-1
9,2021-09-24 09:38:46,Gullmarsplan,B,19.7,45.7,3.21,3.72,3.73,3.73,0.56,0.47,0.49,0.49,0.49,20210924-1
10,2021-09-24 09:38:47,Gullmarsplan,2,19.0,47.9,3.89,4.53,4.54,4.54,0.53,0.57,0.6,0.6,0.6,20210924-1
11,2021-09-24 09:38:47,Gullmarsplan,B,19.8,45.8,3.23,3.73,3.75,3.75,0.56,0.47,0.5,0.5,0.5,20210924-1
12,2021-09-24 09:38:48,Gullmarsplan,2,19.1,47.9,3.98,4.64,4.65,4.65,0.53,0.58,0.62,0.62,0.62,20210924-1
13,2021-09-24 09:38:48,Gullmarsplan,B,19.8,46.0,3.21,3.71,3.72,3.72,0.56,0.47,0.49,0.49,0.49,20210924-1
14,2021-09-24 09:38:49,Gullmarsplan,2,19.1,47.9,4.02,4.68,4.69,4.69,0.53,0.59,0.62,0.62,0.62,20210924-1
15,2021-09-24 09:38:49,Gullmarsplan,B,19.7,46.1,3.16,3.66,3.67,3.67,0.56,0.46,0.49,0.49,0.49,20210924-1
16,2021-09-24 09:38:50,Gullmarsplan,2,19.1,47.9,4.01,4.66,4.67,4.68,0.53,0.59,0.62,0.62,0.62,20210924-1
17,2021-09-24 09:38:51,Gullmarsplan,2,19.1,47.9,3.96,4.6,4.62,4.62,0.53,0.58,0.61,0.61,0.61,20210924-1
18,2021-09-24 09:38:51,Gullmarsplan,B,19.8,46.0,3.14,3.63,3.64,3.64,0.56,0.46,0.48,0.48,0.48,20210924-1
19,2021-09-24 09:38:52,Gullmarsplan,2,19.1,47.9,3.93,4.57,4.58,4.58,0.52,0.57,0.61,0.61,0.61,20210924-1
20,2021-09-24 09:38:52,Gullmarsplan,B,19.8,46.0,3.17,3.67,3.68,3.68,0.55,0.46,0.49,0.49,0.49,20210924-1
21,2021-09-24 09:38:53,Gullmarsplan,2,19.1,47.9,3.86,4.5,4.51,4.51,0.53,0.56,0.6,0.6,0.6,20210924-1
22,2021-09-24 09:38:53,Gullmarsplan,B,19.8,46.0,3.22,3.72,3.73,3.73,0.55,0.47,0.49,0.49,0.49,20210924-1
23,2021-09-24 09:38:54,Gullmarsplan,2,19.1,47.9,3.88,4.52,4.53,4.53,0.52,0.57,0.6,0.6,0.6,20210924-1
24,2021-09-24 09:38:54,Gullmarsplan,B,19.8,46.1,3.22,3.72,3.73,3.74,0.55,0.47,0.49,0.49,0.49,20210924-1
25,2021-09-24 09:38:55,Gullmarsplan,2,19.1,47.9,3.91,4.55,4.56,4.56,0.52,0.57,0.6,0.6,0.6,20210924-1
26,2021-09-24 09:38:55,Gullmarsplan,B,19.7,46.1,3.19,3.69,3.7,3.7,0.55,0.46,0.49,0.49,0.49,20210924-1
27,2021-09-24 09:38:56,Gullmarsplan,B,19.8,46.0,3.06,3.53,3.55,3.55,0.55,0.44,0.47,0.47,0.47,20210924-1
28,2021-09-24 09:38:57,Gullmarsplan,2,19.0,47.9,3.89,4.53,4.54,4.55,0.52,0.57,0.6,0.6,0.6,20210924-1
29,2021-09-24 09:38:57,Gullmarsplan,B,19.8,45.9,2.96,3.43,3.44,3.44,0.55,0.43,0.46,0.46,0.46,20210924-1
30,2021-09-24 09:38:58,Gullmarsplan,2,18.9,47.9,3.84,4.47,4.48,4.48,0.52,0.56,0.59,0.59,0.59,20210924-1
31,2021-09-24 09:38:58,Gullmarsplan,B,19.8,45.9,2.86,3.31,3.32,3.32,0.55,0.42,0.44,0.44,0.44,20210924-1
32,2021-09-24 09:38:59,Gullmarsplan,2,19.0,47.9,3.76,4.38,4.39,4.39,0.52,0.55,0.58,0.58,0.58,20210924-1
33,2021-09-24 09:38:59,Gullmarsplan,B,19.8,45.8,2.74,3.18,3.18,3.19,0.55,0.4,0.42,0.42,0.42,20210924-1
34,2021-09-24 09:39:00,Gullmarsplan,2,19.0,47.9,3.71,4.31,4.33,4.33,0.52,0.54,0.57,0.57,0.57,20210924-1
35,2021-09-24 09:39:00,Gullmarsplan,B,19.8,45.7,2.71,3.14,3.15,3.15,0.55,0.39,0.42,0.42,0.42,20210924-1
36,2021-09-24 09:39:01,Gullmarsplan,2,19.0,47.9,3.68,4.28,4.29,4.29,0.52,0.54,0.57,0.57,0.57,20210924-1
37,2021-09-24 09:39:01,Gullmarsplan,B,19.8,45.6,2.66,3.08,3.09,3.09,0.55,0.39,0.41,0.41,0.41,20210924-1
38,2021-09-24 09:39:02,Gullmarsplan,2,19.0,47.9,3.67,4.27,4.28,4.28,0.52,0.54,0.57,0.57,0.57,20210924-1
39,2021-09-24 09:39:02,Gullmarsplan,B,19.8,45.5,2.64,3.05,3.06,3.06,0.55,0.38,0.41,0.41,0.41,20210924-1
40,2021-09-24 09:39:03,Gullmarsplan,2,19.0,47.9,3.62,4.21,4.22,4.23,0.52,0.53,0.56,0.56,0.56,20210924-1
41,2021-09-24 09:39:03,Gullmarsplan,B,19.8,45.4,2.59,3.0,3.01,3.01,0.55,0.38,0.4,0.4,0.4,20210924-1
42,2021-09-24 09:39:04,Gullmarsplan,2,19.0,47.9,3.6,4.19,4.2,4.2,0.52,0.53,0.56,0.56,0.56,20210924-1
43,2021-09-24 09:39:04,Gullmarsplan,B,19.8,45.3,2.53,2.93,2.94,2.94,0.55,0.37,0.39,0.39,0.39,20210924-1
44,2021-09-24 09:39:05,Gullmarsplan,2,19.0,47.8,3.54,4.12,4.13,4.13,0.52,0.52,0.55,0.55,0.55,20210924-1
45,2021-09-24 09:39:06,Gullmarsplan,2,19.0,47.8,3.51,4.09,4.1,4.1,0.52,0.51,0.54,0.54,0.54,20210924-1
46,2021-09-24 09:39:06,Gullmarsplan,B,19.7,45.3,2.46,2.84,2.85,2.85,0.55,0.36,0.38,0.38,0.38,20210924-1
