,Time,Number,Size,LDSA,Filter,Diff,Timestamp,Station,Date,Sensor,Session Id
0,2744.5,3442,"44,7","8,48","6,5","3,59",2021-09-27 18:14:38,Abrahamsberg,2021-09-27,DiSC,20210927-2
1,2754.5,3036,"47,2","7,95","6,24","3,23",2021-09-27 18:14:48,Abrahamsberg,2021-09-27,DiSC,20210927-2
2,2764.5,3352,"45,3","8,39","6,47","3,51",2021-09-27 18:14:58,Abrahamsberg,2021-09-27,DiSC,20210927-2
3,2774.5,3244,"45,8","8,21","6,35","3,41",2021-09-27 18:15:08,Abrahamsberg,2021-09-27,DiSC,20210927-2
4,2784.5,3053,"47,7","8,1","6,38","3,26",2021-09-27 18:15:18,Abrahamsberg,2021-09-27,DiSC,20210927-2
5,2794.5,3192,"47,4","8,4","6,6","3,4",2021-09-27 18:15:28,Abrahamsberg,2021-09-27,DiSC,20210927-2
6,2804.5,3431,46,"8,74","6,78","3,61",2021-09-27 18:15:38,Abrahamsberg,2021-09-27,DiSC,20210927-2
7,2264.5,2396,"54,4","7,34","6,06","2,67",2021-09-27 18:06:38,Alvik,2021-09-27,DiSC,20210927-2
8,2274.5,2811,50,"7,84","6,29","3,04",2021-09-27 18:06:48,Alvik,2021-09-27,DiSC,20210927-2
9,2284.5,2667,"51,3","7,67","6,21","2,92",2021-09-27 18:06:58,Alvik,2021-09-27,DiSC,20210927-2
10,2294.5,2608,51,"7,45","6,02","2,84",2021-09-27 18:07:08,Alvik,2021-09-27,DiSC,20210927-2
11,2304.5,2494,"52,3","7,32","5,96","2,74",2021-09-27 18:07:18,Alvik,2021-09-27,DiSC,20210927-2
12,2314.5,2559,"51,2","7,34","5,94","2,79",2021-09-27 18:07:28,Alvik,2021-09-27,DiSC,20210927-2
13,2324.5,3223,"44,1","7,82","5,96","3,35",2021-09-27 18:07:38,Alvik,2021-09-27,DiSC,20210927-2
14,2984.5,2297,"53,6","6,93","5,7","2,55",2021-09-27 18:18:38,Brommaplan,2021-09-27,DiSC,20210927-2
15,2994.5,2933,"51,1","8,4","6,79","3,2",2021-09-27 18:18:48,Brommaplan,2021-09-27,DiSC,20210927-2
16,3004.5,2592,"55,2","8,08","6,71","2,9",2021-09-27 18:18:58,Brommaplan,2021-09-27,DiSC,20210927-2
17,3014.5,2581,"52,3","7,58","6,17","2,84",2021-09-27 18:19:08,Brommaplan,2021-09-27,DiSC,20210927-2
18,3024.5,2496,"53,5","7,51","6,17","2,77",2021-09-27 18:19:18,Brommaplan,2021-09-27,DiSC,20210927-2
19,3034.5,2517,"53,7","7,6","6,25","2,79",2021-09-27 18:19:28,Brommaplan,2021-09-27,DiSC,20210927-2
20,3044.5,2523,"53,5","7,59","6,23","2,8",2021-09-27 18:19:38,Brommaplan,2021-09-27,DiSC,20210927-2
21,1594.5,3520,"45,7","8,9","6,89","3,7",2021-09-27 17:55:28,Fridhemsplan,2021-09-27,DiSC,20210927-2
22,1604.5,3529,"46,4","9,06","7,05","3,73",2021-09-27 17:55:38,Fridhemsplan,2021-09-27,DiSC,20210927-2
23,1614.5,3414,"47,7","9,04","7,12","3,64",2021-09-27 17:55:48,Fridhemsplan,2021-09-27,DiSC,20210927-2
24,1624.5,3486,"46,8","9,04","7,06","3,69",2021-09-27 17:55:58,Fridhemsplan,2021-09-27,DiSC,20210927-2
25,1634.5,3603,47,"9,39","7,35","3,82",2021-09-27 17:56:08,Fridhemsplan,2021-09-27,DiSC,20210927-2
26,1644.5,3683,"46,8","9,56","7,47","3,9",2021-09-27 17:56:18,Fridhemsplan,2021-09-27,DiSC,20210927-2
27,1654.5,3722,"46,2","9,52","7,4","3,93",2021-09-27 17:56:28,Fridhemsplan,2021-09-27,DiSC,20210927-2
28,1664.5,3556,"46,6","9,17","7,15","3,76",2021-09-27 17:56:38,Fridhemsplan,2021-09-27,DiSC,20210927-2
29,1674.5,4243,"39,9","9,23","6,73","4,25",2021-09-27 17:56:48,Fridhemsplan,2021-09-27,DiSC,20210927-2
30,1684.5,3728,"44,5","9,14",7,"3,88",2021-09-27 17:56:58,Fridhemsplan,2021-09-27,DiSC,20210927-2
31,3824.5,2552,"50,2","7,15","5,74","2,77",2021-09-27 18:32:38,Islandstorget,2021-09-27,DiSC,20210927-2
32,3834.5,2518,"51,8","7,32","5,95","2,76",2021-09-27 18:32:48,Islandstorget,2021-09-27,DiSC,20210927-2
33,3844.5,2409,"53,1","7,19","5,9","2,66",2021-09-27 18:32:58,Islandstorget,2021-09-27,DiSC,20210927-2
34,3854.5,2479,52,"7,23","5,88","2,72",2021-09-27 18:33:08,Islandstorget,2021-09-27,DiSC,20210927-2
35,3864.5,2509,"51,7","7,28","5,91","2,75",2021-09-27 18:33:18,Islandstorget,2021-09-27,DiSC,20210927-2
36,3874.5,2507,"51,9","7,3","5,93","2,75",2021-09-27 18:33:28,Islandstorget,2021-09-27,DiSC,20210927-2
37,3884.5,2499,"50,9","7,11","5,74","2,72",2021-09-27 18:33:38,Islandstorget,2021-09-27,DiSC,20210927-2
38,3894.5,2441,"51,9","7,1","5,77","2,68",2021-09-27 18:33:48,Islandstorget,2021-09-27,DiSC,20210927-2
39,3904.5,1712,60,"5,85","4,99","1,97",2021-09-27 18:33:58,Islandstorget,2021-09-27,DiSC,20210927-2
40,3914.5,1641,"56,8","5,28","4,42","1,86",2021-09-27 18:34:08,Islandstorget,2021-09-27,DiSC,20210927-2
41,3924.5,1387,"61,5","4,88","4,19","1,61",2021-09-27 18:34:18,Islandstorget,2021-09-27,DiSC,20210927-2
42,3934.5,1559,"57,8","5,12","4,31","1,77",2021-09-27 18:34:28,Islandstorget,2021-09-27,DiSC,20210927-2
43,3944.5,1372,"64,6","5,09","4,43","1,62",2021-09-27 18:34:38,Islandstorget,2021-09-27,DiSC,20210927-2
44,2064.5,3247,"49,4","8,95","7,15","3,5",2021-09-27 18:03:18,Kristineberg,2021-09-27,DiSC,20210927-2
45,2074.5,6072,"46,2","15,53","12,07","6,4",2021-09-27 18:03:28,Kristineberg,2021-09-27,DiSC,20210927-2
46,2084.5,4732,"63,8","17,31",15,"5,57",2021-09-27 18:03:38,Kristineberg,2021-09-27,DiSC,20210927-2
47,224.5,3604,"52,3","10,57","8,61","3,96",2021-09-27 17:32:38,Odenplan,2021-09-27,DiSC,20210927-2
48,234.5,3514,53,"10,46","8,57","3,88",2021-09-27 17:32:48,Odenplan,2021-09-27,DiSC,20210927-2
49,244.5,3460,53,"10,31","8,44","3,82",2021-09-27 17:32:58,Odenplan,2021-09-27,DiSC,20210927-2
50,254.5,3481,"52,6","10,28","8,39","3,83",2021-09-27 17:33:08,Odenplan,2021-09-27,DiSC,20210927-2
51,264.5,3324,"54,3","10,17","8,4","3,7",2021-09-27 17:33:18,Odenplan,2021-09-27,DiSC,20210927-2
52,274.5,3293,"53,5","9,91","8,15","3,65",2021-09-27 17:33:28,Odenplan,2021-09-27,DiSC,20210927-2
53,284.5,3386,"53,8","10,25","8,44","3,76",2021-09-27 17:33:38,Odenplan,2021-09-27,DiSC,20210927-2
54,294.5,3447,53,"10,27","8,42","3,81",2021-09-27 17:33:48,Odenplan,2021-09-27,DiSC,20210927-2
55,304.5,3493,"51,6","10,11","8,2","3,82",2021-09-27 17:33:58,Odenplan,2021-09-27,DiSC,20210927-2
56,314.5,3572,"50,1","10,01","8,03","3,87",2021-09-27 17:34:08,Odenplan,2021-09-27,DiSC,20210927-2
57,324.5,3403,"51,7","9,87","8,01","3,73",2021-09-27 17:34:18,Odenplan,2021-09-27,DiSC,20210927-2
58,334.5,3335,"51,5","9,63","7,81","3,65",2021-09-27 17:34:28,Odenplan,2021-09-27,DiSC,20210927-2
59,344.5,3717,"49,8","10,34","8,28","4,02",2021-09-27 17:34:38,Odenplan,2021-09-27,DiSC,20210927-2
60,354.5,3450,52,"10,05","8,18","3,79",2021-09-27 17:34:48,Odenplan,2021-09-27,DiSC,20210927-2
61,364.5,3593,"50,7","10,19","8,21","3,91",2021-09-27 17:34:58,Odenplan,2021-09-27,DiSC,20210927-2
62,374.5,3704,"50,4","10,44","8,4","4,02",2021-09-27 17:35:08,Odenplan,2021-09-27,DiSC,20210927-2
63,384.5,3722,"50,5","10,52","8,47","4,05",2021-09-27 17:35:18,Odenplan,2021-09-27,DiSC,20210927-2
64,394.5,3954,"48,2","10,59","8,37","4,23",2021-09-27 17:35:28,Odenplan,2021-09-27,DiSC,20210927-2
65,404.5,3825,"49,1","10,47","8,34","4,12",2021-09-27 17:35:38,Odenplan,2021-09-27,DiSC,20210927-2
66,414.5,3992,48,"10,65","8,41","4,27",2021-09-27 17:35:48,Odenplan,2021-09-27,DiSC,20210927-2
67,424.5,3697,"50,2","10,38","8,33","4,01",2021-09-27 17:35:58,Odenplan,2021-09-27,DiSC,20210927-2
68,434.5,3976,"47,6","10,51","8,27","4,24",2021-09-27 17:36:08,Odenplan,2021-09-27,DiSC,20210927-2
69,444.5,3958,"47,5","10,43","8,2","4,21",2021-09-27 17:36:18,Odenplan,2021-09-27,DiSC,20210927-2
70,454.5,3826,"48,4","10,31","8,17","4,1",2021-09-27 17:36:28,Odenplan,2021-09-27,DiSC,20210927-2
71,464.5,3823,"48,6","10,34","8,2","4,1",2021-09-27 17:36:38,Odenplan,2021-09-27,DiSC,20210927-2
72,474.5,3976,"47,1","10,4","8,15","4,22",2021-09-27 17:36:48,Odenplan,2021-09-27,DiSC,20210927-2
73,484.5,3834,"48,4","10,31","8,16","4,11",2021-09-27 17:36:58,Odenplan,2021-09-27,DiSC,20210927-2
74,494.5,3792,"48,6","10,25","8,13","4,07",2021-09-27 17:37:08,Odenplan,2021-09-27,DiSC,20210927-2
75,504.5,3811,"48,9","10,38","8,25","4,1",2021-09-27 17:37:18,Odenplan,2021-09-27,DiSC,20210927-2
76,514.5,4015,"48,3","10,79","8,53","4,3",2021-09-27 17:37:28,Odenplan,2021-09-27,DiSC,20210927-2
77,524.5,3979,"47,7","10,54","8,29","4,24",2021-09-27 17:37:38,Odenplan,2021-09-27,DiSC,20210927-2
