[miniDiSC java tool version 2 output file]
[Data recorded with miniDiSC SN101607 running firmware 3,42]
[File start date: 2021.10.12]
[File start time: 07:46:56]

Time	Number	Size	LDSA	Filter	Diff	
4,5	1501	34,3	2,76	1,87	1,42
14,5	1861	33,5	3,33	2,23	1,74
24,5	1786	39,8	3,87	2,82	1,79
34,5	1602	38,1	3,31	2,36	1,58
44,5	1754	35	3,3	2,25	1,67
54,5	1429	39,3	3,06	2,21	1,42
64,5	1583	32,9	2,78	1,84	1,47
74,5	2184	26,6	3,03	1,76	1,84
84,5	1400	36,3	2,74	1,9	1,35
94,5	1262	37,5	2,56	1,81	1,24
104,5	1286	36,8	2,56	1,79	1,25
114,5	1188	34	2,16	1,45	1,12
124,5	1524	31,8	2,57	1,67	1,39
134,5	21821	14,8	15,73	5,84	12,87
144,5	26947	14,9	19,57	7,3	15,97
154,5	26888	14,6	19,19	7,06	15,76
164,5	30138	15,6	23,07	8,98	18,45
174,5	30783	16	24,33	9,7	19,21
184,5	32685	16	25,73	10,23	20,35
194,5	37842	15,6	28,96	11,26	23,15
204,5	38477	15,3	28,82	11,02	23,22
214,5	39127	14,6	27,78	10,17	22,84
224,5	38886	14,5	27,45	10	22,61
234,5	40684	14,3	28,41	10,26	23,49
244,5	40880	14,1	28,04	9,98	23,34
254,5	39039	14,2	27,05	9,71	22,43
264,5	39240	14,3	27,4	9,9	22,66
274,5	36088	14,5	25,57	9,35	21,04
284,5	36622	14,2	25,21	9	20,96
294,5	35967	14,4	25,25	9,16	20,85
304,5	26621	15,5	20,25	7,84	16,23
314,5	27978	15,2	20,89	7,97	16,86
324,5	18994	17	15,96	6,67	12,31
334,5	28923	14,6	20,62	7,58	16,94
344,5	29975	14,5	21,23	7,76	17,48
354,5	21022	16,3	16,95	6,87	13,29
364,5	10529	19,6	10,4	4,89	7,48
374,5	10547	19,5	10,37	4,86	7,48
384,5	10902	19,2	10,53	4,87	7,65
394,5	10962	19,6	10,81	5,08	7,79
404,5	11946	18,8	11,28	5,14	8,28
414,5	12474	18,4	11,5	5,15	8,53
424,5	11301	18,9	10,7	4,89	7,85
434,5	9455	19,5	9,26	4,33	6,69
444,5	9036	19,7	8,98	4,24	6,45
454,5	9480	18,7	8,89	4,03	6,55
464,5	6285	22,2	7,13	3,67	4,81
474,5	5698	24,3	7,15	3,92	4,58
484,5	5707	24,7	7,29	4,05	4,63
494,5	5601	25	7,26	4,07	4,57
504,5	5861	24,7	7,47	4,14	4,75
514,5	5645	25,8	7,55	4,31	4,68
524,5	5576	25,8	7,46	4,26	4,62
534,5	5797	25,7	7,74	4,41	4,8
544,5	5647	27,7	8,19	4,89	4,85
554,5	5501	27,7	7,98	4,77	4,73
564,5	5572	26,6	7,71	4,48	4,69
574,5	5612	26,5	7,76	4,51	4,72
584,5	6136	26,8	8,56	5	5,18
594,5	4974	28,6	7,48	4,56	4,34
604,5	4362	29,7	6,84	4,27	3,87
614,5	3617	30,5	5,83	3,69	3,25
624,5	3429	29,7	5,38	3,35	3,05
634,5	3812	28,8	5,77	3,53	3,34
644,5	3900	29,8	6,12	3,82	3,47
654,5	3804	32,6	6,6	4,34	3,52
664,5	3719	33,1	6,56	4,35	3,46
674,5	13591	23,1	16,09	8,52	10,62
684,5	16000	22,7	18,63	9,76	12,39
694,5	15842	23,3	18,97	10,12	12,44
704,5	16681	24,1	20,68	11,27	13,32
714,5	16101	28,5	24,08	14,62	14
724,5	15493	28,5	23,14	14,05	13,47
734,5	14843	27	20,9	12,28	12,58
744,5	16853	24,4	21,2	11,65	13,56
754,5	17274	23,7	21,05	11,34	13,68
764,5	15754	23,8	19,26	10,4	12,5
774,5	15278	24,5	19,33	10,66	12,32
784,5	14049	24,8	18	10,01	11,4
794,5	13874	24,9	17,9	9,99	11,29
804,5	14954	24,6	18,98	10,49	12,08
814,5	15817	25,7	21,1	12,01	13,08
824,5	15644	25,4	20,62	11,65	12,86
834,5	14199	26	19,17	10,99	11,81
844,5	10869	28,3	16,11	9,74	9,42
854,5	7429	32,4	12,8	8,37	6,85
864,5	3606	33,3	6,42	4,27	3,37
874,5	3702	32,6	6,42	4,22	3,42
884,5	4307	30,7	6,99	4,44	3,88
894,5	3702	32,4	6,38	4,18	3,41
904,5	3728	31,6	6,25	4,04	3,4
914,5	3962	31,3	6,58	4,23	3,6
924,5	3929	31,7	6,63	4,29	3,59
934,5	3730	32,7	6,5	4,28	3,45
944,5	3658	32,8	6,41	4,23	3,39
954,5	3473	38,2	7,2	5,14	3,42
964,5	3738	42,3	8,66	6,48	3,82
974,5	3580	42,1	8,27	6,18	3,66
984,5	3673	42	8,46	6,31	3,75
994,5	3412	44,6	8,38	6,42	3,55
1004,5	3373	44,8	8,33	6,39	3,52
1014,5	3419	44,3	8,35	6,38	3,56
1024,5	3528	43,9	8,53	6,49	3,66
1034,5	3850	41,2	8,67	6,41	3,9
1044,5	3758	41,3	8,49	6,29	3,81
1054,5	3596	43,1	8,52	6,43	3,7
1064,5	3535	44,3	8,63	6,59	3,68
1074,5	3535	45,3	8,84	6,82	3,7
1084,5	3696	37	7,4	5,2	3,6
1094,5	3626	37,3	7,31	5,16	3,54
1104,5	3225	38,3	6,69	4,78	3,18
1114,5	3525	35,3	6,68	4,58	3,37
1124,5	3515	36,1	6,84	4,74	3,39
1134,5	3101	36,8	6,16	4,32	3,01
1144,5	3407	34,8	6,37	4,34	3,24
1154,5	3254	36	6,31	4,37	3,13
1164,5	2893	40,3	6,36	4,66	2,91
1174,5	2872	39,5	6,18	4,48	2,87
1184,5	3118	39,8	6,76	4,92	3,12
1194,5	3348	47,7	8,88	6,99	3,57
1204,5	3351	47,2	8,79	6,89	3,56
1214,5	3310	49,4	9,13	7,28	3,57
1224,5	3933	43,9	9,5	7,22	4,08
1234,5	3418	47,4	8,99	7,06	3,64
1244,5	3769	44,5	9,24	7,07	3,92
1254,5	3636	47,6	9,61	7,56	3,87
1264,5	3491	47,5	9,21	7,24	3,72
1274,5	3377	47,3	8,87	6,96	3,59
1284,5	3811	43,4	9,09	6,88	3,93
1294,5	3783	44,2	9,21	7,03	3,93
