[miniDiSC java tool version 2 output file]
[Data recorded with miniDiSC SN101607 running firmware 3,42]
[File start date: 2021.10.05]
[File start time: 14:58:03]

Time	Number	Size	LDSA	Filter	Diff	
714,5	2474	58,6	8,24	6,97	2,83
724,5	2625	56,5	8,4	7,03	2,96
734,5	2136	66,7	8,22	7,22	2,56
744,5	2125	66,6	8,16	7,17	2,54
754,5	2158	65,3	8,1	7,07	2,56
764,5	1383	75,9	6,14	5,56	1,74
774,5	1244	73,5	5,33	4,8	1,55
784,5	1256	70,5	5,14	4,57	1,54
794,5	1242	72,2	5,21	4,67	1,53
804,5	1275	70,5	5,22	4,65	1,56
814,5	1245	67,1	4,82	4,24	1,5
824,5	1191	70,5	4,87	4,34	1,46
834,5	1163	73,1	4,95	4,45	1,44
844,5	1062	75,3	4,68	4,23	1,34
854,5	1102	72,2	4,62	4,14	1,36
864,5	933	81,5	4,48	4,12	1,21
874,5	1729	60,8	6	5,14	2
884,5	2800	57,3	9,09	7,64	3,18
894,5	3346	54,9	10,36	8,59	3,74
904,5	2908	59	9,76	8,28	3,33
914,5	3141	56,2	9,99	8,35	3,54
924,5	3005	58	9,88	8,34	3,42
934,5	2975	58,6	9,91	8,39	3,4
944,5	2774	60,1	9,49	8,1	3,2
954,5	2665	61	9,28	7,95	3,09
964,5	2689	61,4	9,43	8,1	3,12
974,5	2557	61,8	9,03	7,77	2,98
984,5	2922	54,4	8,96	7,4	3,26
994,5	2468	64,9	9,21	8,03	2,93
1004,5	1526	76,7	6,85	6,22	1,93
1014,5	1400	68,6	5,56	4,92	1,7
1024,5	1507	65,1	5,64	4,92	1,79
1034,5	1735	58,1	5,72	4,83	1,98
1044,5	1415	66,8	5,45	4,79	1,7
1054,5	1185	69,2	4,75	4,21	1,44
1064,5	1023	76,6	4,58	4,16	1,29
1074,5	608	109,6	4,05	3,91	0,92
1084,5	948	78,9	4,39	4,01	1,21
1094,5	1378	55,5	4,32	3,6	1,55
1104,5	970	74,9	4,24	3,83	1,22
1114,5	844	77,2	3,81	3,47	1,07
1124,5	970	69,4	3,9	3,46	1,18
1134,5	1012	68,5	4,01	3,55	1,23
1144,5	1209	55,1	3,76	3,13	1,35
1154,5	925	72,7	3,92	3,51	1,15
1164,5	810	82,3	3,94	3,63	1,06
1174,5	2743	47,6	7,26	5,71	2,92
1184,5	3748	44,9	9,28	7,13	3,91
1194,5	3587	47,5	9,46	7,44	3,82
1204,5	3681	47,9	9,81	7,73	3,93
1214,5	3553	50,7	10,08	8,13	3,87
1224,5	3664	50,9	10,42	8,41	3,99
1234,5	3752	49,6	10,38	8,3	4,05
1244,5	3817	49,3	10,49	8,36	4,12
1254,5	3749	49,9	10,44	8,37	4,06
1264,5	3818	49,4	10,52	8,39	4,12
1274,5	2046	61,8	7,22	6,21	2,38
1284,5	1802	65,3	6,77	5,91	2,14
1294,5	1725	67,4	6,7	5,9	2,07
1304,5	1550	67,7	6,06	5,35	1,87
1314,5	1553	67,1	6,01	5,29	1,86
1324,5	1272	77	5,73	5,21	1,61
1334,5	1440	70	5,84	5,19	1,76
1344,5	2299	55,4	7,19	5,98	2,58
1354,5	4749	46,2	12,15	9,44	5,01
1364,5	5036	44,7	12,4	9,5	5,25
1374,5	5161	44,9	12,77	9,81	5,39
1384,5	4532	49	12,36	9,83	4,87
1394,5	4700	47,7	12,45	9,8	5,01
1404,5	4434	50,2	12,43	9,98	4,81
1414,5	4681	50,3	13,17	10,58	5,08
1424,5	4883	45,9	12,41	9,62	5,14
1434,5	4907	45,8	12,42	9,61	5,16
1444,5	2173	62,6	7,79	6,72	2,54
1454,5	1525	67,3	5,92	5,21	1,83
1464,5	1444	69,4	5,8	5,15	1,76
1474,5	1644	64,4	6,08	5,29	1,94
1484,5	1703	62,9	6,13	5,3	2
1494,5	1516	68,3	5,98	5,29	1,83
1504,5	1604	66	6,09	5,34	1,91
1514,5	1559	67,2	6,04	5,32	1,87
1524,5	1753	59,8	5,97	5,08	2,02
1534,5	3250	53	9,67	7,92	3,59
1544,5	3763	54,2	11,48	9,47	4,19
1554,5	3604	55,2	11,23	9,32	4,04
1564,5	3530	56,4	11,26	9,41	3,98
1574,5	3569	55,6	11,22	9,33	4,01
1584,5	3628	55,5	11,37	9,46	4,07
1594,5	3643	56,3	11,6	9,69	4,11
1604,5	3750	54,7	11,57	9,57	4,19
1614,5	3552	59,2	11,96	10,15	4,07
1624,5	3528	57,8	11,57	9,75	4,01
1634,5	3625	56	11,47	9,57	4,08
1644,5	3627	55,9	11,46	9,55	4,08
1654,5	3607	56,6	11,55	9,66	4,07
1664,5	3619	55,4	11,33	9,42	4,06
1674,5	3687	55	11,45	9,49	4,12
1684,5	2942	59,8	10,03	8,54	3,39
1694,5	1832	68,2	7,22	6,37	2,21
1704,5	1884	65	7,04	6,14	2,23
1714,5	1923	63,7	7,02	6,09	2,26
1724,5	1775	65,6	6,7	5,86	2,11
1734,5	1644	70,1	6,69	5,95	2,01
1744,5	1691	69,6	6,82	6,05	2,06
1754,5	1873	66,3	7,15	6,27	2,24
1764,5	2372	65,4	8,93	7,8	2,82
1774,5	3608	55	11,2	9,29	4,04
1784,5	6301	53,8	19,09	15,7	6,99
1794,5	6429	54,9	19,91	16,49	7,18
1804,5	5986	57,1	19,36	16,24	6,78
1814,5	5866	56,3	18,67	15,58	6,61
1824,5	6136	53,1	18,32	15	6,78
1834,5	6168	53,5	18,55	15,23	6,83
1844,5	5799	56,1	18,39	15,34	6,53
1854,5	5913	54,8	18,26	15,11	6,6
1864,5	5903	56,6	18,9	15,8	6,66
1874,5	5950	55,6	18,7	15,55	6,68
1884,5	5846	55,8	18,45	15,37	6,57
1894,5	5955	54,5	18,31	15,13	6,64
1904,5	6126	51,8	17,77	14,42	6,71
1914,5	6021	52,5	17,75	14,48	6,63
1924,5	6213	50,7	17,61	14,18	6,76
1934,5	6447	47,3	16,93	13,28	6,85
1944,5	6101	48,9	16,61	13,19	6,56
1954,5	6311	46,7	16,32	12,73	6,68
1964,5	6177	48,6	16,71	13,24	6,63
1974,5	6350	47,8	16,85	13,26	6,77
1984,5	6174	48,2	16,55	13,08	6,6
1994,5	6589	45,9	16,72	12,96	6,93
2004,5	6040	50,9	17,19	13,86	6,58
2014,5	5755	53,9	17,48	14,39	6,39
2024,5	5835	53,6	17,61	14,47	6,47
2034,5	5826	54,2	17,79	14,67	6,48
2044,5	3484	63,3	12,64	10,94	4,09
2054,5	1409	73,7	6,05	5,44	1,75
2064,5	1345	71,3	5,57	4,98	1,65
2074,5	1041	75,2	4,57	4,13	1,31
2084,5	1006	76,7	4,52	4,1	1,27
2094,5	1131	66,8	4,35	3,82	1,35
2104,5	1059	69,5	4,26	3,79	1,29
2114,5	815	80,6	3,87	3,55	1,06
2124,5	1974	42,9	4,65	3,5	2,03
2134,5	857	75,8	3,8	3,44	1,08
2144,5	811	75,9	3,6	3,26	1,02
2154,5	1107	59,8	3,77	3,21	1,27
2164,5	12313	25,7	16,43	9,35	10,18
2174,5	14716	25,8	19,68	11,22	12,18
2184,5	14894	26	20,1	11,52	12,38
2194,5	16023	27,7	23,22	13,86	13,75
2204,5	15883	29,7	24,83	15,44	14,07
2214,5	11269	31,2	18,63	11,93	10,22
2224,5	8081	33	14,24	9,42	7,51
2234,5	7978	33,5	14,28	9,52	7,46
2244,5	7501	35,8	14,44	9,97	7,2
2254,5	7752	35	14,59	9,97	7,39
2264,5	9879	32,5	17,09	11,21	9,12
2274,5	12911	32,8	22,61	14,91	11,97
2284,5	12128	33,4	21,66	14,42	11,33
2294,5	12690	32,8	22,21	14,64	11,76
2304,5	12133	32,4	20,93	13,7	11,18
2314,5	11514	32,7	20,09	13,22	10,66
2324,5	12014	33,5	21,48	14,32	11,23
2334,5	10546	34,8	19,67	13,38	10,01
2344,5	12952	33,9	23,45	15,72	12,16
2354,5	17403	39,7	37,57	27,25	17,37
2364,5	11972	34,5	22,14	14,99	11,33
2374,5	12704	32,8	22,2	14,62	11,77
2384,5	9654	34,1	17,62	11,86	9,09
2394,5	7532	33,7	13,58	9,09	7,06
2404,5	7527	33,9	13,66	9,17	7,08
2414,5	7469	33,8	13,51	9,06	7,01
2424,5	7498	34,3	13,78	9,31	7,08
2434,5	7203	35	13,53	9,24	6,86
2444,5	7193	35,1	13,54	9,25	6,85
2454,5	7175	34,7	13,36	9,08	6,81
