[miniDiSC java tool version 2 output file]
[Data recorded with miniDiSC SN101607 running firmware 3,42]
[File start date: 2021.10.05]
[File start time: 06:59:50]

Time	Number	Size	LDSA	Filter	Diff	
2054,5	3240	57,9	10,65	8,98	3,69
2064,5	3071	59,7	10,43	8,88	3,53
2074,5	2194	66,6	8,42	7,39	2,63
2084,5	2293	63,1	8,3	7,18	2,69
2094,5	2150	66,9	8,29	7,28	2,58
2104,5	2001	67,4	7,79	6,86	2,41
2114,5	1942	66,5	7,45	6,53	2,32
2124,5	1831	67,8	7,17	6,33	2,21
2134,5	2024	63,7	7,39	6,41	2,38
2144,5	3161	58,1	10,42	8,79	3,6
2154,5	3409	55,3	10,65	8,85	3,82
2164,5	3219	55,6	10,1	8,41	3,61
2174,5	3156	57,7	10,33	8,7	3,59
2184,5	3130	57,5	10,2	8,58	3,55
2194,5	3239	57,1	10,47	8,79	3,67
2204,5	3064	58,9	10,26	8,69	3,51
2214,5	3052	58,7	10,19	8,63	3,49
2224,5	3207	58,2	10,6	8,95	3,66
2234,5	3432	56,8	11,04	9,25	3,88
2244,5	3397	57,1	11	9,23	3,85
2254,5	3091	58,9	10,36	8,78	3,54
2264,5	2976	62	10,56	9,09	3,47
2274,5	2512	65,6	9,48	8,29	2,99
2284,5	2539	64,2	9,35	8,13	3
2294,5	2142	70,6	8,78	7,82	2,62
2304,5	2308	63,4	8,38	7,26	2,71
2314,5	2463	60,2	8,45	7,21	2,84
2324,5	2113	66,7	8,12	7,13	2,53
2334,5	2111	65,7	7,98	6,99	2,51
2344,5	2009	67,8	7,87	6,94	2,42
2354,5	2111	66,1	8,03	7,04	2,52
2364,5	2120	67,5	8,25	7,27	2,55
2374,5	3456	56,3	11	9,19	3,9
2384,5	3657	53,6	11,03	9,07	4,05
2394,5	3872	54	11,78	9,71	4,3
2404,5	3848	56,2	12,24	10,23	4,34
2414,5	4020	54,1	12,25	10,1	4,47
2424,5	4139	54	12,6	10,38	4,6
2434,5	3900	54,8	12,05	9,98	4,36
2444,5	4031	54,1	12,27	10,12	4,48
2454,5	3828	56,3	12,19	10,18	4,31
2464,5	3605	57,8	11,83	9,97	4,1
2474,5	3674	57,3	11,93	10,03	4,17
2484,5	3805	55,6	11,96	9,95	4,27
2494,5	3622	57,7	11,87	10	4,12
2504,5	3526	58,2	11,65	9,83	4,02
2514,5	3615	57,3	11,75	9,87	4,1
2524,5	3448	58,6	11,48	9,71	3,94
2534,5	3456	58,2	11,41	9,64	3,94
2544,5	3343	58,9	11,2	9,49	3,83
2554,5	3505	58,8	11,72	9,93	4,01
2564,5	3475	58,7	11,6	9,83	3,97
2574,5	3336	56,4	10,64	8,89	3,76
2584,5	3462	57	11,19	9,39	3,92
2594,5	2102	63,8	7,7	6,68	2,48
2604,5	2141	59,9	7,31	6,23	2,47
2614,5	1955	63	7,05	6,1	2,29
2624,5	1826	61,5	6,41	5,51	2,12
2634,5	1668	62,2	5,94	5,12	1,95
2644,5	1567	62,7	5,63	4,86	1,83
2654,5	1424	63,4	5,17	4,48	1,67
2664,5	1404	69,1	5,62	4,98	1,7
2674,5	1240	68,3	4,9	4,33	1,5
2684,5	1179	68,2	4,65	4,11	1,42
2694,5	1280	63,7	4,68	4,06	1,51
2704,5	1283	64,2	4,73	4,11	1,52
2714,5	1021	75,2	4,49	4,06	1,28
2724,5	1024	69	4,09	3,62	1,24
2734,5	983	71,8	4,1	3,67	1,21
2744,5	880	75	3,85	3,48	1,1
2754,5	995	68,6	3,95	3,5	1,21
2764,5	767	86,2	3,92	3,64	1,02
2774,5	885	70,9	3,64	3,25	1,09
2784,5	836	74	3,61	3,25	1,04
2794,5	1433	57,3	4,65	3,91	1,63
2804,5	4315	49,7	11,96	9,56	4,66
2814,5	4399	51,2	12,61	10,2	4,8
2824,5	4450	50,9	12,66	10,21	4,85
2834,5	4067	54,4	12,46	10,29	4,53
2844,5	3901	56	12,35	10,3	4,39
2854,5	3845	56,7	12,35	10,34	4,35
2864,5	4198	52,8	12,45	10,18	4,63
2874,5	4349	51,9	12,66	10,28	4,77
2884,5	4266	52,6	12,61	10,3	4,7
2894,5	4404	50,5	12,43	10	4,79
2904,5	4402	51,1	12,6	10,18	4,8
2914,5	4397	51,7	12,75	10,34	4,82
2924,5	4473	50,5	12,63	10,17	4,86
2934,5	4205	53	12,53	10,25	4,64
2944,5	4331	51,9	12,59	10,23	4,75
2954,5	4263	52,2	12,48	10,16	4,68
2964,5	4103	53,7	12,39	10,18	4,55
2974,5	4145	52,8	12,28	10,04	4,57
2984,5	4058	53,7	12,28	10,1	4,5
2994,5	4055	53,9	12,3	10,12	4,5
3004,5	3967	55,7	12,49	10,4	4,46
3014,5	3950	55,4	12,35	10,26	4,43
3024,5	4141	53,1	12,37	10,14	4,58
3034,5	4053	54,8	12,52	10,37	4,53
3044,5	4089	55,1	12,72	10,55	4,58
3054,5	4301	53,4	12,92	10,6	4,76
3064,5	4139	55	12,84	10,65	4,63
3074,5	4172	54,5	12,83	10,61	4,65
3084,5	4088	54,5	12,57	10,39	4,56
3094,5	3976	57,1	12,85	10,78	4,5
3104,5	2972	60,1	10,19	8,69	3,43
3114,5	2047	67,2	7,93	6,98	2,46
3124,5	1859	70	7,54	6,71	2,27
3134,5	2025	65,9	7,68	6,73	2,41
3144,5	1991	66	7,57	6,63	2,38
3154,5	2037	65,1	7,62	6,65	2,42
3164,5	1969	66,6	7,56	6,64	2,36
3174,5	2270	60,9	7,89	6,75	2,63
3184,5	2010	66,4	7,69	6,75	2,4
3194,5	1967	66,4	7,53	6,61	2,35
3204,5	2992	58,3	9,9	8,36	3,41
3214,5	4501	51,4	12,96	10,49	4,92
3224,5	5149	50,1	14,41	11,56	5,58
3234,5	5260	52	15,32	12,45	5,77
3244,5	4898	56,3	15,61	13,05	5,52
3254,5	4656	56,3	14,83	12,38	5,25
3264,5	5291	53,4	15,89	13,04	5,86
3274,5	4081	55,8	12,88	10,73	4,59
3284,5	4055	53,3	12,16	9,98	4,49
3294,5	4231	52	12,33	10,02	4,64
3304,5	4271	50,8	12,15	9,8	4,65
3314,5	4154	52	12,11	9,85	4,56
3324,5	4619	49	12,62	10,04	4,97
3334,5	4441	50,9	12,66	10,22	4,84
3344,5	4536	51,4	13,07	10,58	4,96
3354,5	4160	52,4	12,22	9,96	4,58
3364,5	4166	52,5	12,27	10,01	4,59
3374,5	4354	51	12,43	10,04	4,75
3384,5	4104	53,4	12,32	10,12	4,54
3394,5	4163	52,7	12,32	10,07	4,59
3404,5	3991	54,2	12,19	10,06	4,44
3414,5	4074	53,3	12,2	10,01	4,51
3424,5	4226	50,6	11,95	9,62	4,6
3434,5	4068	53,5	12,23	10,04	4,51
3444,5	4156	51,9	12,1	9,84	4,56
3454,5	4421	49,9	12,31	9,86	4,78
3464,5	4231	52,2	12,39	10,09	4,65
3474,5	4234	52,6	12,5	10,21	4,66
3484,5	3275	56,2	10,41	8,7	3,69
3494,5	665	80,2	3,14	2,88	0,86
3504,5	623	73,4	2,66	2,4	0,77
3514,5	679	67	2,62	2,31	0,82
3524,5	763	61,7	2,69	2,31	0,89
3534,5	703	64,1	2,59	2,25	0,83
3604,5	5559	44,5	13,62	10,42	5,79
3614,5	5228	49,9	14,58	11,68	5,66
3624,5	4946	50,7	14,01	11,29	5,38
3634,5	4937	49,1	13,51	10,76	5,31
3644,5	4336	51,8	12,6	10,23	4,75
3654,5	4226	51,9	12,31	10,01	4,64
3664,5	4307	51,2	12,33	9,97	4,7
3674,5	4543	50,7	12,88	10,38	4,94
3684,5	4088	53,2	12,22	10,02	4,52
3694,5	4193	51,8	12,18	9,89	4,6
3704,5	4115	51,9	11,98	9,74	4,51
3714,5	3963	53,1	11,84	9,7	4,38
3724,5	4312	51,5	12,44	10,08	4,72
3734,5	4005	53,4	12,03	9,87	4,43
3744,5	4006	53,5	12,05	9,9	4,44
3754,5	3917	53,8	11,85	9,75	4,35
3764,5	4001	53,3	11,98	9,82	4,43
3774,5	3992	52,6	11,8	9,64	4,4
3784,5	3957	53,5	11,92	9,79	4,38
3794,5	4131	52,5	12,17	9,93	4,55
3804,5	4142	52,7	12,25	10	4,56
3814,5	4287	50,9	12,2	9,84	4,67
3824,5	4528	51,5	13,05	10,57	4,95
3834,5	4705	50,8	13,39	10,8	5,13
3844,5	4695	52,4	13,81	11,26	5,17
3854,5	5044	51,6	14,58	11,82	5,52
3864,5	5171	52,1	15,12	12,3	5,68
3874,5	5494	50,6	15,56	12,52	5,97
3884,5	5224	52,2	15,29	12,45	5,74
3894,5	5439	49,1	14,88	11,85	5,85
3904,5	4702	52,7	13,93	11,38	5,18
3914,5	4903	50,6	13,86	11,16	5,33
3924,5	4515	52,7	13,36	10,91	4,98
3934,5	5149	50,2	14,45	11,6	5,58
3944,5	5620	52,1	16,43	13,36	6,17
3954,5	5445	52,1	15,93	12,96	5,98
3964,5	2960	59,1	9,94	8,44	3,39
3974,5	995	68,5	3,94	3,48	1,2
3984,5	1601	52,9	4,76	3,89	1,77
3994,5	2048	52,7	6,07	4,96	2,26
4004,5	1697	54,1	5,18	4,27	1,89
4014,5	1210	62	4,29	3,7	1,41
4024,5	976	65,1	3,65	3,19	1,16
4034,5	694	69,9	2,81	2,5	0,85
4044,5	748	63,9	2,74	2,38	0,88
4054,5	679	65,6	2,56	2,24	0,81
4064,5	791	61,7	2,79	2,4	0,92
4074,5	801	61,3	2,81	2,41	0,93
4084,5	794	60,3	2,73	2,33	0,92
4094,5	709	63,4	2,58	2,23	0,83
4104,5	621	70,4	2,54	2,26	0,76
4114,5	717	61	2,5	2,14	0,83
4124,5	641	65,9	2,43	2,13	0,76
4134,5	2064	48,5	5,58	4,42	2,21
4144,5	3038	54,8	9,38	7,77	3,39
4154,5	2961	56,4	9,46	7,91	3,34
4164,5	2780	60,6	9,61	8,22	3,22
4174,5	2765	60,7	9,57	8,18	3,2
4184,5	2987	56,5	9,55	7,99	3,37
4194,5	2983	54,8	9,23	7,64	3,33
4204,5	2934	57,3	9,53	8,01	3,33
4214,5	2570	62,6	9,21	7,95	3,01
4224,5	2669	60,4	9,19	7,85	3,08
4234,5	2920	56,8	9,4	7,88	3,3
4244,5	2950	57,2	9,57	8,04	3,34
4254,5	2705	60	9,25	7,88	3,12
4264,5	3020	55,1	9,39	7,79	3,38
4274,5	2782	59,4	9,41	8	3,2
4284,5	2718	58,6	9,05	7,66	3,11
4294,5	2699	60,1	9,24	7,88	3,11
4304,5	3071	53,9	9,32	7,67	3,41
4314,5	2728	59,5	9,24	7,86	3,14
4324,5	2682	60,1	9,2	7,85	3,09
4334,5	2784	58,4	9,24	7,82	3,18
4344,5	2889	57,2	9,36	7,86	3,27
4354,5	2939	57	9,49	7,97	3,33
4364,5	2875	57,3	9,34	7,85	3,26
4374,5	2928	56,7	9,39	7,87	3,31
4384,5	2865	59	9,62	8,16	3,28
4394,5	2821	58,3	9,34	7,89	3,22
4404,5	2850	58,1	9,41	7,94	3,25
4414,5	3240	53,7	9,78	8,05	3,59
4424,5	3095	54,7	9,54	7,9	3,45
4434,5	3174	54,1	9,68	7,98	3,53
4444,5	3018	58,8	10,09	8,55	3,45
4454,5	3154	54,5	9,7	8,02	3,52
4464,5	3083	54,8	9,52	7,88	3,44
4474,5	3052	55,6	9,59	7,98	3,43
4484,5	3206	56,3	10,21	8,54	3,61
4494,5	3133	55	9,72	8,06	3,5
4504,5	2546	62	9,02	7,76	2,97
4514,5	2492	63,1	9,01	7,79	2,92
4524,5	2449	63,6	8,93	7,74	2,88
4534,5	2353	62,8	8,46	7,31	2,76
4544,5	2278	63,1	8,24	7,13	2,67
4554,5	1957	71,6	8,15	7,28	2,41
4564,5	2038	67,6	7,95	7,01	2,45
4574,5	1950	70,5	7,98	7,1	2,39
4584,5	2248	66	8,54	7,48	2,68
4594,5	2318	66,2	8,84	7,75	2,77
4604,5	2242	68,3	8,85	7,81	2,71
4614,5	2139	73,2	9,12	8,2	2,66
4624,5	2313	68	9,09	8,02	2,79
4634,5	2546	62,2	9,06	7,81	2,97
4644,5	2171	68,7	8,62	7,63	2,63
4654,5	2140	69,2	8,57	7,6	2,6
4664,5	2172	68,1	8,55	7,55	2,62
4674,5	3499	54,6	10,77	8,91	3,9
4684,5	4243	52,2	12,42	10,12	4,66
4694,5	4213	52,6	12,44	10,16	4,64
4704,5	4239	52,5	12,49	10,19	4,67
4714,5	4353	50,9	12,39	10	4,74
4724,5	4051	53,9	12,29	10,11	4,5
4734,5	4279	51,3	12,28	9,94	4,67
4744,5	4379	51,3	12,57	10,17	4,78
4754,5	4457	52,2	13,04	10,61	4,9
4764,5	4786	51,8	13,89	11,28	5,24
4774,5	4994	50,4	14,06	11,3	5,42
4784,5	4749	52,1	13,87	11,28	5,21
4794,5	4638	52,4	13,65	11,14	5,1
4804,5	4635	51,2	13,29	10,75	5,06
4814,5	4597	51,7	13,32	10,81	5,04
4824,5	4470	51,6	12,92	10,47	4,89
4834,5	4921	47,7	13,03	10,25	5,24
4844,5	4286	52,3	12,57	10,24	4,71
4854,5	4346	51,2	12,46	10,07	4,75
4864,5	4325	51,2	12,41	10,04	4,72
4874,5	4631	49,4	12,75	10,17	4,99
4884,5	4352	51,5	12,55	10,17	4,76
4894,5	4070	53,5	12,25	10,06	4,51
4904,5	4182	53,8	12,66	10,42	4,64
4914,5	4116	52,9	12,24	10,01	4,54
4924,5	4011	53	11,95	9,78	4,43
4934,5	3971	53,7	12	9,86	4,4
4944,5	4171	51,8	12,12	9,85	4,57
4954,5	1340	66,1	5,1	4,47	1,6
4964,5	844	65,5	3,18	2,78	1,01
4974,5	1087	64,2	4	3,48	1,28
4984,5	1093	60,6	3,78	3,23	1,26
4994,5	854	72,8	3,62	3,25	1,06
5004,5	902	66,1	3,43	3,01	1,08
5014,5	996	60,9	3,46	2,96	1,15
5024,5	967	61,4	3,39	2,91	1,12
5034,5	814	67	3,15	2,77	0,98
5044,5	1662	49,9	4,63	3,71	1,8
5054,5	3898	52,6	11,5	9,39	4,29
5064,5	3800	54,5	11,68	9,65	4,24
5074,5	3666	56	11,61	9,69	4,13
5084,5	3844	53,6	11,6	9,53	4,26
5094,5	3840	53,9	11,66	9,6	4,27
5104,5	3684	55,1	11,45	9,5	4,12
5114,5	3662	56,1	11,62	9,7	4,12
5124,5	3773	54,7	11,63	9,62	4,21
5134,5	4243	51	12,1	9,77	4,63
5144,5	3726	56	11,79	9,83	4,19
5154,5	3821	54,8	11,81	9,78	4,27
5164,5	4030	55	12,52	10,38	4,51
5174,5	4028	54,6	12,4	10,25	4,49
5184,5	4045	54,1	12,32	10,15	4,5
5194,5	4242	51,9	12,34	10,03	4,65
5204,5	4095	53,6	12,36	10,16	4,54
5214,5	3888	55,6	12,2	10,15	4,36
5224,5	4128	52,7	12,23	9,99	4,55
5234,5	3696	57,1	11,97	10,05	4,19
5244,5	4025	53,3	12,06	9,89	4,45
5254,5	3847	55,9	12,15	10,13	4,33
5264,5	3806	55,1	11,85	9,83	4,26
5274,5	3814	55,1	11,86	9,84	4,27
5284,5	3754	55,1	11,67	9,69	4,2
5294,5	3823	54,3	11,7	9,66	4,26
5304,5	3878	53,5	11,67	9,59	4,3
5314,5	3473	57,4	11,3	9,5	3,94
5324,5	3559	55,8	11,23	9,36	4
5334,5	3747	53,9	11,38	9,38	4,16
5344,5	3684	54,8	11,38	9,42	4,11
5354,5	3776	54,2	11,52	9,5	4,2
5364,5	4255	50,9	12,11	9,77	4,64
5374,5	3799	54,7	11,72	9,7	4,24
5384,5	3772	54,1	11,49	9,47	4,19
5394,5	3959	51,3	11,38	9,21	4,33
5404,5	3612	54,8	11,16	9,24	4,03
5414,5	2088	63,9	7,66	6,65	2,46
5424,5	1148	64,3	4,24	3,69	1,36
5434,5	774	66,5	2,97	2,61	0,93
5444,5	786	64,4	2,91	2,53	0,93
5454,5	835	63,3	3,03	2,62	0,98
5464,5	782	66,7	3,01	2,64	0,94
5474,5	598	72,1	2,51	2,25	0,74
5484,5	629	68,4	2,49	2,2	0,76
5494,5	852	54,7	2,63	2,18	0,95
5504,5	693	65,8	2,63	2,3	0,83
5514,5	4036	45,6	10,16	7,86	4,24
5524,5	4244	50	11,85	9,5	4,6
5534,5	4058	51,8	11,78	9,56	4,45
5544,5	4042	51,8	11,73	9,53	4,43
5554,5	4015	52,9	11,94	9,77	4,43
5564,5	3970	53,5	11,95	9,82	4,4
5574,5	4130	52,6	12,19	9,95	4,55
5584,5	3875	54,5	11,91	9,85	4,32
5594,5	3850	55	11,94	9,89	4,3
5604,5	4118	52,5	12,13	9,9	4,53
5614,5	4099	52,6	12,11	9,89	4,52
5624,5	4043	53,7	12,21	10,03	4,48
5634,5	3984	54,1	12,13	10	4,43
5644,5	3018	57,1	9,76	8,19	3,42
5654,5	1973	67,5	7,69	6,78	2,37
5664,5	1875	67,9	7,35	6,49	2,26
5674,5	1840	66,6	7,06	6,2	2,2
5684,5	1978	63,2	7,17	6,21	2,32
5694,5	1794	66,8	6,91	6,07	2,15
5704,5	2037	60,5	7,03	6,01	2,35
5714,5	1774	66,9	6,84	6,02	2,13
5724,5	1934	62,5	6,92	5,97	2,26
5734,5	1819	65,1	6,81	5,94	2,16
5744,5	1752	68,2	6,9	6,1	2,12
5754,5	1735	67,1	6,71	5,9	2,08
5764,5	1767	66,4	6,75	5,93	2,11
5774,5	1642	69,1	6,57	5,82	1,99
5784,5	1808	63,5	6,58	5,7	2,13
5794,5	1663	67,7	6,5	5,73	2
5804,5	1564	72,1	6,56	5,87	1,93
5814,5	1556	71	6,41	5,72	1,91
5824,5	1775	63	6,4	5,54	2,08
5834,5	1682	66,2	6,41	5,62	2,01
5844,5	1641	67,4	6,39	5,63	1,97
5854,5	1542	69,6	6,21	5,52	1,88
5864,5	3394	51,7	9,83	7,97	3,72
5874,5	4411	51,9	12,83	10,42	4,84
5884,5	4357	51	12,44	10,04	4,75
5894,5	4068	53,2	12,17	9,97	4,5
5904,5	3906	55,1	12,14	10,07	4,37
5914,5	4234	53	12,6	10,32	4,68
5924,5	3435	58,2	11,36	9,6	3,92
