[miniDiSC java tool version 2 output file]
[Data recorded with miniDiSC SN101607 running firmware 3,42]
[File start date: 2021.10.11]
[File start time: 16:52:41]

Time	Number	Size	LDSA	Filter	Diff	
4,5	2591	61	9,02	7,73	3
14,5	2739	58,6	9,12	7,72	3,13
24,5	2702	60,3	9,28	7,92	3,12
34,5	2746	58,5	9,13	7,73	3,14
44,5	3363	52,5	9,91	8,09	3,7
54,5	2967	57,9	9,74	8,21	3,38
64,5	3186	56,9	10,28	8,62	3,61
74,5	3734	53,9	11,33	9,33	4,15
84,5	3711	54,6	11,43	9,45	4,14
94,5	3750	56,3	11,95	9,99	4,23
104,5	3750	56,3	11,94	9,98	4,23
114,5	3583	56,7	11,51	9,64	4,05
124,5	4039	52,9	12,01	9,82	4,46
134,5	3911	57,2	12,68	10,65	4,43
144,5	4099	52,7	12,14	9,92	4,52
154,5	4433	53,5	13,35	10,97	4,91
164,5	4139	55,3	12,92	10,73	4,64
174,5	3868	58,3	12,81	10,82	4,41
184,5	4308	53,9	13,08	10,77	4,79
194,5	3655	57,2	11,86	9,96	4,14
204,5	3386	58,5	11,25	9,51	3,87
214,5	3584	56,4	11,45	9,57	4,04
224,5	3843	55,4	12,03	10,01	4,31
234,5	3858	53,9	11,72	9,65	4,29
244,5	4317	52,4	12,71	10,37	4,75
254,5	4007	55,3	12,52	10,4	4,49
264,5	4143	53,8	12,54	10,32	4,6
274,5	4255	54,8	13,15	10,89	4,75
284,5	4374	52,7	12,96	10,59	4,82
294,5	4130	53,1	12,33	10,1	4,57
304,5	3815	55,8	12,03	10,02	4,29
314,5	3685	55,7	11,59	9,65	4,14
324,5	3782	53,3	11,33	9,3	4,19
334,5	3717	55,4	11,64	9,68	4,17
344,5	3643	55,5	11,42	9,5	4,09
354,5	3526	57,9	11,59	9,77	4,01
364,5	3718	57,2	12,06	10,13	4,21
374,5	3873	54,6	11,93	9,86	4,32
384,5	389	139,5	3,39	3,36	0,67
394,5	653	75	2,86	2,59	0,82
404,5	747	66,8	2,88	2,53	0,9
414,5	585	80,7	2,78	2,56	0,76
424,5	752	68,8	2,99	2,65	0,91
434,5	864	62,7	3,1	2,68	1,01
444,5	623	79,2	2,9	2,65	0,8
454,5	605	74,6	2,64	2,38	0,76
464,5	3371	51,5	9,72	7,87	3,69
474,5	3273	57,9	10,75	9,07	3,73
484,5	3314	57,5	10,81	9,09	3,76
494,5	3348	57,3	10,87	9,14	3,8
504,5	3262	57,1	10,55	8,85	3,69
514,5	3826	55,3	11,94	9,92	4,29
524,5	3694	58,5	12,27	10,37	4,22
534,5	3652	57,5	11,91	10,02	4,15
544,5	4391	53,4	13,17	10,81	4,86
554,5	3371	60,5	11,63	9,94	3,9
564,5	3417	58,1	11,28	9,52	3,89
574,5	3061	62,3	10,91	9,41	3,57
584,5	2763	64,1	10,16	8,82	3,26
594,5	2153	67,4	8,38	7,38	2,59
604,5	2168	63,2	7,86	6,8	2,55
614,5	1818	69,4	7,31	6,48	2,21
624,5	1734	71,5	7,2	6,43	2,13
634,5	1663	70,7	6,82	6,08	2,04
644,5	1994	64,2	7,35	6,39	2,36
654,5	1632	71,9	6,82	6,1	2,01
664,5	1701	66,9	6,56	5,77	2,04
674,5	1511	71,3	6,25	5,59	1,86
684,5	2008	61,4	7,04	6,05	2,33
694,5	2832	54,4	8,69	7,18	3,16
704,5	2702	56,2	8,59	7,18	3,05
714,5	2697	55,8	8,5	7,08	3,03
724,5	2634	56,1	8,36	6,98	2,97
734,5	2563	58	8,44	7,12	2,92
744,5	2923	53	8,71	7,13	3,23
754,5	2604	57,7	8,53	7,19	2,96
764,5	3053	52,3	8,96	7,3	3,36
774,5	2590	57,8	8,5	7,16	2,95
784,5	2713	53,8	8,22	6,77	3,01
794,5	3128	50,2	8,77	7,04	3,39
804,5	1180	65,6	4,46	3,9	1,41
814,5	1097	57,2	3,56	2,99	1,24
824,5	717	68,9	2,86	2,54	0,87
834,5	518	85,7	2,63	2,44	0,69
844,5	548	82,9	2,68	2,48	0,72
854,5	436	95,6	2,5	2,37	0,61
864,5	433	93,6	2,43	2,29	0,6
874,5	399	97,9	2,35	2,23	0,57
884,5	468	85,1	2,36	2,19	0,62
894,5	408	101,2	2,5	2,38	0,59
904,5	6723	26,9	9,43	5,53	5,69
914,5	9897	27,7	14,32	8,55	8,49
924,5	9210	30,8	15	9,54	8,3
934,5	8518	32,1	14,55	9,48	7,82
944,5	8405	32,1	14,36	9,36	7,72
954,5	8393	32,9	14,73	9,73	7,79
964,5	8448	33,3	15,04	10,01	7,89
974,5	9208	33,1	16,28	10,79	8,57
984,5	8614	33,5	15,41	10,28	8,06
994,5	8295	34	15,11	10,16	7,81
1004,5	7760	33,9	14,06	9,43	7,29
1014,5	8141	33,4	14,54	9,69	7,61
1024,5	7007	33,4	12,49	8,32	6,54
1034,5	7752	30,7	12,59	7,99	6,98
1044,5	7505	32,1	12,81	8,35	6,89
1054,5	7841	33	13,81	9,14	7,29
1064,5	9400	28,8	14,25	8,72	8,23
1074,5	8853	29,8	13,92	8,69	7,87
1084,5	8683	30,3	13,92	8,78	7,78
1094,5	9190	29,1	14,09	8,68	8,08
1104,5	6022	35	11,32	7,73	5,74
1114,5	2743	49,1	7,51	5,98	2,95
1124,5	1518	73,9	6,54	5,89	1,89
1134,5	1388	68,6	5,51	4,87	1,68
1144,5	1890	54,1	5,77	4,76	2,1
1154,5	1613	59,8	5,5	4,69	1,86
1164,5	1703	57,1	5,51	4,63	1,93
1174,5	1802	54,4	5,52	4,56	2,01
1184,5	13765	20,4	14,2	6,88	10,02
1194,5	15231	19,5	14,92	6,97	10,78
1204,5	11855	23,9	14,6	7,92	9,44
1214,5	20345	18,6	18,97	8,56	14
1224,5	20813	20	20,97	9,99	14,95
1234,5	21892	23,3	26,2	13,96	17,18
1244,5	23759	30	37,67	23,59	21,16
1254,5	22400	32,6	38,85	25,47	20,67
1264,5	19216	36,4	37,73	26,24	18,57
1274,5	6882	42,4	16,01	11,99	7,04
1284,5	3629	49,8	10,09	8,07	3,93
1294,5	3868	47,6	10,22	8,03	4,12
1304,5	3565	50	9,95	7,97	3,86
1314,5	3624	47,3	9,51	7,46	3,85
1324,5	3038	50,8	8,63	6,96	3,31
1334,5	2995	48,8	8,14	6,47	3,22
1344,5	2735	52,4	8,05	6,57	3,01
1354,5	2608	53,3	7,82	6,41	2,89
1364,5	2804	50,3	7,89	6,34	3,04
1374,5	2544	52,9	7,56	6,18	2,81
1384,5	2574	52,1	7,52	6,12	2,83
1394,5	2415	52,7	7,15	5,85	2,66
1404,5	3550	43,3	8,44	6,38	3,66
1414,5	8244	31	13,54	8,65	7,46
1424,5	6612	32,7	11,53	7,6	6,12
1434,5	7226	32,9	12,68	8,37	6,71
1444,5	7692	32,3	13,23	8,65	7,09
1454,5	7694	32,5	13,29	8,71	7,1
1464,5	6339	34,5	11,73	7,95	6
1474,5	5915	35,9	11,45	7,93	5,69
1484,5	6037	34,9	11,32	7,72	5,74
1494,5	6714	33,2	11,92	7,92	6,26
1504,5	6441	34,9	12,05	8,21	6,12
1514,5	5926	36,1	11,51	7,98	5,71
1524,5	5224	36,5	10,29	7,18	5,06
1534,5	5158	36,6	10,2	7,13	5
1544,5	6212	36	12,04	8,34	5,98
1554,5	4975	44,6	12,23	9,36	5,18
1564,5	5142	43,8	12,39	9,41	5,32
1574,5	4491	43,8	10,82	8,22	4,65
1584,5	3539	45,7	8,94	6,92	3,72
1594,5	3001	46,9	7,8	6,1	3,18
1604,5	2979	44,3	7,27	5,56	3,1
1614,5	2703	46,1	6,9	5,37	2,85
1624,5	2644	49	7,21	5,74	2,84
1634,5	2503	48	6,69	5,28	2,68
1644,5	2485	49,2	6,81	5,43	2,68
1654,5	2700	47,2	7,07	5,55	2,87
1664,5	2504	48,8	6,81	5,41	2,69
1674,5	2394	49,3	6,59	5,25	2,58
1684,5	2267	49,1	6,21	4,95	2,44
1694,5	2019	51,2	5,78	4,68	2,2
1704,5	1974	51	5,63	4,55	2,15
1714,5	1786	50,1	4,99	4,01	1,94
1724,5	1857	45,3	4,64	3,58	1,95
1734,5	1880	44,1	4,57	3,49	1,95
1744,5	1822	45,7	4,61	3,57	1,92
1754,5	1851	45,2	4,62	3,55	1,94
1764,5	1727	46,2	4,42	3,43	1,82
1774,5	1743	45,8	4,42	3,42	1,83
1784,5	1852	42	4,26	3,18	1,89
1794,5	1611	45,1	4,02	3,09	1,69
1804,5	1655	44,6	4,07	3,12	1,72
1814,5	1596	47,4	4,2	3,3	1,7
1824,5	1863	46	4,74	3,68	1,96
1834,5	1655	45,6	4,18	3,23	1,74
1844,5	1666	46,4	4,28	3,33	1,76
1854,5	1633	46,9	4,24	3,32	1,73
1864,5	9113	17,9	8,14	3,56	6,12
1874,5	17209	14,9	12,5	4,67	10,2
1884,5	15668	15,7	12,13	4,76	9,66
1894,5	7794	27,1	11,04	6,51	6,63
1904,5	7368	27,7	10,69	6,39	6,33
1914,5	6831	28	10,03	6,04	5,9
1924,5	6181	29,3	9,52	5,88	5,45
1934,5	5252	29,8	8,24	5,14	4,67
1944,5	4775	30,6	7,72	4,89	4,29
1954,5	3617	33,8	6,54	4,39	3,4
1964,5	1526	45,2	3,81	2,94	1,6
1974,5	1569	45,6	3,96	3,06	1,65
1984,5	1505	48,4	4,06	3,21	1,61
1994,5	1690	45,8	4,28	3,32	1,78
2004,5	1524	49,6	4,22	3,38	1,65
2014,5	1403	49,4	3,87	3,09	1,51
2024,5	1344	50,2	3,77	3,03	1,46
2034,5	1325	50,7	3,76	3,03	1,44
2044,5	1388	48,8	3,78	3	1,49
2054,5	1348	50,3	3,79	3,04	1,46
2064,5	1286	50,9	3,67	2,96	1,4
2074,5	1209	52,2	3,55	2,89	1,33
2084,5	1306	50,2	3,66	2,94	1,42
2094,5	1170	58,1	3,86	3,26	1,33
2104,5	916	63,1	3,31	2,86	1,07
2114,5	995	61,6	3,51	3,01	1,16
2124,5	814	63,5	2,97	2,57	0,96
2134,5	806	59,8	2,75	2,34	0,93
2144,5	772	61,4	2,71	2,33	0,9
2154,5	772	58,5	2,57	2,17	0,88
2164,5	706	64,1	2,6	2,26	0,83
2174,5	847	54	2,57	2,12	0,94
2184,5	1769	41,3	4	2,96	1,8
2194,5	2165	40,1	4,73	3,45	2,17
2204,5	1810	46,5	4,66	3,63	1,91
2214,5	1867	46,8	4,85	3,79	1,98
2224,5	1985	43,8	4,79	3,64	2,06
2234,5	1921	44	4,65	3,55	1,99
2244,5	1770	46,6	4,58	3,57	1,87
2254,5	1754	47,1	4,59	3,59	1,86
2264,5	1865	44,9	4,62	3,55	1,95
2274,5	1844	45,5	4,63	3,58	1,93
2284,5	1961	43,5	4,69	3,56	2,03
2294,5	1926	43,6	4,63	3,51	1,99
2304,5	1996	42,4	4,64	3,48	2,04
2314,5	1892	44,2	4,61	3,52	1,97
2324,5	2016	43,1	4,77	3,6	2,08
2334,5	1968	43,1	4,66	3,52	2,03
2344,5	1891	44,6	4,65	3,56	1,97
2354,5	1985	44,7	4,89	3,75	2,07
2364,5	2158	40,9	4,82	3,56	2,18
2374,5	1974	43,3	4,7	3,56	2,04
2384,5	1941	43,8	4,68	3,56	2,01
2394,5	1913	43,8	4,61	3,51	1,98
2404,5	2244	37,7	4,58	3,25	2,2
2414,5	1912	43,5	4,57	3,46	1,98
2424,5	1990	43	4,7	3,55	2,05
2434,5	1824	45,2	4,55	3,51	1,91
2444,5	1898	43,8	4,57	3,48	1,97
2454,5	1992	42,3	4,62	3,46	2,04
2464,5	1860	45,1	4,63	3,56	1,95
2474,5	2104	42,2	4,87	3,64	2,15
2484,5	2052	41,8	4,69	3,5	2,09
2494,5	1947	43,6	4,67	3,54	2,01
2504,5	1916	43,9	4,63	3,52	1,99
2514,5	1880	44,8	4,65	3,57	1,96
2524,5	1872	44,8	4,63	3,55	1,95
2534,5	1901	44,6	4,68	3,58	1,98
2544,5	2013	43,4	4,8	3,63	2,08
2554,5	2095	42	4,82	3,6	2,14
2564,5	1896	44	4,6	3,5	1,97
2574,5	2153	39,1	4,57	3,3	2,14
2584,5	2419	40,7	5,38	3,96	2,44
2594,5	774	70,4	3,16	2,82	0,95
2604,5	462	108	3,04	2,92	0,69
2614,5	614	81,9	2,97	2,73	0,8
2624,5	622	69,5	2,51	2,23	0,76
2634,5	612	68,7	2,43	2,15	0,74
2644,5	562	72,4	2,37	2,12	0,7
2654,5	563	71,7	2,35	2,1	0,69
2664,5	495	76,8	2,23	2,02	0,63
2674,5	485	77,1	2,19	1,99	0,62
2684,5	491	78,5	2,26	2,07	0,63
2694,5	623	63,5	2,27	1,97	0,73
2704,5	488	76,1	2,17	1,97	0,62
2714,5	481	82,3	2,34	2,16	0,63
2724,5	560	70,6	2,29	2,04	0,69
2734,5	533	72,2	2,24	2,01	0,66
2744,5	336	0	2,04	1,95	0,48
2754,5	407	81,7	1,96	1,81	0,53
2764,5	429	80,4	2,03	1,86	0,55
2774,5	376	89,7	2,01	1,88	0,51
2784,5	478	70,9	1,97	1,76	0,59
2794,5	636	69,1	2,54	2,25	0,77
2804,5	525	73,7	2,26	2,03	0,65
2814,5	504	71,6	2,1	1,88	0,62
2824,5	418	83,7	2,07	1,91	0,55
2834,5	315	0	1,83	1,73	0,44
2844,5	423	81,6	2,04	1,87	0,55
2854,5	363	92,8	2,01	1,89	0,5
2864,5	376	88,5	1,98	1,85	0,51
2874,5	325	0	1,86	1,76	0,46
2884,5	1694	46,3	4,34	3,38	1,79
2894,5	2055	46,8	5,33	4,17	2,18
2904,5	1769	53,6	5,34	4,39	1,96
2914,5	2062	49,8	5,73	4,59	2,23
2924,5	1719	56,9	5,54	4,65	1,95
2934,5	2818	47	7,35	5,76	2,99
2944,5	2927	47,7	7,75	6,1	3,12
2954,5	3144	47	8,19	6,41	3,34
2964,5	2980	48,5	8,04	6,37	3,2
2974,5	3496	39,9	7,59	5,53	3,5
2984,5	3907	36,2	7,63	5,3	3,77
2994,5	5098	30,2	8,14	5,13	4,56
3004,5	3591	38,5	7,51	5,38	3,55
3014,5	4701	39,7	10,17	7,4	4,7
3024,5	4345	40,4	9,58	7,02	4,37
3034,5	5441	38	11,2	7,98	5,35
3044,5	3620	44,9	8,98	6,9	3,78
3054,5	2162	50,3	6,08	4,89	2,35
3064,5	1960	43,4	4,67	3,54	2,02
