,Timestamp,Station,Sensor,PM2.5,Session Id
0,2021-10-04 16:35:55,St Eriksplan,1,22.85,20211004-2
1,2021-10-04 16:35:55,St Eriksplan,2,25.06,20211004-2
2,2021-10-04 16:35:55,St Eriksplan,3,26.65,20211004-2
3,2021-10-04 16:35:55,St Eriksplan,4,24.35,20211004-2
4,2021-10-04 16:35:55,St Eriksplan,5,22.51,20211004-2
5,2021-10-04 16:35:56,St Eriksplan,1,22.94,20211004-2
6,2021-10-04 16:35:56,St Eriksplan,2,25.3,20211004-2
7,2021-10-04 16:35:56,St Eriksplan,3,26.67,20211004-2
8,2021-10-04 16:35:56,St Eriksplan,4,24.51,20211004-2
9,2021-10-04 16:35:56,St Eriksplan,5,22.68,20211004-2
10,2021-10-04 16:35:56,St Eriksplan,6,22.79,20211004-2
11,2021-10-04 16:35:57,St Eriksplan,1,22.93,20211004-2
12,2021-10-04 16:35:57,St Eriksplan,2,25.56,20211004-2
13,2021-10-04 16:35:57,St Eriksplan,3,26.71,20211004-2
14,2021-10-04 16:35:57,St Eriksplan,4,24.66,20211004-2
15,2021-10-04 16:35:57,St Eriksplan,5,22.89,20211004-2
16,2021-10-04 16:35:57,St Eriksplan,6,23.08,20211004-2
17,2021-10-04 16:35:58,St Eriksplan,1,22.85,20211004-2
18,2021-10-04 16:35:58,St Eriksplan,2,25.81,20211004-2
19,2021-10-04 16:35:58,St Eriksplan,3,26.65,20211004-2
20,2021-10-04 16:35:58,St Eriksplan,4,24.79,20211004-2
21,2021-10-04 16:35:58,St Eriksplan,6,23.3,20211004-2
22,2021-10-04 16:35:59,St Eriksplan,1,22.74,20211004-2
23,2021-10-04 16:35:59,St Eriksplan,2,26.14,20211004-2
24,2021-10-04 16:35:59,St Eriksplan,3,26.65,20211004-2
25,2021-10-04 16:35:59,St Eriksplan,4,24.91,20211004-2
26,2021-10-04 16:35:59,St Eriksplan,5,23.14,20211004-2
27,2021-10-04 16:35:59,St Eriksplan,6,23.51,20211004-2
28,2021-10-04 16:36:00,St Eriksplan,1,22.63,20211004-2
29,2021-10-04 16:36:00,St Eriksplan,1,22.47,20211004-2
30,2021-10-04 16:36:00,St Eriksplan,4,24.95,20211004-2
31,2021-10-04 16:36:00,St Eriksplan,5,23.33,20211004-2
32,2021-10-04 16:36:00,St Eriksplan,6,23.59,20211004-2
33,2021-10-04 16:36:01,St Eriksplan,2,26.45,20211004-2
34,2021-10-04 16:36:01,St Eriksplan,2,26.7,20211004-2
35,2021-10-04 16:36:01,St Eriksplan,3,26.69,20211004-2
36,2021-10-04 16:36:01,St Eriksplan,4,24.9,20211004-2
37,2021-10-04 16:36:01,St Eriksplan,5,23.54,20211004-2
38,2021-10-04 16:36:01,St Eriksplan,6,23.74,20211004-2
39,2021-10-04 16:36:02,St Eriksplan,1,22.34,20211004-2
40,2021-10-04 16:36:02,St Eriksplan,3,26.65,20211004-2
41,2021-10-04 16:36:02,St Eriksplan,4,24.84,20211004-2
42,2021-10-04 16:36:02,St Eriksplan,5,23.8,20211004-2
43,2021-10-04 16:36:02,St Eriksplan,6,23.81,20211004-2
44,2021-10-04 16:36:03,St Eriksplan,1,22.28,20211004-2
45,2021-10-04 16:36:03,St Eriksplan,2,26.95,20211004-2
46,2021-10-04 16:36:03,St Eriksplan,3,26.64,20211004-2
47,2021-10-04 16:36:03,St Eriksplan,4,24.74,20211004-2
48,2021-10-04 16:36:03,St Eriksplan,5,23.96,20211004-2
49,2021-10-04 16:36:03,St Eriksplan,6,23.84,20211004-2
50,2021-10-04 16:36:04,St Eriksplan,1,22.24,20211004-2
51,2021-10-04 16:36:04,St Eriksplan,2,27.17,20211004-2
52,2021-10-04 16:36:04,St Eriksplan,3,26.57,20211004-2
53,2021-10-04 16:36:04,St Eriksplan,5,24.15,20211004-2
54,2021-10-04 16:36:04,St Eriksplan,6,23.87,20211004-2
55,2021-10-04 16:36:05,St Eriksplan,1,22.14,20211004-2
56,2021-10-04 16:36:05,St Eriksplan,2,27.38,20211004-2
57,2021-10-04 16:36:05,St Eriksplan,3,26.45,20211004-2
58,2021-10-04 16:36:05,St Eriksplan,4,24.69,20211004-2
59,2021-10-04 16:36:05,St Eriksplan,5,24.32,20211004-2
60,2021-10-04 16:36:05,St Eriksplan,6,23.91,20211004-2
61,2021-10-04 16:36:06,St Eriksplan,1,21.98,20211004-2
62,2021-10-04 16:36:06,St Eriksplan,2,27.55,20211004-2
63,2021-10-04 16:36:06,St Eriksplan,3,26.25,20211004-2
64,2021-10-04 16:36:06,St Eriksplan,4,24.68,20211004-2
65,2021-10-04 16:36:06,St Eriksplan,5,24.52,20211004-2
66,2021-10-04 16:36:06,St Eriksplan,6,23.82,20211004-2
67,2021-10-04 16:36:07,St Eriksplan,1,21.84,20211004-2
68,2021-10-04 16:36:07,St Eriksplan,2,27.53,20211004-2
69,2021-10-04 16:36:07,St Eriksplan,3,25.78,20211004-2
70,2021-10-04 16:36:07,St Eriksplan,4,24.71,20211004-2
71,2021-10-04 16:36:07,St Eriksplan,5,24.68,20211004-2
72,2021-10-04 16:36:07,St Eriksplan,6,23.72,20211004-2
73,2021-10-04 16:36:08,St Eriksplan,1,21.7,20211004-2
74,2021-10-04 16:36:08,St Eriksplan,2,27.46,20211004-2
75,2021-10-04 16:36:08,St Eriksplan,3,25.6,20211004-2
76,2021-10-04 16:36:08,St Eriksplan,4,24.77,20211004-2
77,2021-10-04 16:36:08,St Eriksplan,5,24.74,20211004-2
78,2021-10-04 16:36:09,St Eriksplan,1,21.67,20211004-2
79,2021-10-04 16:36:09,St Eriksplan,2,27.36,20211004-2
80,2021-10-04 16:36:09,St Eriksplan,3,25.41,20211004-2
81,2021-10-04 16:36:09,St Eriksplan,4,24.94,20211004-2
82,2021-10-04 16:36:09,St Eriksplan,5,24.72,20211004-2
83,2021-10-04 16:36:09,St Eriksplan,6,23.81,20211004-2
84,2021-10-04 16:36:10,St Eriksplan,1,21.7,20211004-2
85,2021-10-04 16:36:10,St Eriksplan,2,27.27,20211004-2
86,2021-10-04 16:36:10,St Eriksplan,3,25.24,20211004-2
87,2021-10-04 16:36:10,St Eriksplan,4,25.23,20211004-2
88,2021-10-04 16:36:10,St Eriksplan,5,24.77,20211004-2
89,2021-10-04 16:36:10,St Eriksplan,6,23.89,20211004-2
90,2021-10-04 16:36:11,St Eriksplan,2,27.2,20211004-2
91,2021-10-04 16:36:11,St Eriksplan,3,25.12,20211004-2
92,2021-10-04 16:36:11,St Eriksplan,4,25.63,20211004-2
93,2021-10-04 16:36:11,St Eriksplan,6,24.03,20211004-2
94,2021-10-04 16:36:12,St Eriksplan,1,21.58,20211004-2
95,2021-10-04 16:36:12,St Eriksplan,2,27.07,20211004-2
96,2021-10-04 16:36:12,St Eriksplan,3,25.02,20211004-2
97,2021-10-04 16:36:12,St Eriksplan,4,26.01,20211004-2
98,2021-10-04 16:36:12,St Eriksplan,5,24.78,20211004-2
99,2021-10-04 16:36:12,St Eriksplan,6,24.17,20211004-2
100,2021-10-04 16:36:13,St Eriksplan,1,21.6,20211004-2
101,2021-10-04 16:36:13,St Eriksplan,1,21.56,20211004-2
102,2021-10-04 16:36:13,St Eriksplan,2,26.97,20211004-2
103,2021-10-04 16:36:13,St Eriksplan,4,26.27,20211004-2
104,2021-10-04 16:36:13,St Eriksplan,5,24.78,20211004-2
105,2021-10-04 16:36:13,St Eriksplan,6,24.26,20211004-2
106,2021-10-04 16:36:14,St Eriksplan,2,26.9,20211004-2
107,2021-10-04 16:36:14,St Eriksplan,3,24.85,20211004-2
108,2021-10-04 16:36:14,St Eriksplan,4,26.58,20211004-2
109,2021-10-04 16:36:14,St Eriksplan,5,24.81,20211004-2
110,2021-10-04 16:36:14,St Eriksplan,6,24.44,20211004-2
111,2021-10-04 16:36:15,St Eriksplan,1,21.55,20211004-2
112,2021-10-04 16:36:15,St Eriksplan,3,24.76,20211004-2
113,2021-10-04 16:36:15,St Eriksplan,4,26.88,20211004-2
114,2021-10-04 16:36:15,St Eriksplan,5,24.79,20211004-2
115,2021-10-04 16:36:15,St Eriksplan,6,24.56,20211004-2
116,2021-10-04 16:36:16,St Eriksplan,1,21.59,20211004-2
117,2021-10-04 16:36:16,St Eriksplan,2,26.86,20211004-2
118,2021-10-04 16:36:16,St Eriksplan,3,24.69,20211004-2
119,2021-10-04 16:36:16,St Eriksplan,4,27.1,20211004-2
120,2021-10-04 16:36:16,St Eriksplan,5,24.69,20211004-2
121,2021-10-04 16:36:16,St Eriksplan,6,24.71,20211004-2
122,2021-10-04 16:36:17,St Eriksplan,1,21.64,20211004-2
123,2021-10-04 16:36:17,St Eriksplan,2,26.92,20211004-2
124,2021-10-04 16:36:17,St Eriksplan,3,24.66,20211004-2
125,2021-10-04 16:36:17,St Eriksplan,5,24.65,20211004-2
126,2021-10-04 16:36:17,St Eriksplan,6,24.86,20211004-2
127,2021-10-04 16:36:18,St Eriksplan,1,21.69,20211004-2
128,2021-10-04 16:36:18,St Eriksplan,2,26.97,20211004-2
129,2021-10-04 16:36:18,St Eriksplan,3,24.69,20211004-2
130,2021-10-04 16:36:18,St Eriksplan,4,27.29,20211004-2
131,2021-10-04 16:36:18,St Eriksplan,5,24.7,20211004-2
132,2021-10-04 16:36:18,St Eriksplan,6,24.9,20211004-2
133,2021-10-04 16:36:19,St Eriksplan,1,21.79,20211004-2
134,2021-10-04 16:36:19,St Eriksplan,2,27.06,20211004-2
135,2021-10-04 16:36:19,St Eriksplan,3,24.68,20211004-2
136,2021-10-04 16:36:19,St Eriksplan,4,27.54,20211004-2
137,2021-10-04 16:36:19,St Eriksplan,5,24.71,20211004-2
138,2021-10-04 16:36:19,St Eriksplan,6,25.02,20211004-2
139,2021-10-04 16:36:20,St Eriksplan,1,21.87,20211004-2
140,2021-10-04 16:36:20,St Eriksplan,2,27.15,20211004-2
141,2021-10-04 16:36:20,St Eriksplan,3,24.75,20211004-2
142,2021-10-04 16:36:20,St Eriksplan,4,27.58,20211004-2
143,2021-10-04 16:36:20,St Eriksplan,5,24.64,20211004-2
144,2021-10-04 16:36:20,St Eriksplan,6,25.11,20211004-2
145,2021-10-04 16:36:21,St Eriksplan,1,21.88,20211004-2
146,2021-10-04 16:36:21,St Eriksplan,2,27.11,20211004-2
147,2021-10-04 16:36:21,St Eriksplan,3,25.0,20211004-2
148,2021-10-04 16:36:21,St Eriksplan,4,27.73,20211004-2
149,2021-10-04 16:36:21,St Eriksplan,5,24.64,20211004-2
150,2021-10-04 16:36:22,St Eriksplan,1,21.91,20211004-2
151,2021-10-04 16:36:22,St Eriksplan,2,27.06,20211004-2
152,2021-10-04 16:36:22,St Eriksplan,3,25.07,20211004-2
153,2021-10-04 16:36:22,St Eriksplan,4,27.79,20211004-2
154,2021-10-04 16:36:22,St Eriksplan,5,24.65,20211004-2
155,2021-10-04 16:36:22,St Eriksplan,6,25.21,20211004-2
156,2021-10-04 16:36:23,St Eriksplan,1,21.95,20211004-2
157,2021-10-04 16:36:23,St Eriksplan,2,26.96,20211004-2
158,2021-10-04 16:36:23,St Eriksplan,3,25.1,20211004-2
159,2021-10-04 16:36:23,St Eriksplan,4,27.82,20211004-2
160,2021-10-04 16:36:23,St Eriksplan,5,24.71,20211004-2
161,2021-10-04 16:36:23,St Eriksplan,6,25.34,20211004-2
162,2021-10-04 16:36:24,St Eriksplan,1,21.98,20211004-2
163,2021-10-04 16:36:24,St Eriksplan,2,26.84,20211004-2
164,2021-10-04 16:36:24,St Eriksplan,3,25.28,20211004-2
165,2021-10-04 16:36:24,St Eriksplan,4,27.77,20211004-2
166,2021-10-04 16:36:24,St Eriksplan,6,25.75,20211004-2
167,2021-10-04 16:36:25,St Eriksplan,1,22.01,20211004-2
168,2021-10-04 16:36:25,St Eriksplan,2,26.68,20211004-2
169,2021-10-04 16:36:25,St Eriksplan,3,25.48,20211004-2
170,2021-10-04 16:36:25,St Eriksplan,4,27.67,20211004-2
171,2021-10-04 16:36:25,St Eriksplan,5,24.73,20211004-2
172,2021-10-04 16:36:25,St Eriksplan,6,25.89,20211004-2
173,2021-10-04 16:36:26,St Eriksplan,1,22.09,20211004-2
174,2021-10-04 16:36:26,St Eriksplan,2,26.46,20211004-2
175,2021-10-04 16:36:26,St Eriksplan,4,27.46,20211004-2
176,2021-10-04 16:36:26,St Eriksplan,5,24.76,20211004-2
177,2021-10-04 16:36:26,St Eriksplan,6,26.01,20211004-2
178,2021-10-04 16:36:27,St Eriksplan,2,26.38,20211004-2
179,2021-10-04 16:36:27,St Eriksplan,3,25.63,20211004-2
180,2021-10-04 16:36:27,St Eriksplan,4,27.26,20211004-2
181,2021-10-04 16:36:27,St Eriksplan,5,24.83,20211004-2
182,2021-10-04 16:36:27,St Eriksplan,6,26.06,20211004-2
183,2021-10-04 16:36:28,St Eriksplan,1,22.09,20211004-2
184,2021-10-04 16:36:28,St Eriksplan,3,25.74,20211004-2
185,2021-10-04 16:36:28,St Eriksplan,4,27.08,20211004-2
186,2021-10-04 16:36:28,St Eriksplan,5,24.87,20211004-2
187,2021-10-04 16:36:28,St Eriksplan,6,26.1,20211004-2
188,2021-10-04 16:36:29,St Eriksplan,1,22.07,20211004-2
189,2021-10-04 16:36:29,St Eriksplan,2,26.34,20211004-2
190,2021-10-04 16:36:29,St Eriksplan,3,25.88,20211004-2
191,2021-10-04 16:36:29,St Eriksplan,4,26.93,20211004-2
192,2021-10-04 16:36:29,St Eriksplan,5,24.86,20211004-2
193,2021-10-04 16:36:29,St Eriksplan,6,26.13,20211004-2
194,2021-10-04 16:36:30,St Eriksplan,1,22.04,20211004-2
195,2021-10-04 16:36:30,St Eriksplan,2,26.32,20211004-2
196,2021-10-04 16:36:30,St Eriksplan,3,25.98,20211004-2
197,2021-10-04 16:36:30,St Eriksplan,5,24.86,20211004-2
198,2021-10-04 16:36:30,St Eriksplan,6,26.05,20211004-2
199,2021-10-04 16:36:31,St Eriksplan,1,22.02,20211004-2
200,2021-10-04 16:36:31,St Eriksplan,2,26.32,20211004-2
201,2021-10-04 16:36:31,St Eriksplan,3,26.12,20211004-2
202,2021-10-04 16:36:31,St Eriksplan,4,26.76,20211004-2
203,2021-10-04 16:36:31,St Eriksplan,5,24.79,20211004-2
204,2021-10-04 16:36:31,St Eriksplan,6,25.93,20211004-2
205,2021-10-04 16:36:32,St Eriksplan,1,22.03,20211004-2
206,2021-10-04 16:36:32,St Eriksplan,2,26.29,20211004-2
207,2021-10-04 16:36:32,St Eriksplan,3,26.27,20211004-2
208,2021-10-04 16:36:32,St Eriksplan,4,26.6,20211004-2
209,2021-10-04 16:36:32,St Eriksplan,5,24.78,20211004-2
210,2021-10-04 16:36:32,St Eriksplan,6,25.86,20211004-2
211,2021-10-04 16:36:33,St Eriksplan,1,22.05,20211004-2
212,2021-10-04 16:36:33,St Eriksplan,2,26.3,20211004-2
213,2021-10-04 16:36:33,St Eriksplan,3,26.33,20211004-2
214,2021-10-04 16:36:33,St Eriksplan,4,26.35,20211004-2
215,2021-10-04 16:36:33,St Eriksplan,5,24.73,20211004-2
216,2021-10-04 16:36:33,St Eriksplan,6,25.78,20211004-2
217,2021-10-04 16:36:34,St Eriksplan,1,22.05,20211004-2
218,2021-10-04 16:36:34,St Eriksplan,2,26.4,20211004-2
219,2021-10-04 16:36:34,St Eriksplan,3,26.42,20211004-2
220,2021-10-04 16:36:34,St Eriksplan,4,26.17,20211004-2
221,2021-10-04 16:36:34,St Eriksplan,5,24.67,20211004-2
222,2021-10-04 16:36:35,St Eriksplan,1,22.03,20211004-2
223,2021-10-04 16:36:35,St Eriksplan,2,26.43,20211004-2
224,2021-10-04 16:36:35,St Eriksplan,3,26.46,20211004-2
225,2021-10-04 16:36:35,St Eriksplan,4,26.05,20211004-2
226,2021-10-04 16:36:35,St Eriksplan,5,24.62,20211004-2
227,2021-10-04 16:36:35,St Eriksplan,6,25.8,20211004-2
228,2021-10-04 16:36:36,St Eriksplan,1,21.98,20211004-2
229,2021-10-04 16:36:36,St Eriksplan,2,26.44,20211004-2
230,2021-10-04 16:36:36,St Eriksplan,3,26.4,20211004-2
231,2021-10-04 16:36:36,St Eriksplan,4,25.95,20211004-2
232,2021-10-04 16:36:36,St Eriksplan,5,24.5,20211004-2
233,2021-10-04 16:36:36,St Eriksplan,6,25.8,20211004-2
234,2021-10-04 16:36:37,St Eriksplan,1,21.93,20211004-2
235,2021-10-04 16:36:37,St Eriksplan,2,26.44,20211004-2
236,2021-10-04 16:36:37,St Eriksplan,3,26.27,20211004-2
237,2021-10-04 16:36:37,St Eriksplan,4,25.82,20211004-2
238,2021-10-04 16:36:37,St Eriksplan,6,25.78,20211004-2
239,2021-10-04 16:36:38,St Eriksplan,1,21.94,20211004-2
240,2021-10-04 16:36:38,St Eriksplan,2,26.45,20211004-2
241,2021-10-04 16:36:38,St Eriksplan,3,26.08,20211004-2
242,2021-10-04 16:36:38,St Eriksplan,4,25.83,20211004-2
243,2021-10-04 16:36:38,St Eriksplan,5,24.33,20211004-2
244,2021-10-04 16:36:38,St Eriksplan,6,25.84,20211004-2
245,2021-10-04 16:36:39,St Eriksplan,1,21.92,20211004-2
246,2021-10-04 16:36:39,St Eriksplan,2,26.49,20211004-2
247,2021-10-04 16:36:39,St Eriksplan,4,25.77,20211004-2
248,2021-10-04 16:36:39,St Eriksplan,5,24.11,20211004-2
249,2021-10-04 16:36:39,St Eriksplan,6,25.9,20211004-2
250,2021-10-04 16:36:40,St Eriksplan,2,26.45,20211004-2
251,2021-10-04 16:36:40,St Eriksplan,3,25.88,20211004-2
252,2021-10-04 16:36:40,St Eriksplan,4,25.65,20211004-2
253,2021-10-04 16:36:40,St Eriksplan,5,23.95,20211004-2
254,2021-10-04 16:36:40,St Eriksplan,6,25.92,20211004-2
255,2021-10-04 16:36:41,St Eriksplan,1,22.06,20211004-2
256,2021-10-04 16:36:41,St Eriksplan,3,25.63,20211004-2
257,2021-10-04 16:36:41,St Eriksplan,4,25.48,20211004-2
258,2021-10-04 16:36:41,St Eriksplan,5,23.81,20211004-2
259,2021-10-04 16:36:41,St Eriksplan,6,25.89,20211004-2
260,2021-10-04 16:36:42,St Eriksplan,1,22.07,20211004-2
261,2021-10-04 16:36:42,St Eriksplan,2,26.31,20211004-2
262,2021-10-04 16:36:42,St Eriksplan,3,25.33,20211004-2
263,2021-10-04 16:36:42,St Eriksplan,4,25.38,20211004-2
264,2021-10-04 16:36:42,St Eriksplan,4,25.27,20211004-2
265,2021-10-04 16:36:42,St Eriksplan,5,23.7,20211004-2
266,2021-10-04 16:36:42,St Eriksplan,6,25.77,20211004-2
267,2021-10-04 16:36:43,St Eriksplan,1,22.02,20211004-2
268,2021-10-04 16:36:43,St Eriksplan,2,26.21,20211004-2
269,2021-10-04 16:36:43,St Eriksplan,3,25.06,20211004-2
270,2021-10-04 16:36:43,St Eriksplan,5,23.61,20211004-2
271,2021-10-04 16:36:43,St Eriksplan,6,25.74,20211004-2
272,2021-10-04 16:36:44,St Eriksplan,1,21.97,20211004-2
273,2021-10-04 16:36:44,St Eriksplan,2,26.16,20211004-2
274,2021-10-04 16:36:44,St Eriksplan,3,24.86,20211004-2
275,2021-10-04 16:36:44,St Eriksplan,4,25.25,20211004-2
276,2021-10-04 16:36:44,St Eriksplan,5,23.5,20211004-2
277,2021-10-04 16:36:44,St Eriksplan,6,25.75,20211004-2
278,2021-10-04 16:36:45,St Eriksplan,1,21.96,20211004-2
279,2021-10-04 16:36:45,St Eriksplan,2,26.1,20211004-2
280,2021-10-04 16:36:45,St Eriksplan,3,24.7,20211004-2
281,2021-10-04 16:36:45,St Eriksplan,4,25.25,20211004-2
282,2021-10-04 16:36:45,St Eriksplan,5,23.47,20211004-2
283,2021-10-04 16:36:45,St Eriksplan,6,25.72,20211004-2
284,2021-10-04 16:36:46,St Eriksplan,1,22.05,20211004-2
285,2021-10-04 16:36:46,St Eriksplan,2,26.02,20211004-2
286,2021-10-04 16:36:46,St Eriksplan,3,24.56,20211004-2
287,2021-10-04 16:36:46,St Eriksplan,4,25.29,20211004-2
288,2021-10-04 16:36:46,St Eriksplan,5,23.43,20211004-2
