,Timestamp,Station,Sensor,PM2.5,Session Id
0,2021-10-06 18:12:30,Odenplan,1,22.68,20211006-4
1,2021-10-06 18:12:30,Odenplan,2,23.42,20211006-4
2,2021-10-06 18:12:30,Odenplan,3,20.7,20211006-4
3,2021-10-06 18:12:30,Odenplan,4,23.07,20211006-4
4,2021-10-06 18:12:30,Odenplan,5,21.52,20211006-4
5,2021-10-06 18:12:30,Odenplan,6,22.41,20211006-4
6,2021-10-06 18:12:31,Odenplan,1,22.61,20211006-4
7,2021-10-06 18:12:31,Odenplan,2,23.26,20211006-4
8,2021-10-06 18:12:31,Odenplan,3,20.8,20211006-4
9,2021-10-06 18:12:31,Odenplan,4,23.0,20211006-4
10,2021-10-06 18:12:31,Odenplan,5,21.38,20211006-4
11,2021-10-06 18:12:31,Odenplan,6,22.33,20211006-4
12,2021-10-06 18:12:32,Odenplan,1,22.63,20211006-4
13,2021-10-06 18:12:32,Odenplan,2,23.01,20211006-4
14,2021-10-06 18:12:32,Odenplan,4,22.93,20211006-4
15,2021-10-06 18:12:32,Odenplan,5,21.31,20211006-4
16,2021-10-06 18:12:32,Odenplan,6,22.17,20211006-4
17,2021-10-06 18:12:33,Odenplan,1,22.62,20211006-4
18,2021-10-06 18:12:33,Odenplan,2,22.77,20211006-4
19,2021-10-06 18:12:33,Odenplan,3,20.75,20211006-4
20,2021-10-06 18:12:33,Odenplan,4,22.88,20211006-4
21,2021-10-06 18:12:33,Odenplan,5,21.26,20211006-4
22,2021-10-06 18:12:33,Odenplan,6,22.05,20211006-4
23,2021-10-06 18:12:33,Odenplan,6,21.95,20211006-4
24,2021-10-06 18:12:34,Odenplan,1,22.6,20211006-4
25,2021-10-06 18:12:34,Odenplan,2,22.54,20211006-4
26,2021-10-06 18:12:34,Odenplan,3,20.65,20211006-4
27,2021-10-06 18:12:34,Odenplan,4,22.9,20211006-4
28,2021-10-06 18:12:34,Odenplan,5,21.22,20211006-4
29,2021-10-06 18:12:35,Odenplan,1,22.55,20211006-4
30,2021-10-06 18:12:35,Odenplan,2,22.43,20211006-4
31,2021-10-06 18:12:35,Odenplan,3,20.57,20211006-4
32,2021-10-06 18:12:35,Odenplan,4,23.04,20211006-4
33,2021-10-06 18:12:35,Odenplan,5,21.21,20211006-4
