,Timestamp,Station,Sensor,PM2.5,Session Id
0,2021-10-06 07:33:26,Gullmarsplan,A,10.37,20211006-1
1,2021-10-06 07:33:26,Gullmarsplan,B,11.12,20211006-1
2,2021-10-06 07:33:26,Gullmarsplan,C,10.89,20211006-1
3,2021-10-06 07:33:26,Gullmarsplan,D,9.86,20211006-1
4,2021-10-06 07:33:26,Gullmarsplan,E,9.74,20211006-1
5,2021-10-06 07:33:27,Gullmarsplan,A,10.36,20211006-1
6,2021-10-06 07:33:27,Gullmarsplan,B,11.13,20211006-1
7,2021-10-06 07:33:27,Gullmarsplan,C,10.84,20211006-1
8,2021-10-06 07:33:27,Gullmarsplan,D,9.83,20211006-1
9,2021-10-06 07:33:27,Gullmarsplan,E,9.8,20211006-1
10,2021-10-06 07:33:28,Gullmarsplan,A,10.32,20211006-1
11,2021-10-06 07:33:28,Gullmarsplan,B,11.16,20211006-1
12,2021-10-06 07:33:28,Gullmarsplan,C,10.8,20211006-1
13,2021-10-06 07:33:28,Gullmarsplan,D,9.82,20211006-1
14,2021-10-06 07:33:28,Gullmarsplan,E,9.84,20211006-1
15,2021-10-06 07:33:29,Gullmarsplan,A,10.31,20211006-1
16,2021-10-06 07:33:29,Gullmarsplan,B,11.16,20211006-1
17,2021-10-06 07:33:29,Gullmarsplan,C,10.68,20211006-1
18,2021-10-06 07:33:29,Gullmarsplan,D,9.76,20211006-1
19,2021-10-06 07:33:29,Gullmarsplan,E,9.83,20211006-1
20,2021-10-06 07:33:30,Gullmarsplan,A,10.29,20211006-1
21,2021-10-06 07:33:30,Gullmarsplan,B,11.21,20211006-1
22,2021-10-06 07:33:30,Gullmarsplan,C,10.65,20211006-1
23,2021-10-06 07:33:30,Gullmarsplan,D,9.7,20211006-1
24,2021-10-06 07:33:30,Gullmarsplan,D,9.62,20211006-1
25,2021-10-06 07:33:30,Gullmarsplan,E,9.78,20211006-1
26,2021-10-06 07:33:31,Gullmarsplan,A,10.25,20211006-1
27,2021-10-06 07:33:31,Gullmarsplan,B,11.26,20211006-1
28,2021-10-06 07:33:31,Gullmarsplan,C,10.67,20211006-1
29,2021-10-06 07:33:32,Gullmarsplan,B,11.28,20211006-1
30,2021-10-06 07:33:32,Gullmarsplan,C,10.68,20211006-1
31,2021-10-06 07:33:32,Gullmarsplan,D,9.53,20211006-1
32,2021-10-06 07:33:32,Gullmarsplan,E,9.69,20211006-1
33,2021-10-06 07:33:33,Gullmarsplan,A,10.29,20211006-1
