,Time,Number,Size,LDSA,Filter,Diff,Timestamp,Station,Date,Sensor,Session Id
0,634.5,4662,"43,5","11,14","8,44","4,81",2021-10-05 07:11:34,Alvik,2021-10-05,DiSC,20211005-1
1,644.5,5115,"41,8","11,7","8,71","5,21",2021-10-05 07:11:44,Alvik,2021-10-05,DiSC,20211005-1
2,654.5,4997,"42,3","11,57","8,66","5,11",2021-10-05 07:11:54,Alvik,2021-10-05,DiSC,20211005-1
3,664.5,5789,"41,4","13,1","9,7","5,87",2021-10-05 07:12:04,Alvik,2021-10-05,DiSC,20211005-1
4,674.5,5285,"41,5",12,"8,91","5,37",2021-10-05 07:12:14,Alvik,2021-10-05,DiSC,20211005-1
5,684.5,5013,"44,2","12,21","9,31","5,21",2021-10-05 07:12:24,Alvik,2021-10-05,DiSC,20211005-1
6,694.5,5712,"40,4","12,58","9,22","5,75",2021-10-05 07:12:34,Alvik,2021-10-05,DiSC,20211005-1
7,704.5,5458,41,"12,21","9,01","5,52",2021-10-05 07:12:44,Alvik,2021-10-05,DiSC,20211005-1
8,714.5,5682,40,"12,38","9,03","5,7",2021-10-05 07:12:54,Alvik,2021-10-05,DiSC,20211005-1
9,724.5,5740,"40,2","12,56","9,18","5,76",2021-10-05 07:13:04,Alvik,2021-10-05,DiSC,20211005-1
10,734.5,5217,"42,1","12,02","8,97","5,33",2021-10-05 07:13:14,Alvik,2021-10-05,DiSC,20211005-1
11,744.5,4688,"44,3","11,44","8,73","4,87",2021-10-05 07:13:24,Alvik,2021-10-05,DiSC,20211005-1
12,1334.5,3233,57,"10,43","8,75","3,66",2021-10-05 07:23:14,Fridhemsplan,2021-10-05,DiSC,20211005-1
13,1344.5,3251,"55,7","10,23","8,52","3,65",2021-10-05 07:23:24,Fridhemsplan,2021-10-05,DiSC,20211005-1
14,1354.5,3452,"53,6","10,42","8,57","3,83",2021-10-05 07:23:34,Fridhemsplan,2021-10-05,DiSC,20211005-1
