,Timestamp,Station,Sensor,PM2.5,Session Id
0,2021-10-07 16:29:56,Odenplan,1,26.17,20211007-3
1,2021-10-07 16:29:56,Odenplan,2,32.37,20211007-3
2,2021-10-07 16:29:56,Odenplan,3,30.46,20211007-3
3,2021-10-07 16:29:56,Odenplan,4,27.84,20211007-3
4,2021-10-07 16:29:56,Odenplan,5,29.44,20211007-3
5,2021-10-07 16:29:57,Odenplan,1,26.18,20211007-3
6,2021-10-07 16:29:57,Odenplan,2,32.09,20211007-3
7,2021-10-07 16:29:57,Odenplan,3,30.54,20211007-3
8,2021-10-07 16:29:57,Odenplan,4,27.94,20211007-3
9,2021-10-07 16:29:57,Odenplan,5,29.5,20211007-3
10,2021-10-07 16:29:58,Odenplan,1,26.23,20211007-3
11,2021-10-07 16:29:58,Odenplan,2,31.87,20211007-3
12,2021-10-07 16:29:58,Odenplan,3,30.59,20211007-3
13,2021-10-07 16:29:58,Odenplan,4,28.02,20211007-3
14,2021-10-07 16:29:58,Odenplan,5,29.62,20211007-3
15,2021-10-07 16:29:59,Odenplan,1,26.32,20211007-3
16,2021-10-07 16:29:59,Odenplan,2,31.79,20211007-3
17,2021-10-07 16:29:59,Odenplan,3,30.57,20211007-3
18,2021-10-07 16:29:59,Odenplan,3,30.72,20211007-3
19,2021-10-07 16:29:59,Odenplan,4,27.97,20211007-3
20,2021-10-07 16:29:59,Odenplan,5,29.81,20211007-3
21,2021-10-07 16:29:59,Odenplan,5,29.97,20211007-3
22,2021-10-07 16:30:00,Odenplan,1,26.41,20211007-3
23,2021-10-07 16:30:00,Odenplan,2,31.65,20211007-3
24,2021-10-07 16:30:00,Odenplan,4,27.94,20211007-3
25,2021-10-07 16:30:01,Odenplan,1,26.52,20211007-3
26,2021-10-07 16:30:01,Odenplan,2,31.55,20211007-3
27,2021-10-07 16:30:01,Odenplan,3,31.0,20211007-3
28,2021-10-07 16:30:01,Odenplan,4,28.05,20211007-3
29,2021-10-07 16:30:01,Odenplan,5,30.15,20211007-3
30,2021-10-07 16:30:02,Odenplan,1,26.59,20211007-3
31,2021-10-07 16:30:02,Odenplan,2,31.39,20211007-3
32,2021-10-07 16:30:02,Odenplan,3,31.04,20211007-3
33,2021-10-07 16:30:02,Odenplan,4,28.02,20211007-3
34,2021-10-07 16:30:02,Odenplan,5,30.2,20211007-3
35,2021-10-07 16:30:03,Odenplan,1,26.84,20211007-3
36,2021-10-07 16:30:03,Odenplan,2,31.29,20211007-3
37,2021-10-07 16:30:03,Odenplan,3,31.12,20211007-3
38,2021-10-07 16:30:03,Odenplan,5,30.51,20211007-3
39,2021-10-07 16:30:04,Odenplan,2,31.21,20211007-3
40,2021-10-07 16:30:04,Odenplan,3,31.25,20211007-3
