,Timestamp,Station,Sensor,PM2.5,Session Id
0,2021-10-07 16:09:54,Rådmansgatan,B,19.2,20211007-4
1,2021-10-07 16:09:54,Rådmansgatan,C,25.16,20211007-4
2,2021-10-07 16:09:54,Rådmansgatan,D,22.6,20211007-4
3,2021-10-07 16:09:54,Rådmansgatan,E,22.59,20211007-4
4,2021-10-07 16:09:55,Rådmansgatan,B,19.43,20211007-4
5,2021-10-07 16:09:55,Rådmansgatan,C,25.45,20211007-4
6,2021-10-07 16:09:55,Rådmansgatan,D,22.8,20211007-4
7,2021-10-07 16:09:56,Rådmansgatan,B,19.69,20211007-4
8,2021-10-07 16:09:56,Rådmansgatan,C,25.72,20211007-4
9,2021-10-07 16:09:56,Rådmansgatan,D,22.94,20211007-4
10,2021-10-07 16:09:56,Rådmansgatan,E,22.84,20211007-4
11,2021-10-07 16:09:57,Rådmansgatan,B,19.96,20211007-4
12,2021-10-07 16:09:57,Rådmansgatan,C,26.32,20211007-4
13,2021-10-07 16:09:57,Rådmansgatan,E,22.94,20211007-4
14,2021-10-07 16:09:58,Rådmansgatan,C,26.52,20211007-4
15,2021-10-07 16:09:58,Rådmansgatan,D,23.01,20211007-4
16,2021-10-07 16:09:58,Rådmansgatan,E,23.04,20211007-4
17,2021-10-07 16:09:59,Rådmansgatan,B,20.28,20211007-4
18,2021-10-07 16:09:59,Rådmansgatan,C,26.63,20211007-4
19,2021-10-07 16:09:59,Rådmansgatan,D,23.2,20211007-4
20,2021-10-07 16:09:59,Rådmansgatan,E,23.06,20211007-4
21,2021-10-07 16:10:00,Rådmansgatan,B,20.56,20211007-4
22,2021-10-07 16:10:00,Rådmansgatan,C,26.83,20211007-4
23,2021-10-07 16:10:00,Rådmansgatan,D,23.3,20211007-4
24,2021-10-07 16:10:00,Rådmansgatan,E,23.01,20211007-4
25,2021-10-07 16:10:01,Rådmansgatan,B,20.81,20211007-4
26,2021-10-07 16:10:01,Rådmansgatan,D,23.49,20211007-4
27,2021-10-07 16:10:01,Rådmansgatan,E,23.3,20211007-4
28,2021-10-07 16:10:02,Rådmansgatan,B,21.1,20211007-4
29,2021-10-07 16:10:02,Rådmansgatan,C,26.95,20211007-4
30,2021-10-07 16:10:02,Rådmansgatan,D,23.73,20211007-4
31,2021-10-07 16:10:02,Rådmansgatan,E,23.37,20211007-4
32,2021-10-07 16:10:03,Rådmansgatan,B,21.34,20211007-4
33,2021-10-07 16:10:03,Rådmansgatan,C,27.12,20211007-4
34,2021-10-07 16:10:03,Rådmansgatan,C,27.25,20211007-4
35,2021-10-07 16:10:03,Rådmansgatan,D,23.83,20211007-4
36,2021-10-07 16:10:03,Rådmansgatan,E,23.43,20211007-4
37,2021-10-07 16:10:04,Rådmansgatan,B,21.58,20211007-4
38,2021-10-07 16:10:04,Rådmansgatan,D,23.94,20211007-4
39,2021-10-07 16:10:04,Rådmansgatan,E,23.48,20211007-4
40,2021-10-07 16:10:05,Rådmansgatan,B,21.67,20211007-4
41,2021-10-07 16:10:05,Rådmansgatan,C,27.44,20211007-4
42,2021-10-07 16:10:05,Rådmansgatan,D,24.03,20211007-4
43,2021-10-07 16:10:05,Rådmansgatan,E,23.64,20211007-4
44,2021-10-07 16:10:06,Rådmansgatan,B,21.77,20211007-4
45,2021-10-07 16:10:06,Rådmansgatan,C,27.67,20211007-4
46,2021-10-07 16:10:06,Rådmansgatan,D,24.13,20211007-4
47,2021-10-07 16:10:06,Rådmansgatan,E,23.87,20211007-4
48,2021-10-07 16:10:07,Rådmansgatan,B,21.87,20211007-4
49,2021-10-07 16:10:07,Rådmansgatan,C,27.87,20211007-4
50,2021-10-07 16:10:07,Rådmansgatan,D,24.19,20211007-4
51,2021-10-07 16:10:07,Rådmansgatan,E,24.17,20211007-4
52,2021-10-07 16:10:08,Rådmansgatan,B,21.93,20211007-4
53,2021-10-07 16:10:08,Rådmansgatan,C,27.96,20211007-4
54,2021-10-07 16:10:08,Rådmansgatan,D,24.16,20211007-4
55,2021-10-07 16:10:09,Rådmansgatan,B,22.09,20211007-4
56,2021-10-07 16:10:09,Rådmansgatan,C,28.1,20211007-4
57,2021-10-07 16:10:09,Rådmansgatan,D,24.12,20211007-4
58,2021-10-07 16:10:09,Rådmansgatan,E,24.4,20211007-4
59,2021-10-07 16:10:10,Rådmansgatan,B,22.32,20211007-4
60,2021-10-07 16:10:10,Rådmansgatan,C,28.35,20211007-4
61,2021-10-07 16:10:10,Rådmansgatan,E,24.63,20211007-4
62,2021-10-07 16:10:11,Rådmansgatan,C,28.52,20211007-4
63,2021-10-07 16:10:11,Rådmansgatan,D,24.12,20211007-4
64,2021-10-07 16:10:11,Rådmansgatan,E,24.8,20211007-4
65,2021-10-07 16:10:12,Rådmansgatan,B,22.54,20211007-4
66,2021-10-07 16:10:12,Rådmansgatan,C,28.42,20211007-4
67,2021-10-07 16:10:12,Rådmansgatan,D,24.06,20211007-4
68,2021-10-07 16:10:12,Rådmansgatan,E,24.94,20211007-4
69,2021-10-07 16:10:13,Rådmansgatan,B,22.77,20211007-4
70,2021-10-07 16:10:13,Rådmansgatan,C,28.37,20211007-4
71,2021-10-07 16:10:13,Rådmansgatan,D,23.9,20211007-4
72,2021-10-07 16:10:13,Rådmansgatan,E,24.99,20211007-4
73,2021-10-07 16:10:14,Rådmansgatan,B,22.96,20211007-4
74,2021-10-07 16:10:14,Rådmansgatan,C,28.37,20211007-4
75,2021-10-07 16:10:14,Rådmansgatan,D,23.78,20211007-4
76,2021-10-07 16:10:14,Rådmansgatan,E,25.07,20211007-4
77,2021-10-07 16:10:15,Rådmansgatan,B,23.12,20211007-4
78,2021-10-07 16:10:15,Rådmansgatan,C,28.31,20211007-4
79,2021-10-07 16:10:15,Rådmansgatan,D,23.76,20211007-4
80,2021-10-07 16:10:15,Rådmansgatan,E,25.11,20211007-4
81,2021-10-07 16:10:16,Rådmansgatan,B,23.31,20211007-4
82,2021-10-07 16:10:16,Rådmansgatan,C,28.26,20211007-4
83,2021-10-07 16:10:16,Rådmansgatan,D,23.72,20211007-4
84,2021-10-07 16:10:16,Rådmansgatan,E,25.14,20211007-4
85,2021-10-07 16:10:17,Rådmansgatan,B,23.46,20211007-4
86,2021-10-07 16:10:17,Rådmansgatan,D,23.58,20211007-4
87,2021-10-07 16:10:17,Rådmansgatan,E,25.15,20211007-4
88,2021-10-07 16:10:18,Rådmansgatan,B,23.41,20211007-4
89,2021-10-07 16:10:18,Rådmansgatan,C,28.25,20211007-4
90,2021-10-07 16:10:18,Rådmansgatan,D,23.42,20211007-4
91,2021-10-07 16:10:18,Rådmansgatan,E,25.33,20211007-4
92,2021-10-07 16:10:19,Rådmansgatan,B,23.2,20211007-4
93,2021-10-07 16:10:19,Rådmansgatan,C,28.19,20211007-4
94,2021-10-07 16:10:19,Rådmansgatan,D,23.32,20211007-4
95,2021-10-07 16:10:19,Rådmansgatan,E,25.46,20211007-4
96,2021-10-07 16:10:20,Rådmansgatan,B,23.14,20211007-4
97,2021-10-07 16:10:20,Rådmansgatan,C,28.12,20211007-4
98,2021-10-07 16:10:20,Rådmansgatan,D,23.19,20211007-4
