,Time,Number,Size,LDSA,Filter,Diff,Timestamp,Station,Date,Sensor,Session Id
66,524.5,5303,63,"19,13","16,52","6,21",2021-10-04 08:18:44,Slussen,2021-10-04,DiSC,20211004-1
67,534.5,5703,"60,9","19,82","16,95","6,6",2021-10-04 08:18:54,Slussen,2021-10-04,DiSC,20211004-1
68,544.5,6028,"59,1","20,24","17,16","6,9",2021-10-04 08:19:04,Slussen,2021-10-04,DiSC,20211004-1
69,554.5,6177,59,"20,73","17,57","7,07",2021-10-04 08:19:14,Slussen,2021-10-04,DiSC,20211004-1
70,564.5,6759,"56,2","21,49","17,93","7,61",2021-10-04 08:19:24,Slussen,2021-10-04,DiSC,20211004-1
71,574.5,7208,"55,1","22,4","18,56","8,06",2021-10-04 08:19:34,Slussen,2021-10-04,DiSC,20211004-1
72,584.5,7226,"54,7","22,29","18,44","8,06",2021-10-04 08:19:44,Slussen,2021-10-04,DiSC,20211004-1
73,594.5,7339,"54,8","22,7","18,78","8,19",2021-10-04 08:19:54,Slussen,2021-10-04,DiSC,20211004-1
74,604.5,7168,"56,3","22,81","19,04","8,07",2021-10-04 08:20:04,Slussen,2021-10-04,DiSC,20211004-1
75,614.5,7493,"54,7","23,1","19,09","8,36",2021-10-04 08:20:14,Slussen,2021-10-04,DiSC,20211004-1
76,624.5,7133,"55,8","22,48","18,71","8,01",2021-10-04 08:20:24,Slussen,2021-10-04,DiSC,20211004-1
77,1294.5,5041,63,"18,2","15,73","5,91",2021-10-04 08:31:34,T-Centralen,2021-10-04,DiSC,20211004-1
78,1304.5,4682,67,"18,1","15,91","5,62",2021-10-04 08:31:44,T-Centralen,2021-10-04,DiSC,20211004-1
79,1314.5,4564,"66,7","17,54","15,39","5,46",2021-10-04 08:31:54,T-Centralen,2021-10-04,DiSC,20211004-1
80,1324.5,5066,"62,6","18,14","15,64","5,92",2021-10-04 08:32:04,T-Centralen,2021-10-04,DiSC,20211004-1
81,1334.5,4697,"65,6","17,71","15,47","5,59",2021-10-04 08:32:14,T-Centralen,2021-10-04,DiSC,20211004-1
82,1344.5,4589,66,"17,44","15,26","5,47",2021-10-04 08:32:24,T-Centralen,2021-10-04,DiSC,20211004-1
