,Timestamp,Station,Sensor,PM2.5,Session Id
0,2021-10-11 17:03:01,Rådmansgatan,1,24.22,20211011-4
1,2021-10-11 17:03:01,Rådmansgatan,2,27.68,20211011-4
2,2021-10-11 17:03:01,Rådmansgatan,3,22.44,20211011-4
3,2021-10-11 17:03:01,Rådmansgatan,4,25.96,20211011-4
4,2021-10-11 17:03:01,Rådmansgatan,5,20.47,20211011-4
5,2021-10-11 17:03:01,Rådmansgatan,6,22.11,20211011-4
6,2021-10-11 17:03:02,Rådmansgatan,1,24.35,20211011-4
7,2021-10-11 17:03:02,Rådmansgatan,2,28.19,20211011-4
8,2021-10-11 17:03:02,Rådmansgatan,3,22.74,20211011-4
9,2021-10-11 17:03:02,Rådmansgatan,4,26.26,20211011-4
10,2021-10-11 17:03:02,Rådmansgatan,5,20.72,20211011-4
11,2021-10-11 17:03:02,Rådmansgatan,6,22.36,20211011-4
12,2021-10-11 17:03:03,Rådmansgatan,1,24.5,20211011-4
13,2021-10-11 17:03:03,Rådmansgatan,2,28.63,20211011-4
14,2021-10-11 17:03:03,Rådmansgatan,3,22.86,20211011-4
15,2021-10-11 17:03:03,Rådmansgatan,4,26.42,20211011-4
16,2021-10-11 17:03:03,Rådmansgatan,5,20.91,20211011-4
17,2021-10-11 17:03:03,Rådmansgatan,6,22.56,20211011-4
18,2021-10-11 17:03:04,Rådmansgatan,1,24.84,20211011-4
19,2021-10-11 17:03:04,Rådmansgatan,2,29.13,20211011-4
20,2021-10-11 17:03:04,Rådmansgatan,3,23.03,20211011-4
21,2021-10-11 17:03:04,Rådmansgatan,4,26.53,20211011-4
22,2021-10-11 17:03:04,Rådmansgatan,5,21.08,20211011-4
23,2021-10-11 17:03:04,Rådmansgatan,6,22.87,20211011-4
24,2021-10-11 17:03:05,Rådmansgatan,1,25.18,20211011-4
25,2021-10-11 17:03:05,Rådmansgatan,2,29.48,20211011-4
26,2021-10-11 17:03:05,Rådmansgatan,3,23.25,20211011-4
27,2021-10-11 17:03:05,Rådmansgatan,4,26.61,20211011-4
28,2021-10-11 17:03:05,Rådmansgatan,5,21.38,20211011-4
29,2021-10-11 17:03:05,Rådmansgatan,6,23.01,20211011-4
30,2021-10-11 17:03:06,Rådmansgatan,1,25.49,20211011-4
31,2021-10-11 17:03:06,Rådmansgatan,2,29.65,20211011-4
32,2021-10-11 17:03:06,Rådmansgatan,3,23.46,20211011-4
33,2021-10-11 17:03:06,Rådmansgatan,4,26.64,20211011-4
34,2021-10-11 17:03:06,Rådmansgatan,5,21.96,20211011-4
35,2021-10-11 17:03:06,Rådmansgatan,6,23.08,20211011-4
36,2021-10-11 17:03:06,Rådmansgatan,6,23.27,20211011-4
37,2021-10-11 17:03:07,Rådmansgatan,1,25.68,20211011-4
38,2021-10-11 17:03:07,Rådmansgatan,2,30.18,20211011-4
39,2021-10-11 17:03:07,Rådmansgatan,3,23.62,20211011-4
40,2021-10-11 17:03:07,Rådmansgatan,4,26.65,20211011-4
41,2021-10-11 17:03:07,Rådmansgatan,5,22.28,20211011-4
42,2021-10-11 17:03:08,Rådmansgatan,1,25.82,20211011-4
43,2021-10-11 17:03:08,Rådmansgatan,2,30.45,20211011-4
44,2021-10-11 17:03:08,Rådmansgatan,3,23.77,20211011-4
45,2021-10-11 17:03:08,Rådmansgatan,5,22.51,20211011-4
46,2021-10-11 17:03:08,Rådmansgatan,6,23.46,20211011-4
47,2021-10-11 17:03:09,Rådmansgatan,1,25.97,20211011-4
48,2021-10-11 17:03:09,Rådmansgatan,2,30.6,20211011-4
49,2021-10-11 17:03:09,Rådmansgatan,4,26.63,20211011-4
50,2021-10-11 17:03:09,Rådmansgatan,6,23.54,20211011-4
51,2021-10-11 17:03:10,Rådmansgatan,1,26.07,20211011-4
52,2021-10-11 17:03:10,Rådmansgatan,2,30.72,20211011-4
53,2021-10-11 17:03:10,Rådmansgatan,3,23.94,20211011-4
54,2021-10-11 17:03:10,Rådmansgatan,4,26.56,20211011-4
55,2021-10-11 17:03:10,Rådmansgatan,5,22.74,20211011-4
56,2021-10-11 17:03:10,Rådmansgatan,6,23.67,20211011-4
57,2021-10-11 17:03:11,Rådmansgatan,3,23.99,20211011-4
58,2021-10-11 17:03:11,Rådmansgatan,4,26.48,20211011-4
59,2021-10-11 17:03:11,Rådmansgatan,5,22.89,20211011-4
60,2021-10-11 17:03:11,Rådmansgatan,6,23.9,20211011-4
61,2021-10-11 17:03:12,Rådmansgatan,1,26.0,20211011-4
62,2021-10-11 17:03:12,Rådmansgatan,2,30.9,20211011-4
63,2021-10-11 17:03:12,Rådmansgatan,3,24.01,20211011-4
64,2021-10-11 17:03:12,Rådmansgatan,4,26.41,20211011-4
65,2021-10-11 17:03:12,Rådmansgatan,5,23.02,20211011-4
66,2021-10-11 17:03:12,Rådmansgatan,6,24.17,20211011-4
67,2021-10-11 17:03:13,Rådmansgatan,1,25.95,20211011-4
68,2021-10-11 17:03:13,Rådmansgatan,2,31.03,20211011-4
69,2021-10-11 17:03:13,Rådmansgatan,3,24.02,20211011-4
70,2021-10-11 17:03:13,Rådmansgatan,4,26.37,20211011-4
71,2021-10-11 17:03:13,Rådmansgatan,5,23.17,20211011-4
72,2021-10-11 17:03:13,Rådmansgatan,6,24.31,20211011-4
73,2021-10-11 17:03:14,Rådmansgatan,1,25.83,20211011-4
74,2021-10-11 17:03:14,Rådmansgatan,2,30.96,20211011-4
75,2021-10-11 17:03:14,Rådmansgatan,3,24.0,20211011-4
76,2021-10-11 17:03:14,Rådmansgatan,4,26.38,20211011-4
77,2021-10-11 17:03:14,Rådmansgatan,5,23.36,20211011-4
78,2021-10-11 17:03:14,Rådmansgatan,6,24.49,20211011-4
79,2021-10-11 17:03:15,Rådmansgatan,1,25.44,20211011-4
80,2021-10-11 17:03:15,Rådmansgatan,2,30.85,20211011-4
