,Timestamp,Station,Sensor,PM2.5,Session Id
0,2021-10-11 16:56:30,Odenplan,A,29.63,20211011-3
1,2021-10-11 16:56:30,Odenplan,C,32.73,20211011-3
2,2021-10-11 16:56:30,Odenplan,E,33.4,20211011-3
3,2021-10-11 16:56:31,Odenplan,A,29.39,20211011-3
4,2021-10-11 16:56:31,Odenplan,B,30.09,20211011-3
5,2021-10-11 16:56:31,Odenplan,C,32.64,20211011-3
6,2021-10-11 16:56:31,Odenplan,D,29.22,20211011-3
7,2021-10-11 16:56:31,Odenplan,E,33.24,20211011-3
8,2021-10-11 16:56:32,Odenplan,A,29.05,20211011-3
9,2021-10-11 16:56:32,Odenplan,B,30.1,20211011-3
10,2021-10-11 16:56:32,Odenplan,C,32.5,20211011-3
11,2021-10-11 16:56:32,Odenplan,D,29.2,20211011-3
12,2021-10-11 16:56:33,Odenplan,A,28.76,20211011-3
13,2021-10-11 16:56:33,Odenplan,B,30.19,20211011-3
14,2021-10-11 16:56:33,Odenplan,C,32.31,20211011-3
15,2021-10-11 16:56:33,Odenplan,D,29.08,20211011-3
16,2021-10-11 16:56:33,Odenplan,E,33.09,20211011-3
17,2021-10-11 16:56:34,Odenplan,A,28.53,20211011-3
18,2021-10-11 16:56:34,Odenplan,C,32.2,20211011-3
19,2021-10-11 16:56:34,Odenplan,D,28.86,20211011-3
20,2021-10-11 16:56:34,Odenplan,E,32.94,20211011-3
21,2021-10-11 16:56:35,Odenplan,A,28.29,20211011-3
22,2021-10-11 16:56:35,Odenplan,B,30.25,20211011-3
23,2021-10-11 16:56:35,Odenplan,C,32.16,20211011-3
24,2021-10-11 16:56:35,Odenplan,D,28.36,20211011-3
25,2021-10-11 16:56:35,Odenplan,E,32.76,20211011-3
26,2021-10-11 16:56:36,Odenplan,A,28.17,20211011-3
27,2021-10-11 16:56:36,Odenplan,B,30.28,20211011-3
28,2021-10-11 16:56:36,Odenplan,C,32.09,20211011-3
29,2021-10-11 16:56:36,Odenplan,D,28.16,20211011-3
30,2021-10-11 16:56:36,Odenplan,E,32.71,20211011-3
