,Timestamp,Station,Sensor,Temperature,Humidity,NC0.5,NC1.0,NC2.5,NC10,TypicalParticleSize,PM1.0,PM2.5,PM4.0,PM10,Session Id
0,2021-10-01 11:40:58,Slussen,2,19.4,56.2,52.84,82.36,96.06,98.79,1.05,12.14,25.56,35.87,37.93,20211001-2
1,2021-10-01 11:40:58,Slussen,3,18.9,56.6,53.29,76.76,86.5,88.47,0.95,10.91,20.62,27.97,29.44,20211001-2
2,2021-10-01 11:40:58,Slussen,B,19.1,56.3,52.8,74.8,83.66,85.45,0.92,10.55,19.4,26.08,27.41,20211001-2
3,2021-10-01 11:40:59,Slussen,2,19.4,56.1,52.6,81.71,95.17,97.85,1.04,12.03,25.22,35.34,37.36,20211001-2
4,2021-10-01 11:40:59,Slussen,3,18.9,56.6,52.63,76.11,85.92,87.91,0.95,10.84,20.62,28.03,29.51,20211001-2
5,2021-10-01 11:40:59,Slussen,B,19.2,56.2,52.28,74.09,82.88,84.66,0.92,10.45,19.24,25.86,27.19,20211001-2
6,2021-10-01 11:41:00,Slussen,2,19.4,56.0,51.82,81.67,95.69,98.49,1.05,12.1,25.82,36.37,38.48,20211001-2
7,2021-10-01 11:41:00,Slussen,3,18.9,56.5,52.57,76.07,85.9,87.89,0.95,10.84,20.64,28.06,29.55,20211001-2
8,2021-10-01 11:41:00,Slussen,B,19.2,56.2,51.76,73.56,82.39,84.18,0.92,10.39,19.21,25.87,27.2,20211001-2
9,2021-10-01 11:41:01,Slussen,2,19.4,56.0,51.67,81.43,95.41,98.2,1.06,12.06,25.75,36.26,38.37,20211001-2
10,2021-10-01 11:41:01,Slussen,3,18.9,56.5,51.94,75.77,85.87,87.91,0.96,10.84,20.89,28.52,30.05,20211001-2
11,2021-10-01 11:41:01,Slussen,B,19.2,56.1,51.04,72.71,81.54,83.33,0.92,10.28,19.1,25.75,27.08,20211001-2
12,2021-10-01 11:41:02,Slussen,2,19.4,56.0,51.56,81.28,95.24,98.03,1.06,12.04,25.71,36.21,38.31,20211001-2
13,2021-10-01 11:41:02,Slussen,3,18.9,56.4,51.88,75.67,85.75,87.79,0.95,10.82,20.85,28.47,29.99,20211001-2
14,2021-10-01 11:41:02,Slussen,B,19.2,56.0,50.39,71.76,80.46,82.22,0.92,10.15,18.83,25.38,26.69,20211001-2
15,2021-10-01 11:41:03,Slussen,3,19.0,56.3,51.81,75.55,85.6,87.64,0.96,10.8,20.81,28.41,29.93,20211001-2
16,2021-10-01 11:41:03,Slussen,B,19.2,56.0,49.8,70.9,79.48,81.22,0.92,10.02,18.59,25.06,26.35,20211001-2
17,2021-10-01 11:41:04,Slussen,2,19.4,55.9,51.63,81.36,95.32,98.11,1.05,12.05,25.72,36.23,38.33,20211001-2
18,2021-10-01 11:41:04,Slussen,2,19.4,55.9,51.58,81.28,95.22,98.01,1.05,12.04,25.69,36.18,38.28,20211001-2
