,Timestamp,Station,Sensor,Temperature,Humidity,NC0.5,NC1.0,NC2.5,NC10,TypicalParticleSize,PM1.0,PM2.5,PM4.0,PM10,Session Id
0,2021-10-01 09:11:51,Gullmarsplan,2,19.6,51.8,11.71,15.11,16.1,16.3,0.76,2.03,3.05,3.78,3.92,20211001-1
1,2021-10-01 09:11:51,Gullmarsplan,3,19.4,51.4,11.84,14.1,14.39,14.45,0.63,1.81,2.15,2.35,2.39,20211001-1
2,2021-10-01 09:11:51,Gullmarsplan,4,19.7,51.5,11.72,14.82,15.67,15.84,0.78,1.97,2.85,3.46,3.59,20211001-1
3,2021-10-01 09:11:51,Gullmarsplan,B,19.6,51.1,10.51,13.18,13.86,14.0,0.7,1.74,2.45,2.95,3.05,20211001-1
4,2021-10-01 09:11:52,Gullmarsplan,2,19.6,51.9,11.68,15.07,16.06,16.26,0.76,2.02,3.04,3.76,3.91,20211001-1
5,2021-10-01 09:11:52,Gullmarsplan,3,19.4,51.5,11.85,14.11,14.4,14.45,0.63,1.81,2.15,2.34,2.38,20211001-1
6,2021-10-01 09:11:52,Gullmarsplan,4,19.7,51.6,11.52,14.56,15.38,15.54,0.78,1.93,2.79,3.39,3.51,20211001-1
7,2021-10-01 09:11:52,Gullmarsplan,B,19.7,51.2,10.43,13.09,13.77,13.91,0.7,1.73,2.45,2.94,3.04,20211001-1
8,2021-10-01 09:11:53,Gullmarsplan,2,19.6,51.9,11.66,15.0,15.96,16.15,0.75,2.01,2.99,3.7,3.84,20211001-1
9,2021-10-01 09:11:53,Gullmarsplan,3,19.5,51.4,11.95,14.25,14.57,14.63,0.63,1.83,2.19,2.41,2.45,20211001-1
10,2021-10-01 09:11:53,Gullmarsplan,4,19.7,51.6,11.44,14.45,15.26,15.43,0.78,1.92,2.76,3.36,3.47,20211001-1
11,2021-10-01 09:11:53,Gullmarsplan,B,19.7,51.2,10.32,12.94,13.61,13.74,0.7,1.71,2.41,2.9,3.0,20211001-1
12,2021-10-01 09:11:54,Gullmarsplan,2,19.6,52.0,11.65,15.03,16.02,16.22,0.75,2.01,3.03,3.75,3.9,20211001-1
13,2021-10-01 09:11:54,Gullmarsplan,3,19.5,51.4,11.98,14.31,14.64,14.7,0.63,1.84,2.21,2.44,2.48,20211001-1
14,2021-10-01 09:11:54,Gullmarsplan,4,19.7,51.6,11.26,14.22,15.02,15.18,0.78,1.89,2.72,3.3,3.42,20211001-1
15,2021-10-01 09:11:54,Gullmarsplan,B,19.7,51.2,10.3,12.95,13.63,13.77,0.7,1.71,2.43,2.93,3.03,20211001-1
16,2021-10-01 09:11:55,Gullmarsplan,2,19.6,51.9,11.61,14.97,15.94,16.14,0.75,2.01,3.01,3.72,3.87,20211001-1
17,2021-10-01 09:11:55,Gullmarsplan,3,19.5,51.4,12.16,14.51,14.82,14.89,0.63,1.86,2.23,2.44,2.49,20211001-1
18,2021-10-01 09:11:55,Gullmarsplan,4,19.7,51.6,11.18,14.1,14.87,15.02,0.77,1.87,2.68,3.24,3.35,20211001-1
19,2021-10-01 09:11:55,Gullmarsplan,B,19.7,51.2,10.35,12.98,13.65,13.79,0.69,1.72,2.42,2.91,3.01,20211001-1
20,2021-10-01 09:11:56,Gullmarsplan,2,19.7,51.9,11.45,14.76,15.73,15.92,0.75,1.98,2.97,3.67,3.82,20211001-1
21,2021-10-01 09:11:56,Gullmarsplan,3,19.4,51.3,12.23,14.57,14.89,14.95,0.63,1.87,2.23,2.45,2.49,20211001-1
22,2021-10-01 09:11:56,Gullmarsplan,4,19.8,51.6,11.21,14.16,14.96,15.12,0.78,1.88,2.71,3.29,3.41,20211001-1
23,2021-10-01 09:11:56,Gullmarsplan,4,19.7,51.5,11.17,14.13,14.93,15.09,0.78,1.88,2.71,3.3,3.42,20211001-1
24,2021-10-01 09:11:57,Gullmarsplan,2,19.6,51.9,11.27,14.51,15.45,15.63,0.75,1.94,2.9,3.59,3.73,20211001-1
25,2021-10-01 09:11:57,Gullmarsplan,3,19.4,51.2,12.2,14.55,14.86,14.92,0.63,1.86,2.23,2.44,2.48,20211001-1
26,2021-10-01 09:11:57,Gullmarsplan,B,19.7,51.1,10.65,13.34,14.01,14.15,0.7,1.76,2.47,2.96,3.06,20211001-1
27,2021-10-01 09:11:58,Gullmarsplan,2,19.6,51.8,11.0,14.16,15.07,15.26,0.75,1.9,2.83,3.5,3.64,20211001-1
28,2021-10-01 09:11:58,Gullmarsplan,4,19.8,51.5,11.09,14.06,14.88,15.04,0.78,1.87,2.72,3.32,3.44,20211001-1
29,2021-10-01 09:11:58,Gullmarsplan,B,19.7,51.1,11.01,13.73,14.39,14.53,0.7,1.81,2.51,2.99,3.09,20211001-1
30,2021-10-01 09:11:59,Gullmarsplan,2,19.6,51.8,10.73,13.79,14.67,14.85,0.75,1.84,2.75,3.39,3.52,20211001-1
31,2021-10-01 09:11:59,Gullmarsplan,2,19.7,51.7,10.48,13.48,14.34,14.51,0.74,1.8,2.69,3.32,3.45,20211001-1
32,2021-10-01 09:11:59,Gullmarsplan,3,19.5,51.2,12.31,14.65,14.96,15.02,0.63,1.88,2.24,2.44,2.48,20211001-1
33,2021-10-01 09:11:59,Gullmarsplan,4,19.8,51.5,11.11,14.06,14.87,15.03,0.78,1.87,2.71,3.3,3.42,20211001-1
34,2021-10-01 09:11:59,Gullmarsplan,B,19.6,51.1,11.34,14.12,14.79,14.92,0.7,1.86,2.56,3.05,3.15,20211001-1
35,2021-10-01 09:12:00,Gullmarsplan,3,19.5,51.2,12.28,14.62,14.93,14.99,0.63,1.87,2.23,2.44,2.48,20211001-1
36,2021-10-01 09:12:00,Gullmarsplan,4,19.8,51.5,11.05,13.98,14.77,14.93,0.78,1.86,2.68,3.27,3.38,20211001-1
37,2021-10-01 09:12:00,Gullmarsplan,B,19.7,51.0,11.58,14.39,15.07,15.2,0.7,1.89,2.6,3.09,3.19,20211001-1
38,2021-10-01 09:12:01,Gullmarsplan,2,19.7,51.7,10.26,13.27,14.17,14.35,0.75,1.78,2.7,3.36,3.49,20211001-1
39,2021-10-01 09:12:01,Gullmarsplan,3,19.4,51.2,12.27,14.67,15.01,15.07,0.64,1.88,2.27,2.5,2.55,20211001-1
40,2021-10-01 09:12:01,Gullmarsplan,B,19.7,51.0,11.88,14.73,15.4,15.53,0.7,1.93,2.64,3.12,3.22,20211001-1
41,2021-10-01 09:12:02,Gullmarsplan,2,19.7,51.7,10.1,13.09,13.98,14.16,0.75,1.76,2.67,3.33,3.46,20211001-1
42,2021-10-01 09:12:02,Gullmarsplan,3,19.4,51.2,12.3,14.71,15.06,15.13,0.64,1.89,2.29,2.53,2.57,20211001-1
43,2021-10-01 09:12:02,Gullmarsplan,4,19.8,51.4,11.04,13.98,14.78,14.94,0.78,1.86,2.69,3.27,3.39,20211001-1
44,2021-10-01 09:12:02,Gullmarsplan,4,19.8,51.4,11.09,14.01,14.79,14.94,0.77,1.86,2.67,3.24,3.36,20211001-1
45,2021-10-01 09:12:02,Gullmarsplan,B,19.7,51.0,12.01,14.91,15.6,15.73,0.7,1.96,2.68,3.18,3.28,20211001-1
46,2021-10-01 09:12:03,Gullmarsplan,2,19.7,51.7,9.94,12.93,13.84,14.02,0.76,1.74,2.67,3.35,3.48,20211001-1
47,2021-10-01 09:12:03,Gullmarsplan,3,19.4,51.2,12.37,14.8,15.15,15.22,0.64,1.9,2.31,2.55,2.6,20211001-1
48,2021-10-01 09:12:03,Gullmarsplan,4,19.8,51.4,11.17,14.14,14.95,15.11,0.77,1.88,2.72,3.31,3.43,20211001-1
49,2021-10-01 09:12:03,Gullmarsplan,B,19.7,51.0,12.19,15.17,15.89,16.03,0.7,2.0,2.75,3.27,3.38,20211001-1
50,2021-10-01 09:12:04,Gullmarsplan,3,19.4,51.2,12.44,14.94,15.32,15.4,0.65,1.92,2.36,2.63,2.68,20211001-1
51,2021-10-01 09:12:04,Gullmarsplan,B,19.7,51.0,12.28,15.28,16.0,16.15,0.7,2.01,2.77,3.29,3.4,20211001-1
52,2021-10-01 09:12:05,Gullmarsplan,2,19.7,51.6,9.86,12.84,13.75,13.94,0.76,1.73,2.66,3.33,3.47,20211001-1
53,2021-10-01 09:12:05,Gullmarsplan,3,19.4,51.2,12.67,15.2,15.59,15.67,0.65,1.96,2.4,2.67,2.72,20211001-1
54,2021-10-01 09:12:05,Gullmarsplan,4,19.8,51.4,11.28,14.26,15.06,15.22,0.77,1.89,2.73,3.31,3.43,20211001-1
55,2021-10-01 09:12:05,Gullmarsplan,B,19.7,51.0,12.39,15.42,16.15,16.3,0.7,2.03,2.8,3.33,3.43,20211001-1
56,2021-10-01 09:12:06,Gullmarsplan,2,19.7,51.6,9.93,12.91,13.81,13.99,0.76,1.74,2.66,3.32,3.46,20211001-1
57,2021-10-01 09:12:06,Gullmarsplan,3,19.5,51.2,12.86,15.41,15.79,15.87,0.65,1.98,2.42,2.68,2.73,20211001-1
58,2021-10-01 09:12:06,Gullmarsplan,4,19.8,51.3,11.3,14.26,15.06,15.22,0.77,1.89,2.72,3.3,3.42,20211001-1
59,2021-10-01 09:12:06,Gullmarsplan,B,19.7,51.0,12.41,15.44,16.16,16.31,0.7,2.03,2.8,3.33,3.43,20211001-1
60,2021-10-01 09:12:07,Gullmarsplan,2,19.7,51.6,10.0,12.97,13.86,14.04,0.75,1.74,2.65,3.31,3.44,20211001-1
61,2021-10-01 09:12:07,Gullmarsplan,3,19.5,51.2,13.08,15.67,16.06,16.14,0.65,2.01,2.46,2.72,2.77,20211001-1
62,2021-10-01 09:12:07,Gullmarsplan,4,19.8,51.3,11.39,14.38,15.18,15.34,0.77,1.91,2.74,3.32,3.44,20211001-1
63,2021-10-01 09:12:07,Gullmarsplan,B,19.8,51.0,12.38,15.4,16.12,16.26,0.7,2.02,2.79,3.31,3.42,20211001-1
64,2021-10-01 09:15:36,Skanstull,2,21.5,49.8,36.16,48.78,53.24,54.13,0.85,6.7,11.18,14.48,15.14,20211001-1
65,2021-10-01 09:15:36,Skanstull,3,21.2,49.8,45.71,57.21,60.1,60.69,0.76,7.55,10.59,12.7,13.12,20211001-1
66,2021-10-01 09:15:36,Skanstull,4,21.7,49.5,33.55,42.66,45.22,45.73,0.81,5.68,8.33,10.21,10.58,20211001-1
67,2021-10-01 09:15:36,Skanstull,B,21.4,49.4,36.91,46.67,49.3,49.83,0.79,6.2,8.94,10.87,11.26,20211001-1
68,2021-10-01 09:15:37,Skanstull,4,21.6,49.4,33.76,42.96,45.54,46.06,0.81,5.72,8.4,10.3,10.67,20211001-1
69,2021-10-01 09:15:38,Skanstull,2,21.6,49.7,36.37,49.12,53.64,54.54,0.85,6.76,11.29,14.65,15.32,20211001-1
70,2021-10-01 09:15:38,Skanstull,3,21.2,49.5,46.13,57.8,60.76,61.35,0.76,7.63,10.74,12.89,13.33,20211001-1
