,Timestamp,Station,Sensor,Temperature,Humidity,NC0.5,NC1.0,NC2.5,NC10,TypicalParticleSize,PM1.0,PM2.5,PM4.0,PM10,Session Id
0,2021-10-11 16:57:30,Odenplan,1,21.8,50.3,66.4,99.62,114.39,117.43,1.08,14.44,28.7,39.56,41.73,20211011-4
1,2021-10-11 16:57:30,Odenplan,2,21.9,50.0,81.17,122.35,140.69,144.36,1.0,17.77,35.8,49.57,52.32,20211011-4
2,2021-10-11 16:57:30,Odenplan,3,21.9,49.2,82.24,115.2,128.18,130.8,0.9,16.16,29.15,38.91,40.87,20211011-4
3,2021-10-11 16:57:30,Odenplan,5,21.8,49.4,69.95,106.1,122.41,125.76,1.1,15.46,31.17,43.17,45.57,20211011-4
4,2021-10-11 16:57:30,Odenplan,6,21.7,50.3,72.53,103.3,115.83,118.36,0.97,14.61,27.11,36.56,38.44,20211011-4
5,2021-10-11 16:57:31,Odenplan,1,21.8,50.3,66.26,99.35,114.06,117.09,1.08,14.4,28.59,39.41,41.57,20211011-4
6,2021-10-11 16:57:31,Odenplan,2,21.9,50.0,81.03,122.1,140.38,144.03,1.0,17.73,35.7,49.42,52.16,20211011-4
7,2021-10-11 16:57:31,Odenplan,4,22.1,49.9,71.05,105.19,119.98,122.97,1.04,15.15,29.84,41.03,43.27,20211011-4
8,2021-10-11 16:57:31,Odenplan,6,21.7,50.3,72.36,103.05,115.53,118.06,0.96,14.57,27.04,36.45,38.34,20211011-4
9,2021-10-11 16:57:32,Odenplan,1,21.8,50.4,66.05,99.01,113.66,116.67,1.08,14.35,28.49,39.26,41.41,20211011-4
10,2021-10-11 16:57:32,Odenplan,2,21.9,50.1,80.77,121.63,139.8,143.43,1.0,17.65,35.52,49.16,51.89,20211011-4
11,2021-10-11 16:57:32,Odenplan,2,21.9,50.2,80.67,121.41,139.51,143.13,1.0,17.62,35.42,49.01,51.72,20211011-4
12,2021-10-11 16:57:32,Odenplan,3,21.9,49.2,82.1,115.07,128.07,130.7,0.92,16.15,29.16,38.94,40.89,20211011-4
13,2021-10-11 16:57:32,Odenplan,4,22.1,49.9,70.82,104.83,119.56,122.54,1.04,15.09,29.73,40.88,43.11,20211011-4
14,2021-10-11 16:57:32,Odenplan,5,21.9,49.5,69.59,105.6,121.86,125.2,1.09,15.39,31.05,43.01,45.4,20211011-4
15,2021-10-11 16:57:32,Odenplan,6,21.7,50.3,72.57,103.39,115.93,118.47,0.97,14.62,27.15,36.61,38.5,20211011-4
16,2021-10-11 16:57:33,Odenplan,3,21.9,49.2,81.88,114.8,127.78,130.4,0.91,16.11,29.11,38.87,40.83,20211011-4
17,2021-10-11 16:57:33,Odenplan,4,22.2,49.9,70.62,104.53,119.22,122.19,1.05,15.05,29.65,40.76,42.98,20211011-4
18,2021-10-11 16:57:33,Odenplan,5,21.9,49.5,69.08,104.93,121.13,124.46,1.1,15.3,30.91,42.83,45.21,20211011-4
19,2021-10-11 16:57:33,Odenplan,6,21.7,50.3,72.59,103.42,115.96,118.5,0.97,14.63,27.16,36.62,38.51,20211011-4
20,2021-10-11 16:57:34,Odenplan,1,21.8,50.5,65.97,98.88,113.51,116.52,1.08,14.33,28.44,39.19,41.34,20211011-4
21,2021-10-11 16:57:34,Odenplan,2,22.0,50.3,80.67,121.41,139.51,143.13,1.0,17.62,35.42,49.01,51.73,20211011-4
22,2021-10-11 16:57:34,Odenplan,3,21.9,49.3,81.15,113.85,126.76,129.37,0.91,15.98,28.91,38.63,40.57,20211011-4
23,2021-10-11 16:57:34,Odenplan,4,22.2,49.9,70.69,104.63,119.33,122.31,1.05,15.06,29.67,40.79,43.02,20211011-4
24,2021-10-11 16:57:34,Odenplan,5,21.9,49.6,68.83,104.55,120.7,124.02,1.09,15.24,30.8,42.68,45.05,20211011-4
