[miniDiSC java tool version 2 output file]
[Data recorded with miniDiSC SN101607 running firmware 3,42]
[File start date: 2021.09.30]
[File start time: 17:03:12]

Time	Number	Size	LDSA	Filter	Diff	
1354,5	2014	60,4	6,94	5,93	2,33
1364,5	1884	66,1	7,17	6,28	2,25
1374,5	1704	71,1	7,03	6,28	2,09
1384,5	1529	76,9	6,89	6,26	1,94
1394,5	1700	74,2	7,36	6,63	2,12
1404,5	1898	68,5	7,52	6,65	2,3
1414,5	1671	71,6	6,95	6,21	2,06
1424,5	1945	71,2	8,04	7,18	2,39
1434,5	1927	77,7	8,77	7,98	2,45
1444,5	1652	80,1	7,79	7,13	2,13
1454,5	1526	80,3	7,21	6,61	1,97
1464,5	2491	68,5	9,86	8,72	3,01
1474,5	2289	73,5	9,8	8,81	2,85
1484,5	1955	73	8,31	7,46	2,42
1494,5	2623	61,3	9,18	7,88	3,05
1504,5	2471	55,4	7,74	6,43	2,77
