,Time,Number,Size,LDSA,Filter,Diff,Timestamp,Station,Date,Sensor,Session Id
0,2294.5,11,0,"-0,35","-0,24","-0,18",2021-10-06 18:47:31,Abrahamsberg,2021-10-06,DiSC,20211006-3
1,2304.5,11,0,"-0,29","-0,2","-0,15",2021-10-06 18:47:41,Abrahamsberg,2021-10-06,DiSC,20211006-3
2,2314.5,11,0,"-0,41","-0,29","-0,2",2021-10-06 18:47:51,Abrahamsberg,2021-10-06,DiSC,20211006-3
3,2324.5,11,0,"-0,29","-0,24","-0,1",2021-10-06 18:48:01,Abrahamsberg,2021-10-06,DiSC,20211006-3
4,2334.5,11,0,"-0,35","-0,28","-0,13",2021-10-06 18:48:11,Abrahamsberg,2021-10-06,DiSC,20211006-3
5,2344.5,11,0,"-0,25","-0,24","-0,05",2021-10-06 18:48:21,Abrahamsberg,2021-10-06,DiSC,20211006-3
6,2354.5,1199,0,"0,36","-0,23","0,66",2021-10-06 18:48:31,Abrahamsberg,2021-10-06,DiSC,20211006-3
7,2364.5,11,0,"-0,22","-0,21","-0,06",2021-10-06 18:48:41,Abrahamsberg,2021-10-06,DiSC,20211006-3
8,2374.5,65,0,"-0,31","-0,4","0,03",2021-10-06 18:48:51,Abrahamsberg,2021-10-06,DiSC,20211006-3
9,1624.5,11,0,"-0,36","-0,3","-0,13",2021-10-06 18:36:21,Alvik,2021-10-06,DiSC,20211006-3
10,1634.5,11,0,"-0,36","-0,31","-0,12",2021-10-06 18:36:31,Alvik,2021-10-06,DiSC,20211006-3
11,1644.5,11,0,"-0,34","-0,26","-0,14",2021-10-06 18:36:41,Alvik,2021-10-06,DiSC,20211006-3
12,1654.5,11,0,"-0,36","-0,3","-0,12",2021-10-06 18:36:51,Alvik,2021-10-06,DiSC,20211006-3
13,1664.5,11,0,"-0,28","-0,24","-0,1",2021-10-06 18:37:01,Alvik,2021-10-06,DiSC,20211006-3
14,1674.5,11,0,"-0,39","-0,32","-0,14",2021-10-06 18:37:11,Alvik,2021-10-06,DiSC,20211006-3
15,1684.5,11,0,"-0,43","-0,4","-0,1",2021-10-06 18:37:21,Alvik,2021-10-06,DiSC,20211006-3
16,1694.5,11,0,"-0,34","-0,29","-0,12",2021-10-06 18:37:31,Alvik,2021-10-06,DiSC,20211006-3
17,1704.5,700,0,"-0,29","-0,72","0,38",2021-10-06 18:37:41,Alvik,2021-10-06,DiSC,20211006-3
18,1714.5,13,0,"-0,28","-0,34","0,01",2021-10-06 18:37:51,Alvik,2021-10-06,DiSC,20211006-3
19,2514.5,11,0,"-0,27","-0,26","-0,07",2021-10-06 18:51:11,Brommaplan,2021-10-06,DiSC,20211006-3
20,2524.5,11,0,"-0,26","-0,17","-0,15",2021-10-06 18:51:21,Brommaplan,2021-10-06,DiSC,20211006-3
21,2534.5,174,0,"-0,1","-0,21","0,09",2021-10-06 18:51:31,Brommaplan,2021-10-06,DiSC,20211006-3
22,2544.5,11,0,"-0,27","-0,21","-0,12",2021-10-06 18:51:41,Brommaplan,2021-10-06,DiSC,20211006-3
23,2554.5,11,0,"-0,16","-0,1","-0,1",2021-10-06 18:51:51,Brommaplan,2021-10-06,DiSC,20211006-3
24,2564.5,11,0,"-0,24","-0,25","-0,04",2021-10-06 18:52:01,Brommaplan,2021-10-06,DiSC,20211006-3
25,2574.5,11,0,"-0,32","-0,29","-0,09",2021-10-06 18:52:11,Brommaplan,2021-10-06,DiSC,20211006-3
26,2584.5,11,0,"-0,3","-0,23","-0,13",2021-10-06 18:52:21,Brommaplan,2021-10-06,DiSC,20211006-3
27,2594.5,11,0,"-0,27","-0,22","-0,1",2021-10-06 18:52:31,Brommaplan,2021-10-06,DiSC,20211006-3
28,2604.5,11,0,"-0,3","-0,25","-0,11",2021-10-06 18:52:41,Brommaplan,2021-10-06,DiSC,20211006-3
29,2614.5,11,0,"-0,2","-0,17","-0,08",2021-10-06 18:52:51,Brommaplan,2021-10-06,DiSC,20211006-3
30,2624.5,11,0,"-0,26","-0,2","-0,11",2021-10-06 18:53:01,Brommaplan,2021-10-06,DiSC,20211006-3
31,2634.5,11,0,"-0,27","-0,19","-0,13",2021-10-06 18:53:11,Brommaplan,2021-10-06,DiSC,20211006-3
32,2644.5,11,0,"-0,28","-0,24","-0,1",2021-10-06 18:53:21,Brommaplan,2021-10-06,DiSC,20211006-3
33,2654.5,11,0,"-0,29","-0,22","-0,12",2021-10-06 18:53:31,Brommaplan,2021-10-06,DiSC,20211006-3
34,2664.5,11,0,"-0,29","-0,21","-0,14",2021-10-06 18:53:41,Brommaplan,2021-10-06,DiSC,20211006-3
35,2674.5,11,0,"-0,34","-0,25","-0,15",2021-10-06 18:53:51,Brommaplan,2021-10-06,DiSC,20211006-3
36,2684.5,11,0,"-0,27","-0,2","-0,13",2021-10-06 18:54:01,Brommaplan,2021-10-06,DiSC,20211006-3
37,2694.5,11,0,"-0,23","-0,22","-0,05",2021-10-06 18:54:11,Brommaplan,2021-10-06,DiSC,20211006-3
38,2704.5,11,0,"-0,32","-0,2","-0,18",2021-10-06 18:54:21,Brommaplan,2021-10-06,DiSC,20211006-3
39,2714.5,11,0,"-0,28","-0,25","-0,08",2021-10-06 18:54:31,Brommaplan,2021-10-06,DiSC,20211006-3
40,2724.5,11,0,"-0,27","-0,22","-0,1",2021-10-06 18:54:41,Brommaplan,2021-10-06,DiSC,20211006-3
41,2734.5,11,0,"-0,23","-0,22","-0,05",2021-10-06 18:54:51,Brommaplan,2021-10-06,DiSC,20211006-3
42,2744.5,148,0,"-0,24","-0,36","0,07",2021-10-06 18:55:01,Brommaplan,2021-10-06,DiSC,20211006-3
43,2754.5,10,0,"-0,09","0,01","-0,12",2021-10-06 18:55:11,Brommaplan,2021-10-06,DiSC,20211006-3
44,2764.5,11,0,"-0,24","-0,21","-0,07",2021-10-06 18:55:21,Brommaplan,2021-10-06,DiSC,20211006-3
45,2774.5,11,0,"-0,28","-0,23","-0,1",2021-10-06 18:55:31,Brommaplan,2021-10-06,DiSC,20211006-3
46,2784.5,11,0,"-0,33","-0,23","-0,16",2021-10-06 18:55:41,Brommaplan,2021-10-06,DiSC,20211006-3
47,794.5,11,0,"-0,34","-0,29","-0,11",2021-10-06 18:22:31,Fridhemsplan,2021-10-06,DiSC,20211006-3
48,804.5,11,0,"-0,32","-0,3","-0,08",2021-10-06 18:22:41,Fridhemsplan,2021-10-06,DiSC,20211006-3
49,814.5,53,0,1,"1,29","-0,1",2021-10-06 18:22:51,Fridhemsplan,2021-10-06,DiSC,20211006-3
50,824.5,13,0,"-0,22","-0,28","0,01",2021-10-06 18:23:01,Fridhemsplan,2021-10-06,DiSC,20211006-3
51,834.5,11,0,"-0,23","-0,27","-0,01",2021-10-06 18:23:11,Fridhemsplan,2021-10-06,DiSC,20211006-3
52,844.5,11,0,"-0,44","-0,33","-0,19",2021-10-06 18:23:21,Fridhemsplan,2021-10-06,DiSC,20211006-3
53,854.5,11,0,"-0,34","-0,29","-0,12",2021-10-06 18:23:31,Fridhemsplan,2021-10-06,DiSC,20211006-3
54,864.5,171,0,"-0,37","-0,53","0,09",2021-10-06 18:23:41,Fridhemsplan,2021-10-06,DiSC,20211006-3
55,874.5,11,0,"-0,32","-0,31","-0,07",2021-10-06 18:23:51,Fridhemsplan,2021-10-06,DiSC,20211006-3
56,884.5,11,0,"-0,34","-0,31","-0,09",2021-10-06 18:24:01,Fridhemsplan,2021-10-06,DiSC,20211006-3
57,894.5,11,0,"-0,31","-0,3","-0,06",2021-10-06 18:24:11,Fridhemsplan,2021-10-06,DiSC,20211006-3
58,904.5,11,0,"-0,35","-0,26","-0,15",2021-10-06 18:24:21,Fridhemsplan,2021-10-06,DiSC,20211006-3
59,1314.5,490,0,"-0,04","-0,31","0,26",2021-10-06 18:31:11,Kristineberg,2021-10-06,DiSC,20211006-3
60,1324.5,11,0,"-0,34","-0,27","-0,13",2021-10-06 18:31:21,Kristineberg,2021-10-06,DiSC,20211006-3
61,1334.5,11,0,"-0,32","-0,27","-0,11",2021-10-06 18:31:31,Kristineberg,2021-10-06,DiSC,20211006-3
62,1344.5,11,0,"-0,35","-0,28","-0,14",2021-10-06 18:31:41,Kristineberg,2021-10-06,DiSC,20211006-3
63,1354.5,11,0,"-0,31","-0,26","-0,11",2021-10-06 18:31:51,Kristineberg,2021-10-06,DiSC,20211006-3
64,1364.5,11,0,"-0,36","-0,3","-0,14",2021-10-06 18:32:01,Kristineberg,2021-10-06,DiSC,20211006-3
65,1374.5,11,0,"-0,39","-0,31","-0,16",2021-10-06 18:32:11,Kristineberg,2021-10-06,DiSC,20211006-3
66,1384.5,11,0,"-0,32","-0,27","-0,11",2021-10-06 18:32:21,Kristineberg,2021-10-06,DiSC,20211006-3
67,1394.5,11,0,"-0,42","-0,31","-0,19",2021-10-06 18:32:31,Kristineberg,2021-10-06,DiSC,20211006-3
68,1404.5,11,0,"-0,38","-0,29","-0,17",2021-10-06 18:32:41,Kristineberg,2021-10-06,DiSC,20211006-3
69,1414.5,11,0,"-0,33","-0,31","-0,09",2021-10-06 18:32:51,Kristineberg,2021-10-06,DiSC,20211006-3
70,1424.5,11,0,"-0,33","-0,3","-0,09",2021-10-06 18:33:01,Kristineberg,2021-10-06,DiSC,20211006-3
71,554.5,11,0,"-0,3","-0,3","-0,06",2021-10-06 18:18:31,St Eriksplan,2021-10-06,DiSC,20211006-3
72,564.5,11,0,"-0,32","-0,27","-0,11",2021-10-06 18:18:41,St Eriksplan,2021-10-06,DiSC,20211006-3
73,574.5,11,0,"-0,32","-0,26","-0,12",2021-10-06 18:18:51,St Eriksplan,2021-10-06,DiSC,20211006-3
74,584.5,11,0,"-0,28","-0,23","-0,1",2021-10-06 18:19:01,St Eriksplan,2021-10-06,DiSC,20211006-3
75,594.5,11,0,"-0,35","-0,27","-0,15",2021-10-06 18:19:11,St Eriksplan,2021-10-06,DiSC,20211006-3
76,604.5,11,0,"-0,31","-0,28","-0,09",2021-10-06 18:19:21,St Eriksplan,2021-10-06,DiSC,20211006-3
77,614.5,11,0,"-0,23","-0,2","-0,07",2021-10-06 18:19:31,St Eriksplan,2021-10-06,DiSC,20211006-3
78,624.5,11,0,"-0,18","-0,07","-0,14",2021-10-06 18:19:41,St Eriksplan,2021-10-06,DiSC,20211006-3
79,634.5,11,0,"-0,33","-0,3","-0,09",2021-10-06 18:19:51,St Eriksplan,2021-10-06,DiSC,20211006-3
80,1924.5,11,0,"-0,38","-0,3","-0,15",2021-10-06 18:41:21,Stora mossen,2021-10-06,DiSC,20211006-3
81,1934.5,11,0,"-0,35","-0,25","-0,17",2021-10-06 18:41:31,Stora mossen,2021-10-06,DiSC,20211006-3
82,1944.5,11,0,"-0,34","-0,3","-0,1",2021-10-06 18:41:41,Stora mossen,2021-10-06,DiSC,20211006-3
83,1954.5,11,0,"-0,38","-0,26","-0,19",2021-10-06 18:41:51,Stora mossen,2021-10-06,DiSC,20211006-3
84,1964.5,11,0,"-0,42","-0,28","-0,22",2021-10-06 18:42:01,Stora mossen,2021-10-06,DiSC,20211006-3
85,1974.5,11,0,"-0,4","-0,31","-0,16",2021-10-06 18:42:11,Stora mossen,2021-10-06,DiSC,20211006-3
86,1984.5,11,0,"-0,34","-0,26","-0,14",2021-10-06 18:42:21,Stora mossen,2021-10-06,DiSC,20211006-3
87,1994.5,11,0,"-0,15","-0,02","-0,16",2021-10-06 18:42:31,Stora mossen,2021-10-06,DiSC,20211006-3
88,2004.5,11,0,"-0,33","-0,31","-0,08",2021-10-06 18:42:41,Stora mossen,2021-10-06,DiSC,20211006-3
89,2014.5,11,0,"-0,2","-0,25","0,01",2021-10-06 18:42:51,Stora mossen,2021-10-06,DiSC,20211006-3
90,2024.5,11,0,"-0,35","-0,27","-0,15",2021-10-06 18:43:01,Stora mossen,2021-10-06,DiSC,20211006-3
91,2034.5,11,0,"-0,31","-0,21","-0,16",2021-10-06 18:43:11,Stora mossen,2021-10-06,DiSC,20211006-3
92,2044.5,11,0,"-0,32","-0,26","-0,12",2021-10-06 18:43:21,Stora mossen,2021-10-06,DiSC,20211006-3
93,2054.5,11,0,"-0,28","-0,29","-0,05",2021-10-06 18:43:31,Stora mossen,2021-10-06,DiSC,20211006-3
94,2064.5,11,0,"-0,3","-0,26","-0,1",2021-10-06 18:43:41,Stora mossen,2021-10-06,DiSC,20211006-3
95,2074.5,11,0,"-0,35","-0,26","-0,15",2021-10-06 18:43:51,Stora mossen,2021-10-06,DiSC,20211006-3
96,2084.5,11,0,"-0,33","-0,22","-0,17",2021-10-06 18:44:01,Stora mossen,2021-10-06,DiSC,20211006-3
97,2094.5,11,0,"-0,29","-0,24","-0,1",2021-10-06 18:44:11,Stora mossen,2021-10-06,DiSC,20211006-3
98,2104.5,11,0,"-0,26","-0,22","-0,09",2021-10-06 18:44:21,Stora mossen,2021-10-06,DiSC,20211006-3
99,2114.5,11,0,"-0,28","-0,25","-0,09",2021-10-06 18:44:31,Stora mossen,2021-10-06,DiSC,20211006-3
100,2124.5,11,0,"-0,39","-0,33","-0,14",2021-10-06 18:44:41,Stora mossen,2021-10-06,DiSC,20211006-3
101,2134.5,11,0,"-0,32","-0,28","-0,11",2021-10-06 18:44:51,Stora mossen,2021-10-06,DiSC,20211006-3
102,2144.5,11,0,"-0,31","-0,21","-0,16",2021-10-06 18:45:01,Stora mossen,2021-10-06,DiSC,20211006-3
103,2154.5,11,0,"-0,35","-0,28","-0,14",2021-10-06 18:45:11,Stora mossen,2021-10-06,DiSC,20211006-3
104,2164.5,11,0,"-0,32","-0,24","-0,14",2021-10-06 18:45:21,Stora mossen,2021-10-06,DiSC,20211006-3
105,1054.5,11,0,"-0,35","-0,26","-0,16",2021-10-06 18:26:51,Thorildsplan,2021-10-06,DiSC,20211006-3
106,1064.5,11,0,"-0,3","-0,29","-0,08",2021-10-06 18:27:01,Thorildsplan,2021-10-06,DiSC,20211006-3
107,1074.5,11,0,"-0,37","-0,26","-0,19",2021-10-06 18:27:11,Thorildsplan,2021-10-06,DiSC,20211006-3
108,1084.5,11,0,"-0,36","-0,28","-0,14",2021-10-06 18:27:21,Thorildsplan,2021-10-06,DiSC,20211006-3
109,1094.5,11,0,"-0,33","-0,23","-0,16",2021-10-06 18:27:31,Thorildsplan,2021-10-06,DiSC,20211006-3
110,1104.5,11,0,"-0,36","-0,3","-0,12",2021-10-06 18:27:41,Thorildsplan,2021-10-06,DiSC,20211006-3
111,1114.5,11,0,"-0,39","-0,32","-0,15",2021-10-06 18:27:51,Thorildsplan,2021-10-06,DiSC,20211006-3
112,1124.5,11,0,"-0,32","-0,25","-0,14",2021-10-06 18:28:01,Thorildsplan,2021-10-06,DiSC,20211006-3
113,1134.5,11,0,"-0,38","-0,32","-0,14",2021-10-06 18:28:11,Thorildsplan,2021-10-06,DiSC,20211006-3
114,1144.5,11,0,"-0,31","-0,3","-0,07",2021-10-06 18:28:21,Thorildsplan,2021-10-06,DiSC,20211006-3
115,1154.5,11,0,"-0,36","-0,28","-0,15",2021-10-06 18:28:31,Thorildsplan,2021-10-06,DiSC,20211006-3
116,1164.5,11,0,"-0,32","-0,28","-0,1",2021-10-06 18:28:41,Thorildsplan,2021-10-06,DiSC,20211006-3
117,1174.5,11,0,"-0,18","-0,09","-0,13",2021-10-06 18:28:51,Thorildsplan,2021-10-06,DiSC,20211006-3
118,2944.5,11,0,"-0,29","-0,21","-0,15",2021-10-06 18:58:21,Åkeshov,2021-10-06,DiSC,20211006-3
119,2954.5,11,0,"-0,23","-0,18","-0,1",2021-10-06 18:58:31,Åkeshov,2021-10-06,DiSC,20211006-3
120,2964.5,11,0,"-0,23","-0,2","-0,08",2021-10-06 18:58:41,Åkeshov,2021-10-06,DiSC,20211006-3
121,2974.5,11,0,"-0,27","-0,19","-0,13",2021-10-06 18:58:51,Åkeshov,2021-10-06,DiSC,20211006-3
122,2984.5,11,0,"-0,25","-0,23","-0,07",2021-10-06 18:59:01,Åkeshov,2021-10-06,DiSC,20211006-3
123,2994.5,11,0,"-0,21","-0,2","-0,05",2021-10-06 18:59:11,Åkeshov,2021-10-06,DiSC,20211006-3
